q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
6.085 	6.92807e-05 	0.00213133  	-0.121724   	0.0613929   	2.66325e-05 	0.00104079  	0.00202988  	-0.00298845 	0.00457961  	6.93988e-05 	0.0737214   	0.0049846   	0.00478042  	0.0470647   	0.00653845  	-3.26085e-05	-6.50964e-05	0.00297853  	0.0054169   	-6.94123e-05	0.00115435  	0.00229302  	0.0264166   	0.0493006   	0.00153831  	0.0826758   	0.0020403   	0.00363414  	3.94283e-05 	-0.0682225  	-2.8071e-06 	0.00269124  	6.74659e-05 	0.028807    	0.00534374  	2.2689e-05  	-2.1307e-06 	0.00674954  	0.000968081 	0.0828061   	0.00357996  	0.00665887  	1.03668e-05 	0.0324572   	-4.96744e-05	0.000984836 	0.00394275  	-0.00123634 	0.037107    	-5.08329e-05	-0.000642029	-0.000108123	0.0412773   	1.62405e-05 	-1.49585e-05	0.00298778  	7.41872e-05 	8.40327e-05 	0.004371    	0.000568937 	-3.70629e-05	0.001186    	0.000502254 	-0.000223369	1.8901e-06  	0.0276861   	0.00518833  	-1.42823e-05	-1.82094e-05	0.00325204  	-0.00212605 	0.00595083  
6.095 	8.31769e-05 	0.00202584  	-0.119381   	0.0633302   	2.54331e-05 	0.000942785 	0.00226353  	-0.002661   	0.00451234  	6.12229e-05 	0.0679032   	0.00482364  	0.00469264  	0.0504486   	0.00661816  	-2.68084e-05	-5.89856e-05	0.00325733  	0.0053867   	-6.70112e-05	0.00101226  	0.00222022  	0.0224145   	0.0623736   	0.00168246  	0.0844007   	0.00213108  	0.00389499  	3.06079e-05 	-0.071899   	-2.93406e-06	0.00269149  	7.24798e-05 	0.0346432   	0.00559863  	1.72496e-05 	2.49041e-05 	0.00631674  	0.00114907  	0.0900612   	0.00341693  	0.00678682  	1.36957e-05 	0.0332855   	-4.71917e-05	0.00097001  	0.00404977  	-0.00107056 	0.0428977   	-4.49675e-05	-0.000525172	-1.87337e-05	0.04772     	1.44112e-05 	-2.47137e-05	0.0029081   	8.43738e-05 	8.79829e-05 	0.00403179  	0.000443564 	-3.98046e-05	0.00121479  	0.00042061  	-0.000346422	-1.71038e-06	0.0349424   	0.00491726  	0.000200107 	-2.19735e-05	0.00311416  	-0.00197802 	0.00550743  
6.105 	9.60844e-05 	0.00190343  	-0.116299   	0.0646338   	2.27983e-05 	0.000848336 	0.00248723  	-0.00231209 	0.00441742  	5.186e-05   	0.0610058   	0.0046547   	0.00457288  	0.0528109   	0.00663959  	-2.08646e-05	-5.28216e-05	0.00351935  	0.00534517  	-6.40683e-05	0.000854345 	0.00210405  	0.0184932   	0.0738687   	0.00177417  	0.0850743   	0.00222708  	0.00408546  	2.10002e-05 	-0.0752459  	-3.18597e-06	0.00267471  	7.56704e-05 	0.0395338   	0.00579042  	1.18904e-05 	5.95599e-05 	0.00585982  	0.0013212   	0.0956413   	0.0032482   	0.00683493  	1.73564e-05 	0.0331961   	-4.47979e-05	0.000955612 	0.00414519  	-0.000923824	0.0473104   	-3.89132e-05	-0.000405215	7.28154e-05 	0.0525822   	1.25268e-05 	-3.32428e-05	0.00280018  	9.36191e-05 	9.03262e-05 	0.00370925  	0.000318417 	-4.27617e-05	0.00122838  	0.000353455 	-0.000457973	-6.3507e-06 	0.0415777   	0.00461734  	0.000406724 	-2.55251e-05	0.00297427  	-0.00182209 	0.00508281  
6.115 	0.000107588 	0.00176714  	-0.11255    	0.0652569   	1.87505e-05 	0.000759289 	0.00269415  	-0.00195019 	0.00429032  	4.15492e-05 	0.0531894   	0.0044751   	0.00442178  	0.054158    	0.00659681  	-1.49994e-05	-4.68747e-05	0.00375526  	0.00528992  	-6.08654e-05	0.000683538 	0.00194585  	0.01482     	0.083509    	0.00181049  	0.0847347   	0.00232285  	0.00419926  	1.07571e-05 	-0.0781856  	-3.72686e-06	0.00263883  	7.6863e-05  	0.0434772   	0.00590891  	6.74079e-06 	0.000101261 	0.00538647  	0.0014828   	0.0995375   	0.00307907  	0.00679983  	2.11965e-05 	0.0322197   	-4.25834e-05	0.000942316 	0.00422375  	-0.0007995  	0.0502974   	-3.29944e-05	-0.000286315	0.000162212 	0.0558283   	1.05721e-05 	-4.03969e-05	0.00266531  	0.000101682 	9.09493e-05 	0.00340676  	0.000196663 	-4.59382e-05	0.00122471  	0.000302304 	-0.000556331	-1.20371e-05	0.0474846   	0.00429306  	0.000598127 	-2.89716e-05	0.00283472  	-0.00166146 	0.00468621  
6.125 	0.000117323 	0.0016204   	-0.108218   	0.0651742   	1.33544e-05 	0.000677602 	0.0028781   	-0.00158401 	0.00412779  	3.05607e-05 	0.044647    	0.00428245  	0.00424098  	0.0545389   	0.00648631  	-9.42197e-06	-4.13892e-05	0.00395681  	0.00521868  	-5.76619e-05	0.000503443 	0.0017486   	0.0115473   	0.0910902   	0.00179043  	0.0834507   	0.00241317  	0.00423277  	5.01306e-08 	-0.0806541  	-4.69421e-06	0.00258263  	7.59598e-05 	0.0465049   	0.00594688  	1.92288e-06 	0.000149784 	0.00490448  	0.00163291  	0.101793    	0.00291468  	0.00668096  	2.50662e-05 	0.0304207   	-4.06199e-05	0.000931041 	0.00428071  	-0.000700291	0.0518688   	-2.75206e-05	-0.000172263	0.00024547  	0.0574803   	8.54378e-06 	-4.6068e-05 	0.00250557  	0.000108353 	8.9799e-05  	0.00312699  	8.16549e-05 	-4.9323e-05 	0.00120272  	0.000267924 	-0.000639743	-1.8734e-05 	0.0525856   	0.00394985  	0.000767818 	-3.24119e-05	0.00269767  	-0.00149931 	0.00432517  
6.135 	0.000124989 	0.00146696  	-0.103401   	0.0643822   	6.71365e-06 	0.000605296 	0.00303377  	-0.00122222 	0.00392798  	1.91876e-05 	0.0355988   	0.00407474  	0.00403308  	0.0540431   	0.00630711  	-4.32147e-06	-3.65762e-05	0.004117    	0.00512945  	-5.46864e-05	0.000318186 	0.00151676  	0.00880847  	0.096487    	0.00171493  	0.0813201   	0.00249318  	0.00418509  	-1.09355e-05	-0.0826022  	-6.19437e-06	0.00250575  	7.29429e-05 	0.0486792   	0.00590016  	-2.45222e-06	0.00020524  	0.00442162  	0.00177129  	0.102502    	0.0027599   	0.00648056  	2.88236e-05 	0.027896    	-3.89597e-05	0.000922886 	0.00431202  	-0.00062814 	0.0520918   	-2.27774e-05	-6.64059e-05	0.000319059 	0.0576173   	6.44966e-06 	-5.01897e-05	0.00232384  	0.000113465 	8.68827e-05 	0.0028718   	-2.31993e-05	-5.28897e-05	0.00116236  	0.000250312 	-0.000706477	-2.63646e-05	0.0568361   	0.00359386  	0.000910449 	-3.59334e-05	0.00256508  	-0.00133875 	0.00400537  
6.145 	0.000130357 	0.00131077  	-0.0982034  	0.0628991   	-1.03264e-06	0.000544393 	0.0031568   	-0.000873174	0.00369054  	7.73632e-06 	0.0262848   	0.00385046  	0.00380159  	0.0527959   	0.00606073  	1.37658e-07 	-3.26073e-05	0.00423033  	0.00502056  	-5.21305e-05	0.000132247 	0.00125617  	0.00671494  	0.099655    	0.0015868   	0.0784665   	0.00255855  	0.00405805  	-2.20059e-05	-0.0839959  	-8.29932e-06	0.00240881  	6.78727e-05 	0.0500893   	0.00576782  	-6.28738e-06	0.000268041 	0.00394537  	0.00189836  	0.101805    	0.00261915  	0.00620355  	3.23384e-05 	0.0247716   	-3.76353e-05	0.000919054 	0.00431443  	-0.000584145	0.0510882   	-1.90178e-05	2.84117e-05 	0.000380002 	0.056371    	4.30782e-06 	-5.27375e-05	0.00212369  	0.000116889 	8.22671e-05 	0.00264234  	-0.000114565	-5.65975e-05	0.00110458  	0.000248713 	-0.000754919	-3.48133e-05	0.0602246   	0.00323177  	0.00102198  	-3.9608e-05 	0.00243869  	-0.00118272 	0.0037305   
6.155 	0.000133276 	0.00115585  	-0.0927366  	0.0607636   	-9.71538e-06	0.000496846 	0.00324395  	-0.000544663	0.00341658  	-3.48379e-06	0.0169571   	0.00360867  	0.00355081  	0.0509529   	0.00575111  	3.82017e-06 	-2.96112e-05	0.00429293  	0.00489072  	-5.01434e-05	-4.97112e-05	0.000973826 	0.00535318  	0.10063     	0.00141059  	0.0750349   	0.0026056   	0.00385604  	-3.2965e-05 	-0.0848168  	-1.1045e-05 	0.00229331  	6.08849e-05 	0.0508468   	0.00555205  	-9.50223e-06	0.000338837 	0.00348279  	0.00201512  	0.0998817   	0.00249636  	0.00585729  	3.54957e-05 	0.0211991   	-3.66602e-05	0.000920765 	0.00428562  	-0.000568508	0.0490286   	-1.64546e-05	0.000109884 	0.000425963 	0.0539213   	2.14515e-06 	-5.3727e-05 	0.00190928  	0.000118546 	7.60743e-05 	0.00243902  	-0.000189312	-6.03918e-05	0.00103129  	0.000261657 	-0.000783664	-4.39298e-05	0.0627721   	0.00287055  	0.00109978  	-4.34907e-05	0.00231992  	-0.00103396 	0.00350224  
6.165 	0.000133679 	0.00100616  	-0.0871129  	0.058033    	-1.91414e-05	0.000464464 	0.00329313  	-0.000243642	0.00310866  	-1.41706e-05	0.00787152  	0.00334907  	0.00328569  	0.0486936   	0.0053844   	6.62291e-06 	-2.76708e-05	0.00430263  	0.00473906  	-4.88301e-05	-0.000223026	0.000677626 	0.004783    	0.0995236   	0.00119245  	0.0711867   	0.0026314   	0.00358587  	-4.362e-05  	-0.0850613  	-1.44309e-05	0.00216167  	5.21829e-05 	0.0510804   	0.00525807  	-1.20352e-05	0.000418446 	0.00304037  	0.00212303  	0.0969471   	0.0023948   	0.00545127  	3.81988e-05 	0.0173503   	-3.60307e-05	0.000929177 	0.00422425  	-0.00058051 	0.0461252   	-1.52555e-05	0.000176262 	0.000455294 	0.0504886   	-4.37739e-09	-5.3212e-05 	0.00168526  	0.000118403 	6.84769e-05 	0.00226157  	-0.000244643	-6.42069e-05	0.000945244 	0.00028703  	-0.000791615	-5.35337e-05	0.06453     	0.00251727  	0.00114268  	-4.76176e-05	0.0022099   	-0.000894912	0.00332031  
6.175 	0.000131578 	0.000865513 	-0.0814432  	0.0547804   	-2.91003e-05	0.00044883  	0.00330345  	2.39491e-05 	0.00277066  	-2.40393e-05	-0.000720991	0.00307204  	0.00301171  	0.0462129   	0.00496868  	8.47656e-06 	-2.6823e-05 	0.00425902  	0.00456521  	-4.82499e-05	-0.00038321 	0.000376112 	0.00503654  	0.0965179   	0.000939796 	0.067094    	0.00263381  	0.00325639  	-5.37874e-05	-0.0847399  	-1.84214e-05	0.00201706  	4.20298e-05 	0.0509294   	0.00489382  	-1.38453e-05	0.000507756 	0.00262386  	0.00222392  	0.0932409   	0.00231702  	0.00499673  	4.03712e-05 	0.0134109   	-3.57278e-05	0.00094529  	0.00412996  	-0.000618524	0.0426234   	-1.55383e-05	0.000226343 	0.000467068 	0.046325    	-2.10159e-06	-5.12809e-05	0.00145664  	0.000116472 	5.96907e-05 	0.00210911  	-0.000278207	-6.79674e-05	0.000849912 	0.000322163 	-0.000778066	-6.34214e-05	0.0655769   	0.00217884  	0.00115095  	-5.20053e-05	0.00210943  	-0.00076767 	0.00318261  
6.185 	0.000127063 	0.000737396 	-0.0758342  	0.051092    	-3.93714e-05	0.000451223 	0.00327516  	0.000253358 	0.00240769  	-3.28324e-05	-0.00858289 	0.00277869  	0.00273467  	0.0437132   	0.00451361  	9.34608e-06 	-2.70599e-05	0.00416335  	0.00436929  	-4.84174e-05	-0.000526115	7.81689e-05 	0.006118    	0.0918544   	0.000661123 	0.0629332   	0.00261158  	0.0028782   	-6.32982e-05	-0.0838756  	-2.2948e-05 	0.00186335  	3.07364e-05 	0.0505383   	0.00446959  	-1.49127e-05	0.000607633 	0.00223817  	0.00231977  	0.0890188   	0.00226481  	0.00450625  	4.1958e-05  	0.00957398  	-3.572e-05  	0.00096987  	0.00400339  	-0.000680054	0.0387909   	-1.73689e-05	0.000259458 	0.000461074 	0.0417046   	-4.10431e-06	-4.80524e-05	0.00122861  	0.000112813 	4.99667e-05 	0.00198024  	-0.000288201	-7.15913e-05	0.000749317 	0.000363949 	-0.000742778	-7.33724e-05	0.0660136   	0.00186177  	0.00112623  	-5.66515e-05	0.00201898  	-0.000653963	0.00308537  
6.195 	0.0001203   	0.000624914 	-0.0703844  	0.0470632   	-4.9731e-05 	0.000472543 	0.00320966  	0.000441138 	0.00202583  	-4.03282e-05	-0.0154981  	0.00247082  	0.00246049  	0.0413955   	0.00403002  	9.22992e-06 	-2.83313e-05	0.00401849  	0.00415189  	-4.9306e-05 	-0.000648083	-0.00020728 	0.00800435  	0.0858242   	0.000365633 	0.0588785   	0.00256425  	0.00246321  	-7.2003e-05 	-0.0825025  	-2.79134e-05	0.00170493  	1.86488e-05 	0.0500496   	0.00399764  	-1.52394e-05	0.000718816 	0.0018873   	0.00241264  	0.0845435   	0.00223914  	0.00399322  	4.29261e-05 	0.00603264  	-3.59669e-05	0.00100338  	0.00384611  	-0.000761811	0.034907    	-2.07611e-05	0.000275429 	0.000437795 	0.036913    	-5.9695e-06 	-4.36711e-05	0.00100641  	0.000107524 	3.95818e-05 	0.00187311  	-0.000273454	-7.49929e-05	0.00064784  	0.000408968 	-0.000686044	-8.31577e-05	0.0659581   	0.00157198  	0.00107144  	-6.15354e-05	0.00193865  	-0.000555099	0.00302341  
6.205 	0.000111516 	0.000530674 	-0.065182   	0.042795    	-5.99599e-05	0.00051324  	0.00310934  	0.000585228 	0.00163197  	-4.63482e-05	-0.0212793  	0.00215091  	0.00219506  	0.039451    	0.00352948  	8.15818e-06 	-3.05489e-05	0.00382873  	0.00391412  	-5.08513e-05	-0.000746077	-0.000471581	0.0106467   	0.0787539   	6.29265e-05 	0.0550955   	0.00249223  	0.00202418  	-7.97759e-05	-0.0806633  	-3.31961e-05	0.00154654  	6.13494e-06 	0.0495983   	0.00349164  	-1.48487e-05	0.000841814 	0.00157425  	0.00250445  	0.0800744   	0.00224017  	0.00347139  	4.32638e-05 	0.00297285  	-3.64219e-05	0.00104589  	0.00366057  	-0.000859807	0.0312509   	-2.56768e-05	0.000274521 	0.000398355 	0.032236    	-7.65552e-06	-3.83021e-05	0.00079519  	0.000100743 	2.88289e-05 	0.00178553  	-0.000233486	-7.80859e-05	0.00055002  	0.000453632 	-0.000608731	-9.25472e-05	0.0655398   	0.00131456  	0.000990599 	-6.66196e-05	0.00186823  	-0.000471946	0.00299041  
6.215 	0.000100996 	0.000456716 	-0.0603015  	0.0383901   	-6.98494e-05	0.000573259 	0.00297749  	0.000684973 	0.00123353  	-5.07632e-05	-0.0257746  	0.00182209  	0.00194402  	0.0380525   	0.0030238   	6.18974e-06 	-3.35918e-05	0.00359965  	0.00365753  	-5.29575e-05	-0.000817782	-0.000706637	0.0139727   	0.0709922   	-0.000237349	0.0517351   	0.00239666  	0.00157427  	-8.65182e-05	-0.0784077  	-3.86556e-05	0.00139313  	-6.42988e-06	0.0493058   	0.00296614  	-1.37844e-05	0.000976816 	0.001301    	0.00259686  	0.0758585   	0.0022672   	0.00295433  	4.29794e-05 	0.000566203 	-3.70361e-05	0.0010971   	0.00344997  	-0.000969486	0.0280901   	-3.20298e-05	0.000257388 	0.000344452 	0.0279493   	-9.12416e-06	-3.21257e-05	0.000599838 	9.26373e-05 	1.80063e-05 	0.00171506  	-0.000168549	-8.0787e-05 	0.000460346 	0.000494324 	-0.000512298	-0.000101318	0.0648926   	0.00109365  	0.000888618 	-7.18526e-05	0.00180719  	-0.000404919	0.00297924  
6.225 	8.9065e-05  	0.000404448 	-0.0558023  	0.0339492   	-7.92085e-05	0.000652    	0.00281818  	0.000741108 	0.000838219 	-5.34976e-05	-0.0288726  	0.00148803  	0.00171257  	0.0373479   	0.00252463  	3.40851e-06 	-3.73128e-05	0.00333782  	0.0033841   	-5.55033e-05	-0.000861683	-0.000905188	0.0178891   	0.0628952   	-0.000525828	0.0489277   	0.00227939  	0.00112659  	-9.21605e-05	-0.0757899  	-4.41393e-05	0.00124959  	-1.86769e-05	0.0492753   	0.00243604  	-1.2109e-05 	0.00112361  	0.00106851  	0.00269115  	0.0721213   	0.00231876  	0.00245497  	4.20999e-05 	-0.00103674 	-3.77615e-05	0.00115621  	0.00321813  	-0.00108586 	0.0256694   	-3.96891e-05	0.000225008 	0.000278264 	0.0243074   	-1.03427e-05	-2.53318e-05	0.000424841 	8.33997e-05 	7.40797e-06 	0.00165913  	-7.96359e-05	-8.30185e-05	0.000383048 	0.000527553 	-0.000398801	-0.000109261	0.0641493   	0.00091226  	0.000771099 	-7.71705e-05	0.00175469  	-0.00035398 	0.00298227  
6.235 	7.60793e-05 	0.000374618 	-0.0517271  	0.0295671   	-8.78684e-05	0.000748287 	0.00263603  	0.000755693 	0.000453744 	-5.45319e-05	-0.0305064  	0.00115286  	0.00150531  	0.0374528   	0.00204295  	-8.08765e-08	-4.15455e-05	0.00305061  	0.00309617  	-5.83495e-05	-0.000877108	-0.00106105 	0.0222854   	0.0548121   	-0.000793754	0.0467784   	0.00214284  	0.000693677 	-9.66643e-05	-0.0728664  	-4.94884e-05	0.00112064  	-3.02574e-05	0.0495873   	0.00191597  	-9.90211e-06	0.0012815   	0.000876712 	0.00278808  	0.0690591   	0.00239266  	0.00198514  	4.06677e-05 	-0.00171249 	-3.85542e-05	0.00122201  	0.00296937  	-0.00120367 	0.0242007   	-4.84849e-05	0.000178617 	0.000202353 	0.0215348   	-1.12854e-05	-1.81147e-05	0.000274159 	7.32407e-05 	-2.68646e-06	0.0016151   	3.15336e-05 	-8.4712e-05 	0.00032191  	0.000550085 	-0.000270869	-0.00011619 	0.0634346   	0.000772172 	0.000644074 	-8.25011e-05	0.00170967  	-0.000318649	0.00299172  
6.245 	6.24115e-05 	0.000367294 	-0.0481008  	0.0253298   	-9.56871e-05	0.000860365 	0.00243608  	0.000732001 	8.75673e-05 	-5.39026e-05	-0.0306558  	0.000821045 	0.00132609  	0.0384465   	0.00158869  	-4.15795e-06	-4.61113e-05	0.00274586  	0.00279639  	-6.13465e-05	-0.000864243	-0.0011693  	0.0270378   	0.0470714   	-0.00103327 	0.0453632   	0.00198994  	0.000287159 	-0.000100023	-0.0696944  	-5.45446e-05	0.00101058  	-4.08547e-05	0.0502969   	0.0014198   	-7.25772e-06	0.00144929  	0.00072461  	0.00288783  	0.0668318   	0.00248601  	0.00155516  	3.87384e-05 	-0.00136971 	-3.93769e-05	0.00129283  	0.00270834  	-0.00131756 	0.0238542   	-5.82148e-05	0.000119649 	0.000119552 	0.0198173   	-1.19352e-05	-1.06679e-05	0.000151105 	6.23818e-05 	-1.20209e-05	0.00158038  	0.000162552 	-8.58106e-05	0.000280094 	0.000559083 	-0.000131649	-0.000121946	0.0628603   	0.000673903 	0.000513752 	-8.77661e-05	0.00167081  	-0.000298024	0.003       
6.255 	4.84371e-05 	0.000381872 	-0.0449303  	0.0213118   	-0.000102553	0.000985918 	0.00222357  	0.000674377 	-0.000253361	-5.17012e-05	-0.0293481  	0.000497294 	0.00117788  	0.0403676   	0.00117039  	-8.69147e-06	-5.08272e-05	0.00243163  	0.00248764  	-6.43419e-05	-0.000824111	-0.00122648 	0.0320131   	0.0399684   	-0.00123765 	0.0447259   	0.00182395  	-8.26824e-05	-0.000102259	-0.0663291  	-5.91569e-05	0.000923131 	-5.01955e-05	0.0514318   	0.000960124 	-4.28142e-06	0.00162525  	0.000610302 	0.00298992  	0.0655577   	0.00259536  	0.00117349  	3.63771e-05 	4.68825e-05 	-4.0201e-05 	0.00136661  	0.00243986  	-0.00142225 	0.0247514   	-6.8651e-05 	4.96681e-05 	3.28493e-05 	0.0192957   	-1.22848e-05	-3.1793e-06 	5.82543e-05 	5.10475e-05 	-2.03707e-05	0.00155247  	0.000310389 	-8.62719e-05	0.000259997 	0.000552215 	1.52549e-05 	-0.000126404	0.0625199   	0.000616666 	0.000386272 	-9.28849e-05	0.00163666  	-0.000290815	0.00299996  
6.265 	3.45217e-05 	0.00041711  	-0.0422049  	0.0175734   	-0.000108386	0.0011221   	0.00200379  	0.000588062 	-0.00056283 	-4.80705e-05	-0.0266574  	0.00018637  	0.00106265  	0.0432129   	0.000794862 	-1.35446e-05	-5.5513e-05 	0.00211592  	0.00217297  	-6.71879e-05	-0.000758529	-0.00123066 	0.0370734   	0.0337543   	-0.00140156 	0.0448769   	0.00164837  	-0.000407201	-0.000103426	-0.0628228  	-6.31872e-05	0.000861305 	-5.80578e-05	0.0529912   	0.00054783  	-1.08732e-06	0.0018071   	0.000531093 	0.0030932   	0.06531     	0.00271678  	0.000846533 	3.36552e-05 	0.00255386  	-4.10085e-05	0.00144091  	0.00216876  	-0.00151267 	0.0269598   	-7.95482e-05	-2.9682e-05 	-5.47268e-05	0.0200607   	-1.23372e-05	4.17285e-06 	-2.63101e-06	3.94592e-05 	-2.75497e-05	0.00152906  	0.000471481 	-8.60693e-05	0.000263144 	0.000527756 	0.000165879 	-0.000129475	0.0624849   	0.000598402 	0.000267455 	-9.77775e-05	0.00160561  	-0.000295385	0.00298525  
6.275 	2.10087e-05 	0.000471171 	-0.0398973  	0.0141598   	-0.000113141	0.00126559  	0.00178191  	0.000478989 	-0.000835572	-4.31989e-05	-0.0227018  	-0.000107029	0.000981379 	0.0469366   	0.000467003 	-1.85798e-05	-5.9998e-05 	0.00180639  	0.0018555   	-6.9748e-05 	-0.000670029	-0.00118151 	0.0420804   	0.0286274   	-0.00152115 	0.0457926   	0.00146683  	-0.000679641	-0.000103603	-0.0592232  	-6.65159e-05	0.000827242 	-6.42783e-05	0.0549467   	0.000191727 	2.20522e-06 	0.00199205  	0.000483595 	0.00319585  	0.0661142   	0.00284598  	0.000578364 	3.06467e-05 	0.00612787  	-4.17925e-05	0.00151303  	0.00189976  	-0.00158418 	0.0304897   	-9.06518e-05	-0.000116727	-0.000140217	0.0221499   	-1.21061e-05	1.12237e-05 	-3.06476e-05	2.78282e-05 	-3.34156e-05	0.00150804  	0.000641835 	-8.51938e-05	0.000290108 	0.000484657 	0.000316006 	-0.00013111 	0.0628015   	0.000615842 	0.000162582 	-0.000102367	0.00157604  	-0.000309805	0.00295045  
6.285 	8.2082e-06  	0.000541699 	-0.0379653  	0.0111      	-0.000116803	0.00141268  	0.00156276  	0.000353564 	-0.00106743 	-3.73143e-05	-0.0176396  	-0.000378427	0.000933943 	0.0514524   	0.000189644 	-2.36637e-05	-6.4127e-05 	0.00151012  	0.00153838  	-7.19027e-05	-0.000561761	-0.00108029 	0.0468999   	0.0247271   	-0.00159419 	0.0474165   	0.00128291  	-0.000895307	-0.000102893	-0.0555725  	-6.90462e-05	0.000822132 	-6.8756e-05 	0.0572437   	-0.000101716	5.47492e-06 	0.00217686  	0.000463851 	0.00329545  	0.0679486   	0.00297843  	0.000370715 	2.74252e-05 	0.0107058   	-4.25576e-05	0.00158006  	0.00163729  	-0.00163267 	0.035294    	-0.000101705	-0.000209803	-0.000220835	0.0255472   	-1.16161e-05	1.78249e-05 	-2.5773e-05 	1.63502e-05 	-3.78732e-05	0.00148757  	0.000817154 	-8.36547e-05	0.000340483 	0.000422595 	0.000461289 	-0.000131302	0.0634897   	0.000664621 	7.62056e-05 	-0.000106585	0.00154627  	-0.000331912	0.00289132  
6.295 	-3.61137e-06	0.000625897 	-0.0363538  	0.00840659  	-0.00011939 	0.00155937  	0.00135077  	0.000218443 	-0.00125548 	-3.06752e-05	-0.0116639  	-0.000623712	0.00091918  	0.056636    	-3.64963e-05	-2.86713e-05	-6.77655e-05	0.00123341  	0.00122468  	-7.35549e-05	-0.000437375	-0.000929842	0.0514055   	0.0221294   	-0.0016201  	0.0496616   	0.00110009  	-0.00105166 	-0.000101418	-0.0519066  	-7.07085e-05	0.000846145 	-7.14542e-05	0.0598041   	-0.000328553	8.60195e-06 	0.00235794  	0.000467467 	0.00338901  	0.070745    	0.0031095   	0.000222944 	2.40604e-05 	0.0161866   	-4.33193e-05	0.00163899  	0.00138538  	-0.00165472 	0.0412693   	-0.000112459	-0.000307285	-0.000294057	0.0301836   	-1.09018e-05	2.38465e-05 	1.11398e-05 	5.20011e-06 	-4.08774e-05	0.00146609  	0.000992969 	-8.14796e-05	0.000412891 	0.000341993 	0.000597383 	-0.000130084	0.0645423   	0.000739414 	1.19844e-05 	-0.000110367	0.0015147   	-0.000359373	0.00280491  
6.305 	-1.42311e-05	0.000720624 	-0.0349975  	0.00607649  	-0.000120947	0.00170145  	0.00114979  	8.02981e-05 	-0.00139813 	-2.35618e-05	-0.004996   	-0.000839278	0.000934911 	0.0623303   	-0.000212781	-3.34897e-05	-7.08042e-05	0.000981604 	0.000917322 	-7.46331e-05	-0.000300886	-0.000734418	0.0554828   	0.0208464   	-0.00159992 	0.0524137   	0.000921643 	-0.0011483  	-9.93152e-05	-0.0482549  	-7.1462e-05 	0.000898407 	-7.23996e-05	0.0625304   	-0.000487437	1.14712e-05 	0.00253137  	0.000489741 	0.00347314  	0.0743925   	0.00323459  	0.000132138 	2.06154e-05 	0.0224343   	-4.41031e-05	0.00168682  	0.00114758  	-0.00164769 	0.0482601   	-0.000122675	-0.000407605	-0.000357698	0.0359406   	-1.00074e-05	2.9179e-05  	7.83934e-05 	-5.47131e-06	-4.24329e-05	0.00144232  	0.00116478  	-7.87141e-05	0.000505033 	0.000244018 	0.000720084 	-0.000127529	0.0659259   	0.000834114 	-2.74338e-05	-0.000113665	0.00147984  	-0.000389757	0.00268962  
6.315 	-2.34863e-05	0.000822507 	-0.0338237  	0.00409204  	-0.000121546	0.00183468  	0.000963039 	-5.44054e-05	-0.00149512 	-1.6266e-05 	0.00212214  	-0.00102215 	0.000978027 	0.0683513   	-0.000342534	-3.80207e-05	-7.3161e-05 	0.000758921 	0.00061906  	-7.50942e-05	-0.000156533	-0.000499587	0.0590325   	0.0208277   	-0.00153623 	0.055536    	0.000750516 	-0.00118697 	-9.673e-05  	-0.0446405  	-7.12969e-05	0.000977012 	-7.1679e-05 	0.0653097   	-0.000579598	1.3975e-05  	0.00269312  	0.000525809 	0.00354415  	0.0787422   	0.00334925  	9.32879e-05 	1.71447e-05 	0.0292824   	-4.49423e-05	0.00172068  	0.000926867 	-0.00160981 	0.0560642   	-0.000132137	-0.00050927 	-0.000409971	0.0426551   	-8.98571e-06	3.37343e-05 	0.000173502 	-1.55407e-05	-4.25927e-05	0.00141526  	0.0013282   	-7.54206e-05	0.000613776 	0.000130538 	0.000825465 	-0.000123747	0.0675829   	0.000942031 	-4.04892e-05	-0.000116438	0.00144033  	-0.00042061 	0.0025452   
