q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
5.925 	5.54684e-05 	-0.106145   	6.17826e-05 	0.00272283  	0.00123831  	0.00640983  	-5.6503e-05 	-0.106271   	0.0039469   	0.000860238 	-0.137778   	0.0082212   	0.00285978  	-6.13069e-05	-0.00371489 	4.9753e-06  	0.00261976  	0.00766333  	-5.6204e-05 	0.00121348  	0.00407663  	-0.15766    	0.0009297   	-0.119739   	0.000465141 	-0.000307979	-0.0803102  	-0.00463518 	0.0017725   	-2.22411e-05	4.15277e-05 	1.24062e-06 	0.00754947  	-0.000627409	0.000104167 	0.00167906  	0.00719716  	-0.020083   	0.00129433  	-0.0955958  	-0.079181   	0.00460483  	0.00681701  	-0.00121343 	1.98728e-05 	-0.103215   	-0.000103908	-0.000407119	0.0030221   	-0.0878632  	8.99956e-06 	0.00420189  	-0.100634   	4.72637e-05 	-6.9904e-05 	0.0016412   	3.41374e-06 	-8.10835e-05	0.00885411  	-0.0866886  	0.000589412 	-2.13222e-05	-0.000266309	0.00015714  	-0.000662143	3.208e-05   	0.0190977   	0.00917714  	0.00339193  	8.75811e-05 	0.00261818  	0.004221    
5.935 	4.47942e-05 	-0.104461   	6.21463e-05 	0.00232607  	0.00143454  	0.00655197  	-4.95252e-05	-0.0987108  	0.00384385  	0.000638897 	-0.132756   	0.00806771  	0.00274598  	-6.90392e-05	-0.00370354 	-1.54015e-05	0.0022672   	0.00722558  	-6.57764e-05	0.00103     	0.00376584  	-0.14681    	0.000950981 	-0.121254   	0.000700357 	-0.000540042	-0.0741485  	-0.00463214 	0.00160502  	-2.73586e-05	1.62074e-05 	-3.33064e-07	0.00716166  	-0.000653341	0.00010379  	0.00146042  	0.00688549  	-0.0153016  	0.00116447  	-0.102968   	-0.0752693  	0.00467585  	0.00634425  	-0.00111614 	1.34685e-05 	-0.0952941  	-0.000114693	-0.000742696	0.00318282  	-0.0851366  	-1.04768e-05	0.00425229  	-0.0954464  	3.73488e-05 	-7.206e-05  	0.0014286   	-4.4014e-07 	-9.43086e-05	0.00868914  	-0.089409   	0.000645002 	-2.34129e-05	-0.000383417	2.01348e-05 	-0.000712263	2.38189e-05 	0.024694    	0.00894071  	0.00331833  	7.92788e-05 	0.00250891  	0.00416911  
5.945 	3.42889e-05 	-0.101847   	6.28041e-05 	0.00190984  	0.00164359  	0.00667559  	-4.02918e-05	-0.0910713  	0.00376968  	0.000445994 	-0.127003   	0.00790362  	0.00263506  	-7.55506e-05	-0.00368447 	-3.43234e-05	0.00191697  	0.00681996  	-7.4352e-05 	0.000867909 	0.00344611  	-0.134978   	0.00101561  	-0.121306   	0.000973692 	-0.000726595	-0.0675829  	-0.0045697  	0.0014572   	-3.17302e-05	-6.58787e-06	-7.64588e-07	0.00677109  	-0.000681528	0.000101991 	0.00125756  	0.0065708   	-0.00994866 	0.00104972  	-0.10924    	-0.0708016  	0.00471846  	0.00589383  	-0.000993329	7.86203e-06 	-0.0867515  	-0.000122589	-0.00103927 	0.00333459  	-0.0820554  	-2.85139e-05	0.00427444  	-0.0901342  	2.78302e-05 	-7.08493e-05	0.00121435  	-3.22376e-06	-0.00010484 	0.00849328  	-0.0906392  	0.000718561 	-2.45863e-05	-0.000480709	-5.85216e-05	-0.000732879	1.58602e-05 	0.0307844   	0.00865619  	0.00323938  	7.10121e-05 	0.00241241  	0.00416598  
5.955 	2.4155e-05  	-0.0981687  	6.36939e-05 	0.00148273  	0.00186619  	0.00678091  	-2.90964e-05	-0.0833694  	0.00373025  	0.000287763 	-0.120598   	0.00773278  	0.00252846  	-8.06587e-05	-0.00365603 	-5.1476e-05 	0.00157761  	0.00645575  	-8.17573e-05	0.000731311 	0.00312249  	-0.122264   	0.00112122  	-0.119741   	0.00128188  	-0.000861564	-0.0605551  	-0.00444961 	0.00133086  	-3.52703e-05	-2.62891e-05	1.31813e-07 	0.00638384  	-0.000708495	9.89716e-05 	0.00107512  	0.00626032  	-0.0040367  	0.000951931 	-0.114368   	-0.0657108  	0.00473578  	0.00547687  	-0.000847494	3.226e-06   	-0.0776689  	-0.000127585	-0.00128999 	0.00347583  	-0.0784894  	-4.47856e-05	0.00427016  	-0.0846268  	1.91805e-05 	-6.63101e-05	0.00100654  	-4.89458e-06	-0.000112521	0.00826842  	-0.0905007  	0.000807333 	-2.48636e-05	-0.000559778	-7.6846e-05 	-0.000722639	8.31408e-06 	0.0372308   	0.00832989  	0.00316173  	6.29088e-05 	0.00233082  	0.00420917  
5.965 	1.45648e-05 	-0.0933398  	6.4743e-05  	0.00105339  	0.00210239  	0.00686833  	-1.62975e-05	-0.0756337  	0.00372995  	0.000169174 	-0.113644   	0.00755847  	0.0024271   	-8.42256e-05	-0.00361699 	-6.66063e-05	0.00125672  	0.00614018  	-8.78311e-05	0.000623292 	0.00279951  	-0.108808   	0.00126366  	-0.116466   	0.00162028  	-0.000940704	-0.0530304  	-0.00427537 	0.0012267   	-3.79284e-05	-4.24529e-05	2.47967e-06 	0.00600547  	-0.00073118 	9.494e-05   	0.000916643 	0.00596028  	0.00239823  	0.000872278 	-0.118334   	-0.0599582  	0.00473116  	0.00510259  	-0.000682197	-3.15836e-07	-0.0681513  	-0.00012975 	-0.00148973 	0.00360471  	-0.07434    	-5.90251e-05	0.00424165  	-0.0788625  	1.18264e-05 	-5.85893e-05	0.000812558 	-5.45144e-06	-0.000117293	0.00801676  	-0.0891444  	0.000907918 	-2.42906e-05	-0.000622554	-3.5002e-05 	-0.000681353	1.27067e-06 	0.0438709   	0.00796858  	0.00309133  	5.50734e-05 	0.00226538  	0.00429446  
5.975 	5.65752e-06 	-0.0873277  	6.58704e-05 	0.000630295 	0.00235148  	0.00693831  	-2.30665e-06	-0.0679039  	0.0037715   	9.37908e-05 	-0.106267   	0.00738333  	0.00233135  	-8.61618e-05	-0.00356658 	-7.95281e-05	0.00096075  	0.00587819  	-9.24323e-05	0.000545843 	0.00248114  	-0.0947911  	0.00143719  	-0.111447   	0.00198306  	-0.000961701	-0.0450003  	-0.00405212 	0.00114433  	-3.96896e-05	-5.47741e-05	6.336e-06   	0.00564089  	-0.000747053	9.0105e-05  	0.000784465 	0.00567575  	0.00929713  	0.000811186 	-0.121138   	-0.0535352  	0.00470801  	0.00477795  	-0.000501984	-2.69063e-06	-0.0583228  	-0.000129235	-0.00163521 	0.00371925  	-0.0695442  	-7.10314e-05	0.00419136  	-0.0727908  	6.13319e-06 	-4.79373e-05	0.000638957 	-4.93453e-06	-0.000119192	0.00774069  	-0.0867442  	0.00101637  	-2.29376e-05	-0.000671173	6.47166e-05 	-0.000609993	-5.20235e-06	0.0505245   	0.0075793   	0.00303334  	4.75849e-05 	0.00221644  	0.004416    
5.985 	-2.46226e-06	-0.0801538  	6.69893e-05 	0.000221506 	0.00261197  	0.00699137  	1.24251e-05 	-0.0602304  	0.0038559   	6.36871e-05 	-0.0986087  	0.00720929  	0.00224108  	-8.64282e-05	-0.00350455 	-9.01259e-05	0.000694831 	0.00567226  	-9.54467e-05	0.000499825 	0.00217067  	-0.0804267  	0.00163473  	-0.104715   	0.00236334  	-0.000924201	-0.0364831  	-0.00378643 	0.00108232  	-4.05744e-05	-6.30938e-05	1.16897e-05 	0.00529425  	-0.000754199	8.46667e-05 	0.00067972  	0.00541044  	0.0165794   	0.000768355 	-0.122802   	-0.0464651  	0.00466972  	0.00450753  	-0.000312257	-3.87641e-06	-0.0483236  	-0.000126263	-0.00172502 	0.00381731  	-0.0640765  	-8.06735e-05	0.00412191  	-0.0663746  	2.39165e-06 	-3.47e-05   	0.000491273 	-3.42376e-06	-0.000118346	0.0074428   	-0.0834909  	0.00112829  	-2.08976e-05	-0.000707837	0.000217978 	-0.000510646	-1.10607e-05	0.0570006   	0.00716916  	0.00299196  	4.04953e-05 	0.00218342  	0.00456649  
5.995 	-9.72471e-06	-0.071892   	6.80096e-05 	-0.000165499	0.00288168  	0.00702803  	2.74218e-05 	-0.0526723  	0.00398241  	7.94059e-05 	-0.0908225  	0.00703757  	0.00215566  	-8.50356e-05	-0.00343119 	-9.83548e-05	0.000462661 	0.00552243  	-9.67943e-05	0.00048498  	0.00187072  	-0.0659562  	0.00184814  	-0.0963607  	0.00275342  	-0.000829775	-0.0275242  	-0.00348616 	0.00103826  	-4.06371e-05	-6.7401e-05 	1.84629e-05 	0.00496888  	-0.000751374	7.88097e-05 	0.000602356 	0.00516667  	0.0241451   	0.000742779 	-0.123366   	-0.0388023  	0.0046195   	0.00429344  	-0.000119107	-3.90004e-06	-0.0383046  	-0.000121119	-0.00175958 	0.00389673  	-0.0579491  	-8.78922e-05	0.004036    	-0.0595922  	8.0848e-07  	-1.93069e-05	0.000373923 	-1.0354e-06 	-0.000114967	0.00712585  	-0.0795852  	0.00123899  	-1.82838e-05	-0.000734696	0.000418578 	-0.00038642 	-1.62839e-05	0.0631052   	0.00674514  	0.00297036  	3.38301e-05 	0.00216494  	0.00473746  
6.005 	-1.60935e-05	-0.062666   	6.88412e-05 	-0.00052402 	0.00315775  	0.00704876  	4.21985e-05 	-0.0452959  	0.00414852  	0.000139977 	-0.0830673  	0.00686865  	0.00207408  	-8.20436e-05	-0.0033473  	-0.000104239	0.000266464 	0.00542634  	-9.64339e-05	0.000499976 	0.00158325  	-0.0516398  	0.00206859  	-0.08653    	0.00314507  	-0.00068181 	-0.0181946  	-0.00316007 	0.00100897  	-3.99617e-05	-6.78299e-05	2.65147e-05 	0.00466725  	-0.000738036	7.26982e-05 	0.000551211 	0.00494532  	0.0318778   	0.000732803 	-0.122885   	-0.030631   	0.00456028  	0.00413529  	7.08861e-05 	-2.83329e-06	-0.0284222  	-0.000114138	-0.00174107 	0.00395543  	-0.0512104  	-9.26995e-05	0.00393633  	-0.0524381  	1.49986e-06 	-2.25675e-06	0.000290142 	2.08263e-06 	-0.000109338	0.0067927   	-0.0752315  	0.00134362  	-1.52272e-05	-0.000753727	0.000658669 	-0.000241312	-2.08738e-05	0.0686487   	0.00631394  	0.00297059  	2.75892e-05 	0.00215889  	0.00491955  
6.015 	-2.15633e-05	-0.0526433  	6.93968e-05 	-0.000848285	0.0034367   	0.00705391  	5.62771e-05 	-0.0381718  	0.00435012  	0.000242984 	-0.0755009  	0.00670237  	0.00199497  	-7.75567e-05	-0.0032542  	-0.000107869	0.000107004 	0.00537936  	-9.43672e-05	0.000542497 	0.00130956  	-0.0377478  	0.00228689  	-0.0754204  	0.00352979  	-0.000485349	-0.00858937 	-0.00281763 	0.000990595 	-3.86584e-05	-6.46504e-05	3.56472e-05 	0.00439094  	-0.000714331	6.6472e-05  	0.000524133 	0.00474589  	0.0396484   	0.000736199 	-0.121427   	-0.0220627  	0.00449465  	0.00403038  	0.000250874 	-7.8728e-07 	-0.0188329  	-0.000105697	-0.00167326 	0.00399144  	-0.0439421  	-9.51755e-05	0.00382554  	-0.0449237  	4.48873e-06 	1.58995e-05 	0.000241956 	5.75678e-06 	-0.000101806	0.00644632  	-0.0706309  	0.00143736  	-1.18721e-05	-0.000766647	0.000929051 	-8.00394e-05	-2.48538e-05	0.0734537   	0.00588183  	0.00299364  	2.17498e-05 	0.00216252  	0.00510286  
6.025 	-2.61562e-05	-0.0420283  	6.95956e-05 	-0.00113357 	0.00371459  	0.00704377  	6.92024e-05 	-0.0313718  	0.00458157  	0.000384677 	-0.0682744  	0.00653796  	0.00191674  	-7.17204e-05	-0.00315364 	-0.000109394	-1.63563e-05	0.00537482  	-9.06414e-05	0.000609352 	0.0010504   	-0.0245505  	0.00249385  	-0.0632722  	0.00389907  	-0.00024687 	0.00117606  	-0.00246864 	0.000978851 	-3.6858e-05 	-5.82558e-05	4.56145e-05 	0.00414071  	-0.000681061	6.02452e-05 	0.000518137 	0.00456661  	0.0473191   	0.000750264 	-0.119073   	-0.013232   	0.00442479  	0.00397382  	0.000413981 	2.09426e-06 	-0.00968744 	-9.61945e-05	-0.00156126 	0.00400308  	-0.036255   	-9.54633e-05	0.00370612  	-0.0370767  	9.70564e-06 	3.4577e-05  	0.000230205 	9.79481e-06 	-9.2761e-05 	0.00608971  	-0.0659758  	0.00151554  	-8.37271e-06	-0.000774829	0.0012195   	9.21576e-05 	-2.82655e-05	0.0773621   	0.00545451  	0.0030394   	1.62695e-05 	0.00217263  	0.00527729  
6.035 	-2.99177e-05	-0.0310537  	6.93656e-05 	-0.00137626 	0.0039871   	0.00701847  	8.0557e-05  	-0.0249659  	0.004836    	0.000560131 	-0.0615254  	0.00637413  	0.00183767  	-6.47148e-05	-0.00304773 	-0.000109014	-0.000105531	0.00540432  	-8.53497e-05	0.000696625 	0.000806028 	-0.0123085  	0.00268068  	-0.0503591  	0.00424471  	2.59797e-05 	0.0109694   	-0.00212288 	0.000969216 	-3.47057e-05	-4.91445e-05	5.61322e-05 	0.00391649  	-0.000639623	5.41052e-05 	0.000529582 	0.0044046   	0.054748    	0.000771935 	-0.115911   	-0.00429209 	0.00435243  	0.00395884  	0.000553555 	5.6428e-06  	-0.00112558 	-8.60413e-05	-0.00141137 	0.00398899  	-0.0282835  	-9.37623e-05	0.00358041  	-0.0289408  	1.6993e-05  	5.31764e-05 	0.000254595 	1.39934e-05 	-8.26245e-05	0.00572596  	-0.0614438  	0.00157385  	-4.88802e-06	-0.000779261	0.00151914  	0.000269728 	-3.11659e-05	0.0802416   	0.00503703  	0.00310676  	1.10902e-05 	0.00218567  	0.00543291  
6.045 	-3.29118e-05	-0.0199707  	6.86464e-05 	-0.00157396 	0.00424969  	0.00697801  	8.99749e-05 	-0.0190188  	0.00510546  	0.000763437 	-0.0553726  	0.0062092   	0.00175602  	-5.67481e-05	-0.00293885 	-0.000106972	-0.000163554	0.0054581   	-7.86305e-05	0.000799835 	0.000576301 	-0.00126221 	0.00283933  	-0.0369782  	0.00455909  	0.000324674 	0.0206463   	-0.00178985 	0.000957153 	-3.23551e-05	-3.78997e-05	6.68889e-05 	0.0037175   	-0.000591915	4.81137e-05 	0.000554377 	0.0042561   	0.0617937   	0.000797911 	-0.112034   	0.00459068  	0.00427883  	0.00397715  	0.000663406 	9.67335e-06 	0.00672932  	-7.56446e-05	-0.0012307  	0.0039483   	-0.0201789  	-9.03196e-05	0.00345052  	-0.0205738  	2.61129e-05 	7.11037e-05 	0.00031379  	1.81464e-05 	-7.18303e-05	0.00535811  	-0.0571932  	0.00160844  	-1.5772e-06 	-0.000780513	0.00181681  	0.000447033 	-3.36239e-05	0.0819909   	0.00463371  	0.00319371  	6.14311e-06 	0.00219795  	0.00556028  
6.055 	-3.52159e-05	-0.00903868 	6.73918e-05 	-0.00172543 	0.00449773  	0.00692228  	9.71537e-05 	-0.0135864  	0.00538128  	0.000987924 	-0.0499107  	0.00604122  	0.00167014  	-4.8049e-05 	-0.00282952 	-0.000103544	-0.000194381	0.00552542  	-7.06647e-05	0.000914116 	0.00036081  	0.00837754  	0.00296277  	-0.0234392  	0.00483544  	0.000640134 	0.0300551   	-0.00147838 	0.000938331 	-2.99614e-05	-2.51654e-05	7.75586e-05 	0.00354231  	-0.000540236	4.23095e-05 	0.000588194 	0.0041167   	0.0683202   	0.00082479  	-0.107542   	0.0132431   	0.0042048   	0.0040193   	0.000738048 	1.3993e-05  	0.0137748   	-6.5395e-05 	-0.00102695 	0.00388065  	-0.0121025  	-8.54201e-05	0.00331835  	-0.0120459  	3.67568e-05 	8.77898e-05 	0.000405527 	2.20523e-05 	-6.08091e-05	0.00498923  	-0.0533593  	0.00161614  	1.40531e-06 	-0.000778743	0.00210149  	0.000618575 	-3.57161e-05	0.0825446   	0.0042481   	0.00329745  	1.3531e-06  	0.0022058   	0.00565083  
6.065 	-3.69156e-05	0.00148558  	6.5571e-05  	-0.00183061 	0.00472665  	0.00685106  	0.000101864 	-0.00871323 	0.00565433  	0.0012264   	-0.0452063  	0.00586809  	0.00157859  	-3.88591e-05	-0.00272231 	-9.90265e-05	-0.000202665	0.00559502  	-6.16716e-05	0.0010344   	0.000158982 	0.0164381   	0.00304529  	-0.0100532  	0.00506801  	0.000963052 	0.0390424   	-0.00119641 	0.00090883  	-2.76754e-05	-1.16211e-05	8.78132e-05 	0.00338896  	-0.000487159	3.67107e-05 	0.000626676 	0.00398163  	0.0742007   	0.000849203 	-0.102533   	0.0214916   	0.00413071  	0.00407512  	0.000772906 	1.84091e-05 	0.0199332   	-5.56541e-05	-0.000808064	0.00378629  	-0.00421812 	-7.93759e-05	0.00318555  	-0.00343715 	4.85591e-05 	0.000102709 	0.000526759 	2.55227e-05 	-4.99721e-05	0.00462232  	-0.0500514  	0.00159452  	3.91457e-06 	-0.000773716	0.00236266  	0.000779207 	-3.75228e-05	0.0818754   	0.00388296  	0.00341453  	-3.35601e-06	0.00220571  	0.00569713  
6.075 	-3.81001e-05	0.0113581   	6.31702e-05 	-0.00189058 	0.00493213  	0.00676404  	0.000103956 	-0.00442889 	0.00591534  	0.0014714   	-0.0412944  	0.0056877   	0.00148021  	-2.94247e-05	-0.0026197  	-9.37267e-05	-0.000193513	0.00565557  	-5.19031e-05	0.0011556   	-2.98003e-05	0.0227922   	0.00308273  	0.00287847  	0.00525233  	0.00128422  	0.0474583   	-0.000950674	0.000865332 	-2.5637e-05 	2.04362e-06 	9.73348e-05 	0.0032551   	-0.000435408	3.13193e-05 	0.000665646 	0.00384603  	0.0793228   	0.000867939 	-0.0971077  	0.0291681   	0.00405653  	0.00413418  	0.000764509 	2.27376e-05 	0.0251546   	-4.67432e-05	-0.000581954	0.00366611  	0.00331523  	-7.25156e-05	0.00305353  	0.005165    	6.11112e-05 	0.000115394 	0.000673808 	2.83889e-05 	-3.96971e-05	0.00426032  	-0.0473503  	0.00154199  	5.81965e-06 	-0.000764858	0.00259065  	0.000924338 	-3.91238e-05	0.0799964   	0.00354027  	0.00354104  	-8.05696e-06	0.00219454  	0.00569317  
6.085 	-3.88573e-05	0.0203576   	6.01926e-05 	-0.00190744 	0.00511018  	0.00666087  	0.000103365 	-0.000746459	0.00615522  	0.00171546  	-0.038177   	0.00549804  	0.00137421  	-1.99892e-05	-0.00252395 	-8.79522e-05	-0.00017224 	0.0056961   	-4.16367e-05	0.00127281  	-0.000206097	0.0273642   	0.00307261  	0.0150745   	0.00538531  	0.00159486  	0.055162    	-0.000746526	0.000805273 	-2.39706e-05	1.51555e-05 	0.000105828 	0.00313805  	-0.000387718	2.61253e-05 	0.000701292 	0.00370523  	0.0835911   	0.000878075 	-0.0913624  	0.0361171   	0.0039819   	0.0041862   	0.000710634 	2.68095e-05 	0.0294189   	-3.89347e-05	-0.000356211	0.00352169  	0.0103505   	-6.51727e-05	0.0029235   	0.0136687   	7.39774e-05 	0.000125455 	0.000842523 	3.05084e-05 	-3.03152e-05	0.00390604  	-0.0453083  	0.00145793  	7.00767e-06 	-0.000751314	0.00277697  	0.0010501   	-4.0595e-05 	0.0769604   	0.00322125  	0.00367275  	-1.28147e-05	0.00216961  	0.00563454  
6.095 	-3.927e-05  	0.0282946   	5.66583e-05 	-0.00188421 	0.00525731  	0.00654119  	0.000100113 	0.00233939  	0.00636538  	0.00195134  	-0.0358219  	0.00529736  	0.00126025  	-1.07858e-05	-0.002437   	-8.20003e-05	-0.000144127	0.00570642  	-3.1168e-05 	0.00138144  	-0.000370313	0.0301338   	0.00301421  	0.0262833   	0.00546534  	0.00188687  	0.0620262   	-0.000587776	0.00072698  	-2.27798e-05	2.70816e-05 	0.000113029 	0.00303498  	-0.000346707	2.1111e-05  	0.000730335 	0.003555    	0.0869309   	0.000877083 	-0.0853916  	0.042201    	0.0039062   	0.00422149  	0.000610419 	3.04775e-05 	0.0327369   	-3.24447e-05	-0.000137849	0.00335528  	0.0167591   	-5.76753e-05	0.00279645  	0.0219807   	8.67116e-05 	0.000132585 	0.00102846  	3.17701e-05 	-2.21007e-05	0.00356219  	-0.0439482  	0.00134267  	7.38733e-06 	-0.000732039	0.00291463  	0.00115349  	-4.20045e-05	0.0728588   	0.00292642  	0.00380526  	-1.76825e-05	0.00212885  	0.0055186   
6.105 	-3.94123e-05	0.0350183   	5.26037e-05 	-0.00182473 	0.00537064  	0.00640467  	9.43045e-05 	0.00485324  	0.006538    	0.00217226  	-0.0341636  	0.00508422  	0.00113845  	-2.03041e-06	-0.0023604  	-7.61489e-05	-0.000114184	0.00567753  	-2.08014e-05	0.00147737  	-0.000522624	0.0311377   	0.00290865  	0.0362911   	0.00549233  	0.00215313  	0.0679421   	-0.000476584	0.000629747 	-2.21445e-05	3.72524e-05 	0.000118717 	0.00294301  	-0.000314757	1.62553e-05 	0.000750156 	0.00339185  	0.0892902   	0.000862922 	-0.0792852  	0.0473056   	0.00382861  	0.00423136  	0.000464424 	3.36199e-05 	0.0351496   	-2.74279e-05	6.69192e-05 	0.00316979  	0.0224365   	-5.03355e-05	0.00267318  	0.0300094   	9.88737e-05 	0.000136573 	0.00122701  	3.2098e-05  	-1.52631e-05	0.00323129  	-0.0432652  	0.00119754  	6.89166e-06 	-0.000705886	0.0029983   	0.00123247  	-4.34097e-05	0.0678186   	0.00265567  	0.00393423  	-2.26995e-05	0.00207088  	0.0053446   
6.115 	-3.9348e-05 	0.0404231   	4.80794e-05 	-0.00173348 	0.00544797  	0.00625107  	8.61261e-05 	0.00683901  	0.0066663   	0.00237213  	-0.0331053  	0.00485763  	0.00100943  	6.08355e-06 	-0.00229516 	-7.06485e-05	-8.69484e-05	0.00560194  	-1.08418e-05	0.00155711  	-0.000662921	0.03047     	0.00275876  	0.0449288   	0.00546772  	0.00238767  	0.0728232   	-0.00041342 	0.000513886 	-2.21183e-05	4.51809e-05 	0.000122722 	0.00285932  	-0.000293894	1.15379e-05 	0.000758901 	0.00321314  	0.0906411   	0.000834115 	-0.0731281  	0.0513444   	0.00374819  	0.00420841  	0.000274643 	3.61446e-05 	0.0367272   	-2.39759e-05	0.000252865 	0.00296872  	0.0273066   	-4.34406e-05	0.00255434  	0.0376672   	0.000110045 	0.00013731  	0.0014336   	3.14536e-05 	-9.9421e-06 	0.00291565  	-0.0432281  	0.00102482  	5.48006e-06 	-0.00067171 	0.0030245   	0.00128605  	-4.48551e-05	0.0619981   	0.00240833  	0.00405546  	-2.78879e-05	0.00199509  	0.00511362  
6.125 	-3.91279e-05	0.0444519   	4.31489e-05 	-0.00161543 	0.00548789  	0.00608026  	7.58365e-05 	0.00835927  	0.00674473  	0.00254573  	-0.0325222  	0.00461709  	0.000874322 	1.33904e-05 	-0.00224174 	-6.57157e-05	-6.63005e-05	0.00547396  	-1.58457e-06	0.00161785  	-0.000790777	0.0282795   	0.00256904  	0.0520769   	0.00539437  	0.00258586  	0.0766079   	-0.000397081	0.000380725 	-2.2727e-05 	5.04792e-05 	0.000124926 	0.00278124  	-0.000285704	6.94278e-06 	0.000755533 	0.00301733  	0.0909805   	0.000789795 	-0.0669996  	0.054262    	0.00366396  	0.00414686  	4.44749e-05 	3.79908e-05 	0.0375667   	-2.21165e-05	0.000415879 	0.00275612  	0.031325    	-3.72451e-05	0.00244045  	0.0448737   	0.000119844 	0.000134788 	0.0016438   	2.98368e-05 	-6.20567e-06	0.00261733  	-0.043782   	0.000827709 	3.13945e-06 	-0.000628467	0.00299172  	0.00131428  	-4.63707e-05	0.055581    	0.00218325  	0.00416508  	-3.32522e-05	0.00190166  	0.00482863  
6.135 	-3.87899e-05	0.0470986   	3.78852e-05 	-0.00147585 	0.00548977  	0.00589229  	6.37581e-05 	0.0094937   	0.00676916  	0.00268883  	-0.0322656  	0.0043626   	0.000734695 	1.97557e-05 	-0.00220001 	-6.15279e-05	-5.5325e-05 	0.00528989  	6.69264e-06 	0.00165756  	-0.000905447	0.0247654   	0.00234543  	0.0576683   	0.00527645  	0.0027445   	0.0792621   	-0.000424765	0.000232563 	-2.39691e-05	5.28706e-05 	0.000125273 	0.00270632  	-0.000291254	2.46052e-06 	0.000739857 	0.00280401  	0.09033     	0.000729738 	-0.0609732  	0.0560364   	0.00357499  	0.00404274  	-0.000221366	3.91291e-05 	0.037788    	-2.18161e-05	0.000553057 	0.00253647  	0.0344808   	-3.19642e-05	0.00233191  	0.0515577   	0.000127937 	0.000129099 	0.00185341  	2.72854e-05 	-4.05088e-06	0.00233812  	-0.044852   	0.000610226 	-1.15506e-07	-0.000575313	0.0029004   	0.00131824  	-4.79712e-05	0.0487705   	0.0019789   	0.00425963  	-3.87792e-05	0.00179157  	0.00449427  
6.145 	-3.8359e-05 	0.0484077   	3.23682e-05 	-0.0013202  	0.0054538   	0.00568742  	5.02651e-05 	0.0103368   	0.00673698  	0.00279832  	-0.0321688  	0.00409476  	0.000592544 	2.50787e-05 	-0.00216919 	-5.82204e-05	-5.62082e-05	0.00504814  	1.37388e-05 	0.00167503  	-0.00100588 	0.0201709   	0.00209512  	0.0616894   	0.00511931  	0.00286188  	0.0807803   	-0.000492204	7.25898e-05 	-2.58162e-05	5.21976e-05 	0.000123765 	0.00263244  	-0.000311046	-1.90936e-06	0.000712497 	0.00257399  	0.0887344   	0.000654365 	-0.0551165  	0.0566802   	0.00348042  	0.003894    	-0.000516974	3.95603e-05 	0.0375302   	-2.29842e-05	0.00066274  	0.00231456  	0.0367969   	-2.7769e-05 	0.00222905  	0.0576588   	0.000134053 	0.000120432 	0.00205862  	2.38726e-05 	-3.40763e-06	0.00207949  	-0.0463463  	0.000377102 	-4.24303e-06	-0.000511691	0.00275292  	0.00129998  	-4.96555e-05	0.0417819   	0.00179348  	0.00433619  	-4.4438e-05 	0.00166657  	0.00411678  
6.155 	-3.78481e-05	0.0484721   	2.66817e-05 	-0.0011539  	0.00538101  	0.00546613  	3.57708e-05 	0.0109948   	0.00664719  	0.00287225  	-0.032053   	0.00381467  	0.000450202 	2.92935e-05 	-0.00214794 	-5.58845e-05	-7.01805e-05	0.0047493   	1.93371e-05 	0.00166985  	-0.00109077 	0.014775    	0.00182623  	0.0641795   	0.00492923  	0.00293776  	0.0811857   	-0.000593842	-9.52456e-05	-2.82157e-05	4.84246e-05 	0.000120461 	0.0025578   	-0.000344988	-6.15764e-06	0.000674835 	0.00232928  	0.0862601   	0.000564715 	-0.0494912  	0.0562401   	0.00337959  	0.00370059  	-0.000835427	3.93137e-05 	0.0369458   	-2.54792e-05	0.000744495 	0.00209537  	0.0383287   	-2.47837e-05	0.0021321   	0.0631294   	0.000137987 	0.000109065 	0.00225605  	1.97039e-05 	-4.14492e-06	0.00184252  	-0.0481607  	0.000133644 	-9.17573e-06	-0.000437409	0.00255346  	0.0012624   	-5.14079e-05	0.0348346   	0.00162496  	0.00439242  	-5.01823e-05	0.0015291   	0.00370372  
