q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
8.885 	1.18888e-06 	-3.77983e-05	0.0137574   	-0.00882565 	-3.09169e-06	0.000305331 	-2.62023e-05	-0.000151109	0.000101145 	-6.96067e-07	-0.00458261 	9.49615e-06 	0.000178478 	0.01033     	0.000144702 	1.00108e-06 	1.2247e-06  	1.90778e-05 	-8.66162e-05	-9.06139e-07	-0.000140805	4.19546e-05 	-0.00282218 	-0.00248931 	-2.52916e-05	-0.00550834 	0.000205291 	9.52609e-05 	8.82885e-08 	0.00624557  	3.43251e-06 	0.000381058 	2.32479e-06 	-0.00298574 	1.22025e-05 	1.10084e-06 	9.33046e-05 	-0.000220474	6.94786e-05 	-0.000978436	-1.79304e-06	-2.67414e-05	1.04407e-07 	-0.0077288  	1.42411e-06 	0.000187761 	0.000118412 	-0.000199168	0.0060045   	1.63623e-06 	3.1363e-05  	8.24077e-05 	0.0151722   	-1.94781e-06	-2.1101e-06 	0.000277458 	2.05855e-06 	-1.16246e-07	0.000186329 	0.000152322 	-5.26384e-07	5.94936e-05 	-2.72636e-06	8.14229e-05 	-4.76953e-06	0.00527402  	0.000222581 	0.00020648  	-1.969e-06  	-0.000101211	0.000187065 	-0.00014995 
8.895 	1.32895e-06 	-4.06312e-05	0.0145907   	-0.00883483 	-2.95545e-06	0.000354955 	-1.63986e-05	-0.000109218	0.000126084 	-6.50053e-07	-0.00367237 	1.33076e-06 	0.000195488 	0.0115841   	0.000130275 	8.63811e-07 	1.60712e-06 	3.71832e-05 	-6.84592e-05	-1.186e-06  	-0.000145507	2.97021e-05 	-0.00377309 	-0.00170411 	-1.32288e-05	-0.000599102	0.000186363 	0.000106045 	9.36792e-08 	0.00536105  	3.36712e-06 	0.000401105 	2.39363e-06 	-0.00137527 	-1.0903e-06 	1.16318e-06 	0.000108195 	-0.000235514	7.64427e-05 	0.000362933 	-7.21478e-06	-5.23915e-07	7.81363e-08 	-0.00861577 	1.38518e-06 	0.000191493 	0.000122168 	-0.000191607	0.0111938   	1.69754e-06 	4.75361e-05 	7.05899e-05 	0.0153926   	-2.02255e-06	-2.09997e-06	0.000317284 	2.11282e-06 	-3.68411e-07	0.000186719 	0.000204281 	8.26167e-09 	6.03252e-05 	5.97713e-06 	9.86361e-05 	-4.83543e-06	0.00626938  	0.00022107  	0.000226653 	-2.05823e-06	-0.000121716	0.000180086 	-0.000158946
8.905 	1.3774e-06  	-4.29143e-05	0.0153286   	-0.00882184 	-2.79087e-06	0.000397434 	-5.66972e-06	-6.82352e-05	0.000150584 	-6.10588e-07	-0.00271267 	-5.68128e-06	0.000209472 	0.0124954   	0.000114329 	7.07385e-07 	1.95428e-06 	5.64536e-05 	-5.24091e-05	-1.44247e-06	-0.000146797	1.56536e-05 	-0.00487744 	-0.000880761	-1.46833e-06	0.00401762  	0.000164486 	0.000116636 	1.00504e-07 	0.00456344  	3.22208e-06 	0.000416076 	2.40115e-06 	0.000258336 	-1.67641e-05	1.20225e-06 	0.000120975 	-0.000247313	8.23141e-05 	0.0014968   	-1.23543e-05	2.37317e-05 	4.0972e-08  	-0.009358   	1.30454e-06 	0.000190674 	0.000126766 	-0.000181071	0.0161637   	1.74908e-06 	6.58229e-05 	5.85174e-05 	0.0153008   	-2.09785e-06	-2.02001e-06	0.000355393 	2.09782e-06 	-6.16972e-07	0.00018523  	0.000252738 	4.87781e-07 	6.05961e-05 	1.51796e-05 	0.000114553 	-4.81624e-06	0.00696337  	0.000213914 	0.000243135 	-2.13551e-06	-0.000140894	0.000169497 	-0.000165819
8.915 	1.32339e-06 	-4.47077e-05	0.0159389   	-0.008788   	-2.60173e-06	0.000431636 	5.61991e-06 	-2.92451e-05	0.000173162 	-5.81936e-07	-0.00172021 	-1.16895e-05	0.000219959 	0.0130077   	9.74584e-05 	5.32647e-07 	2.2542e-06  	7.6158e-05  	-3.93277e-05	-1.67048e-06	-0.000144569	5.19812e-08 	-0.00609736 	-7.4576e-05 	9.69516e-06 	0.00822568  	0.000140141 	0.000126803 	1.02779e-07 	0.00388406  	2.99771e-06 	0.000425494 	2.34788e-06 	0.00185936  	-3.50941e-05	1.21462e-06 	0.000131071 	-0.000255218	8.66145e-05 	0.00237603  	-1.70347e-05	4.44775e-05 	-5.14146e-09	-0.00994927 	1.18372e-06 	0.000185321 	0.000131924 	-0.000167719	0.0207594   	1.78467e-06 	8.57696e-05 	4.64909e-05 	0.0148768   	-2.17367e-06	-1.87456e-06	0.000391145 	2.01382e-06 	-8.55358e-07	0.000181956 	0.000296478 	9.01739e-07 	6.02834e-05 	2.4868e-05  	0.00012883  	-4.71391e-06	0.00731227  	0.000201253 	0.000255613 	-2.2014e-06 	-0.000158674	0.000155791 	-0.000170469
8.925 	1.15974e-06 	-4.60551e-05	0.0163918   	-0.0087315  	-2.39245e-06	0.000456682 	1.70896e-05 	6.77302e-06 	0.000192384 	-5.67385e-07	-0.000711765	-1.6859e-05 	0.000226577 	0.013079    	8.02472e-05 	3.40729e-07 	2.49653e-06 	9.55663e-05 	-2.99329e-05	-1.86557e-06	-0.000138832	-1.67954e-05	-0.00739089 	0.000659897 	2.00028e-05 	0.0119244   	0.000113896 	0.000136324 	9.45776e-08 	0.0033486   	2.69661e-06 	0.000429029 	2.23602e-06 	0.00337268  	-5.62306e-05	1.19715e-06 	0.00013802  	-0.000258674	8.89176e-05 	0.00296474  	-2.10844e-05	6.03753e-05 	-5.76684e-08	-0.0103851  	1.02542e-06 	0.000175585 	0.000137351 	-0.000151773	0.02484     	1.79866e-06 	0.000106877 	3.47869e-05 	0.014112    	-2.25004e-06	-1.66986e-06	0.000423939 	1.86302e-06 	-1.07754e-06	0.000177027 	0.000334437 	1.24185e-06 	5.93966e-05 	3.50071e-05 	0.000141147 	-4.53288e-06	0.00728628  	0.000183404 	0.000263913 	-2.25671e-06	-0.000175011	0.000139526 	-0.00017285 
8.935 	8.83322e-07 	-4.69816e-05	0.0166608   	-0.00864754 	-2.16797e-06	0.00047197  	2.83564e-05 	3.89731e-05 	0.000206923 	-5.69139e-07	0.000296032 	-2.13598e-05	0.000229065 	0.0126827   	6.32507e-05 	1.33044e-07 	2.67286e-06 	0.000113975 	-2.47719e-05	-2.02399e-06	-0.000129708	-3.45255e-05	-0.00871345 	0.0012712   	2.9236e-05  	0.0150315   	8.63853e-05 	0.000144991 	7.0309e-08  	0.00297609  	2.32366e-06 	0.00042651  	2.0693e-06  	0.00474545  	-8.01831e-05	1.14708e-06 	0.000141487 	-0.000257244	8.88703e-05 	0.00323958  	-2.43442e-05	7.03512e-05 	-1.13666e-07	-0.0106626  	8.33415e-07 	0.000161752 	0.000142758 	-0.000133505	0.0282828   	1.78609e-06 	0.000128615 	2.36551e-05 	0.0130109   	-2.32698e-06	-1.41391e-06	0.00045322  	1.64955e-06 	-1.2782e-06 	0.000170606 	0.000365735 	1.50211e-06 	5.79789e-05 	4.55368e-05 	0.000151221 	-4.27993e-06	0.00687069  	0.00016085  	0.000268002 	-2.30249e-06	-0.000189886	0.000121314 	-0.000172973
8.945 	4.95203e-07 	-4.74917e-05	0.0167243   	-0.00852866 	-1.93355e-06	0.000477189 	3.90497e-05 	6.66666e-05 	0.00021561  	-5.88263e-07	0.0012869   	-2.53575e-05	0.000227283 	0.0118096   	4.6977e-05  	-8.87117e-08	2.77692e-06 	0.000130729 	-2.42019e-05	-2.14276e-06	-0.000117424	-5.27302e-05	-0.0100193  	0.00171315  	3.72199e-05 	0.0174849   	5.82946e-05 	0.000152612 	2.49648e-08 	0.00277814  	1.88586e-06 	0.000417926 	1.85285e-06 	0.00592873  	-0.000106812	1.06221e-06 	0.000141279 	-0.000250638	8.6211e-05  	0.00319038  	-2.66741e-05	7.36368e-05 	-1.69978e-07	-0.0107806  	6.12436e-07 	0.00014423  	0.000147867 	-0.000113232	0.0309876   	1.74286e-06 	0.000150444 	1.33175e-05 	0.0115908   	-2.40456e-06	-1.11617e-06	0.000478496 	1.37925e-06 	-1.4529e-06 	0.00016288  	0.000389698 	1.67892e-06 	5.61073e-05 	5.63707e-05 	0.000158819 	-3.9639e-06 	0.00606647  	0.000134221 	0.000267988 	-2.33995e-06	-0.000203296	0.000101795 	-0.000170902
8.955 	6.85997e-10 	-4.757e-05  	0.0165662   	-0.00836525 	-1.69474e-06	0.000472322 	4.88246e-05 	8.93404e-05 	0.000217488 	-6.24672e-07	0.00224508  	-2.90046e-05	0.000221214 	0.010468    	3.18716e-05 	-3.22568e-07	2.80475e-06 	0.000145243 	-2.83776e-05	-2.21976e-06	-0.000102307	-7.09696e-05	-0.0112631  	0.00194673  	4.3825e-05  	0.0192445   	3.03419e-05 	0.000159016 	-4.56581e-08	0.00275844  	1.39213e-06 	0.000403431 	1.59296e-06 	0.00687898  	-0.000135825	9.41044e-07 	0.000137348 	-0.000238731	8.07839e-05 	0.00282047  	-2.79595e-05	6.9798e-05  	-2.23434e-07	-0.0107398  	3.67976e-07 	0.000123533 	0.00015242  	-9.13077e-05	0.0328796   	1.66583e-06 	0.000171825 	3.968e-06   	0.00988134  	-2.48282e-06	-7.87308e-07	0.000499342 	1.05958e-06 	-1.59815e-06	0.000154055 	0.000405866 	1.77103e-06 	5.38903e-05 	6.73956e-05 	0.000163762 	-3.59535e-06	0.00489013  	0.000104273 	0.000264112 	-2.37044e-06	-0.000215248	8.16205e-05 	-0.000166754
8.965 	-5.90813e-07	-4.71827e-05	0.0161771   	-0.0081461  	-1.45715e-06	0.000457644 	5.73738e-05 	0.000106668 	0.000211844 	-6.77178e-07	0.00315555  	-3.24335e-05	0.000210968 	0.00868404  	1.83039e-05 	-5.66294e-07	2.75476e-06 	0.000157021 	-3.72478e-05	-2.25376e-06	-8.47694e-05	-8.87859e-05	-0.0124016  	0.00194175  	4.89684e-05 	0.0202926   	3.25612e-06 	0.000164056 	-1.44773e-07	0.00291262  	8.53027e-07 	0.000383335 	1.29687e-06 	0.00755938  	-0.000166785	7.82875e-07 	0.000129793 	-0.000221575	7.25503e-05 	0.00214626  	-2.81169e-05	5.87487e-05 	-2.71044e-07	-0.0105421  	1.06126e-07 	0.000100269 	0.000156192 	-6.81064e-05	0.0339119   	1.55289e-06 	0.000192241 	-4.22759e-06	0.00792417  	-2.56181e-06	-4.38829e-07	0.000515411 	6.99267e-07 	-1.7115e-06 	0.000144351 	0.000414008 	1.77955e-06 	5.14634e-05 	7.84719e-05 	0.000165937 	-3.18626e-06	0.0033731   	7.18603e-05 	0.000256733 	-2.39539e-06	-0.000225758	6.14306e-05 	-0.000160696
8.975 	-1.26605e-06	-4.62802e-05	0.0155543   	-0.00785911 	-1.22634e-06	0.000433705 	6.44387e-05 	0.000118514 	0.000198245 	-7.43576e-07	0.00400412  	-3.57512e-05	0.000196771 	0.00650052  	6.55741e-06 	-8.17423e-07	2.62773e-06 	0.000165665 	-5.05591e-05	-2.24449e-06	-6.52963e-05	-0.000105719	-0.0133946  	0.0016781   	5.26128e-05 	0.0206336   	-2.22447e-05	0.000167607 	-2.74463e-07	0.00322842  	2.80474e-07 	0.000358095 	9.7252e-07  	0.00794103  	-0.000199114	5.87895e-07 	0.000118855 	-0.000199406	6.15938e-05 	0.00119651  	-2.70984e-05	4.07499e-05 	-3.10168e-07	-0.0101917  	-1.66634e-07	7.51166e-05 	0.000158993 	-4.40184e-05	0.0340665   	1.40298e-06 	0.000211207 	-1.11303e-05	0.0057711   	-2.64152e-06	-8.27395e-08	0.000526441 	3.08131e-07 	-1.79159e-06	0.000133989 	0.000414117 	1.70776e-06 	4.89827e-05 	8.94359e-05 	0.000165299 	-2.74954e-06	0.00156044  	3.79071e-05 	0.000246313 	-2.41626e-06	-0.00023484 	4.18369e-05 	-0.000152935
8.985 	-2.00835e-06	-4.48016e-05	0.0147025   	-0.00749205 	-1.00771e-06	0.000401308 	6.98181e-05 	0.000124933 	0.000176556 	-8.20781e-07	0.00477763  	-3.90362e-05	0.000178966 	0.00397596  	-3.17733e-06	-1.07328e-06	2.4267e-06  	0.000170889 	-6.78683e-05	-2.19258e-06	-4.4429e-05 	-0.000121321	-0.0142067  	0.00114657  	5.47651e-05 	0.0202934   	-4.54755e-05	0.000169571 	-4.35586e-07	0.0036862   	-3.12643e-07	0.000328296 	6.28249e-07 	0.00800377  	-0.000232118	3.57249e-07 	0.000104906 	-0.000172645	4.81214e-05 	1.09815e-05 	-2.48951e-05	1.63944e-05 	-3.38682e-07	-0.00969434 	-4.43647e-07	4.88053e-05 	0.000160674 	-1.94376e-05	0.0333541   	1.21616e-06 	0.000228286 	-1.66272e-05	0.00348256  	-2.72191e-06	2.6883e-07  	0.000532256 	-1.03304e-07	-1.83805e-06	0.000123189 	0.000406403 	1.56097e-06 	4.66165e-05 	0.000100102 	0.000161875 	-2.29866e-06	-0.000490999	3.37377e-06 	0.000233397 	-2.43451e-06	-0.000242507	2.34049e-05 	-0.000143717
8.995 	-2.7982e-06 	-4.26793e-05	0.0136339   	-0.00703331 	-8.06303e-07	0.000361478 	7.33741e-05 	0.000126159 	0.000146944 	-9.04996e-07	0.00546404  	-4.23366e-05	0.000157993 	0.0011824   	-1.08063e-05	-1.33102e-06	2.15686e-06 	0.000172525 	-8.85618e-05	-2.0996e-06 	-2.27481e-05	-0.000135175	-0.0148083  	0.000349274 	5.54738e-05 	0.0193179   	-6.58057e-05	0.000169875 	-6.27733e-07	0.00425969  	-9.12847e-07	0.000294638 	2.72546e-07 	0.00773693  	-0.000265002	9.3074e-08  	8.84295e-05 	-0.000141889	3.24593e-05 	-0.00136124 	-2.15396e-05	-1.34229e-05	-3.551e-07  	-0.00905774 	-7.18302e-07	2.20891e-05 	0.00016113  	5.24781e-06 	0.0318135   	9.93522e-07 	0.000243098 	-2.06296e-05	0.00112543  	-2.80292e-06	6.03997e-07 	0.000532771 	-5.24126e-07	-1.85155e-06	0.000112157 	0.000391283 	1.34628e-06 	4.4536e-05  	0.000110269 	0.000155761 	-1.8472e-06 	-0.00271481 	-3.07751e-05	0.000218593 	-2.45154e-06	-0.000248763	6.63883e-06 	-0.000133316
9.005 	-3.61384e-06	-3.98446e-05	0.0123674   	-0.00647274 	-6.26707e-07	0.000315425 	7.50366e-05 	0.000122593 	0.000109878 	-9.91915e-07	0.00605259  	-4.5671e-05 	0.00013438  	-0.001797   	-1.63317e-05	-1.58767e-06	1.8253e-06  	0.000170521 	-0.000111881	-1.96802e-06	-8.55391e-07	-0.000146907	-0.0151765  	-0.000700412	5.48254e-05 	0.0177702   	-8.26799e-05	0.000168468 	-8.49235e-07	0.0049171   	-1.50648e-06	0.000257906 	-8.62478e-08	0.00713958  	-0.000296906	-2.0151e-07 	7.00041e-05 	-0.000107897	1.50432e-05 	-0.00286385 	-1.71066e-05	-4.75461e-05	-3.58675e-07	-0.0082917  	-9.84241e-07	-4.27582e-06	0.000160303 	2.96637e-05 	0.0295096   	7.37138e-07 	0.000255328 	-2.30724e-05	-0.00122943 	-2.88438e-06	9.11491e-07 	0.000527989 	-9.43391e-07	-1.83366e-06	0.000101085 	0.000369357 	1.07225e-06 	4.29049e-05 	0.00011972  	0.000147124 	-1.40842e-06	-0.0050377  	-6.36036e-05	0.000202542 	-2.4687e-06 	-0.000253603	-8.0307e-06 	-0.000122024
9.015 	-4.43203e-06	-3.62338e-05	0.0109289   	-0.00580233 	-4.72951e-07	0.000264502 	7.48045e-05 	0.000114781 	6.6114e-05  	-1.07694e-06	0.00653393  	-4.90309e-05	0.000108724 	-0.00487093 	-1.98489e-05	-1.84018e-06	1.44075e-06 	0.000164941 	-0.000136954	-1.80112e-06	2.06445e-05 	-0.000156198	-0.0152956  	-0.00197837 	5.29402e-05 	0.0157286   	-9.56355e-05	0.000165326 	-1.09721e-06	0.00562239  	-2.08011e-06	0.000218945 	-4.40197e-07	0.0062207   	-0.000326924	-5.22435e-07	5.02774e-05 	-7.15679e-05	-3.59487e-06	-0.0044356  	-1.17121e-05	-8.46103e-05	-3.49452e-07	-0.00740812 	-1.23556e-06	-2.95558e-05	0.000158175 	5.34583e-05 	0.0265304   	4.49991e-07 	0.000264732 	-2.39126e-05	-0.00350983 	-2.96608e-06	1.18099e-06 	0.000518    	-1.35047e-06	-1.78674e-06	9.01395e-05 	0.000341385 	7.4865e-07  	4.18689e-05 	0.000128235 	0.000136195 	-9.94868e-07	-0.00738239 	-9.42358e-05	0.000185897 	-2.48721e-06	-0.000257012	-2.02564e-05	-0.000110147
9.025 	-5.22883e-06	-3.17937e-05	0.00934977  	-0.00501693 	-3.4839e-07 	0.000210159 	7.27449e-05 	0.000103388 	1.66644e-05 	-1.15541e-06	0.00690024  	-5.23848e-05	8.16692e-05 	-0.00794319 	-2.15394e-05	-2.08549e-06	1.01326e-06 	0.000155959 	-0.000162832	-1.60299e-06	4.11621e-05 	-0.000162801	-0.015158   	-0.00345065 	4.99677e-05 	0.0132828   	-0.000104319	0.000160443 	-1.3677e-06 	0.00633674  	-2.62094e-06	0.000178637 	-7.82018e-07	0.00499891  	-0.000354149	-8.64756e-07	2.99396e-05 	-3.39159e-05	-2.28456e-05	-0.00601284 	-5.51162e-06	-0.000123102	-3.28299e-07	-0.006421   	-1.46701e-06	-5.30625e-05	0.000154774 	7.63088e-05 	0.0229834   	1.35848e-07 	0.00027114  	-2.31282e-05	-0.00564494 	-3.04773e-06	1.40345e-06 	0.00050298  	-1.73537e-06	-1.71384e-06	7.94585e-05 	0.000308257 	3.86106e-07 	4.15449e-05 	0.000135593 	0.00012326  	-6.17969e-07	-0.00967071 	-0.000121884	0.000169298 	-2.50819e-06	-0.000258966	-2.97809e-05	-9.79914e-05
9.035 	-5.98041e-06	-2.64872e-05	0.00766639  	-0.00411482 	-2.55632e-07	0.000153894 	6.89893e-05 	8.91726e-05 	-3.72337e-05	-1.22284e-06	0.00714533  	-5.56836e-05	5.38879e-05 	-0.0109161  	-2.16614e-05	-2.32055e-06	5.53843e-07 	0.000143851 	-0.000188524	-1.37838e-06	6.01405e-05 	-0.000166547	-0.0147637  	-0.0050748  	4.60813e-05 	0.0105309   	-0.000108498	0.000153836 	-1.65574e-06	0.00702015  	-3.11717e-06	0.000137871 	-1.10529e-06	0.00350193  	-0.000377698	-1.22276e-06	9.69575e-06 	3.96313e-06 	-4.20436e-05	-0.00753206 	1.30363e-06 	-0.000161425	-2.96881e-07	-0.0053465  	-1.67414e-06	-7.41746e-05	0.000150161 	9.79269e-05 	0.0189915   	-2.0087e-07 	0.000274459 	-2.07179e-05	-0.00756807 	-3.12897e-06	1.57133e-06 	0.000483182 	-2.08909e-06	-1.61855e-06	6.91484e-05 	0.00027096  	-4.25809e-09	4.20116e-05 	0.000141582 	0.000108653 	-2.8773e-07 	-0.0118266  	-0.000145877	0.000153345 	-2.53258e-06	-0.000259433	-3.64401e-05	-8.58581e-05
9.045 	-6.66387e-06	-2.02988e-05	0.00591881  	-0.00309819 	-1.96476e-07	9.72074e-05 	6.37282e-05 	7.29543e-05 	-9.41649e-05	-1.27514e-06	0.00726481  	-5.88669e-05	2.60589e-05 	-0.0136942  	-2.05372e-05	-2.54244e-06	7.4138e-08  	0.000128976 	-0.00021304 	-1.1326e-06 	7.70707e-05 	-0.000167351	-0.0141206  	-0.00680151 	4.14729e-05 	0.0075754   	-0.000108071	0.000145538 	-1.95561e-06	0.00763308  	-3.55836e-06	9.75108e-05 	-1.40463e-06	0.00176584  	-0.000396748	-1.59008e-06	-9.76281e-06	4.09269e-05 	-6.04916e-05	-0.00893246 	8.51149e-06 	-0.000197969	-2.57608e-07	-0.00420282 	-1.85342e-06	-9.23565e-05	0.000144427 	0.000118063 	0.0146878   	-5.55236e-07	0.00027467  	-1.6701e-05 	-0.00921921 	-3.20937e-06	1.67884e-06 	0.000458929 	-2.40382e-06	-1.50483e-06	5.9281e-05  	0.000230546 	-4.11149e-07	4.33009e-05 	0.000146001 	9.27466e-05 	-1.24473e-08	-0.0137793  	-0.000165677	0.000138578 	-2.5612e-06 	-0.000258376	-4.01635e-05	-7.4034e-05 
9.055 	-7.25801e-06	-1.32381e-05	0.00414946  	-0.00197342 	-1.71871e-07	4.15508e-05 	5.72031e-05 	5.55807e-05 	-0.000152586	-1.30883e-06	0.00725619  	-6.18706e-05	-1.15516e-06	-0.0161874  	-1.85397e-05	-2.74838e-06	-4.14008e-07	0.000111772 	-0.000235428	-8.71453e-07	9.15064e-05 	-0.000165218	-0.0132442  	-0.00857651 	3.63469e-05 	0.00451979  	-0.00010307 	0.000135602 	-2.26101e-06	0.00813806  	-3.93569e-06	5.83762e-05 	-1.67584e-06	-0.00016598 	-0.000410573	-1.95989e-06	-2.77856e-05	7.5825e-05  	-7.74869e-05	-0.0101584  	1.58651e-05 	-0.000231177	-2.13548e-07	-0.00301008 	-2.00238e-06	-0.000107174	0.000137691 	0.000136511 	0.0102112   	-9.21974e-07	0.000271822 	-1.11167e-05	-0.0105474  	-3.28841e-06	1.72211e-06 	0.000430609 	-2.67322e-06	-1.37689e-06	4.98921e-05 	0.000188095 	-8.23438e-07	4.53913e-05 	0.000148676 	7.5938e-05  	2.01508e-07 	-0.0154659  	-0.000180898	0.000125458 	-2.59466e-06	-0.000255755	-4.09715e-05	-6.2785e-05 
9.065 	-7.74406e-06	-5.34278e-06	0.00240185  	-0.000751253	-1.81903e-07	-1.17127e-05	4.96972e-05 	3.78959e-05 	-0.00021088 	-1.3212e-06 	0.00711893  	-6.4634e-05 	-2.7128e-05 	-0.0183148  	-1.60756e-05	-2.93579e-06	-8.98883e-07	9.27296e-05 	-0.000254813	-6.01043e-07	0.000103076 	-0.000160243	-0.0121565  	-0.0103427  	3.09152e-05 	0.00146479  	-9.36649e-05	0.000124096 	-2.56526e-06	0.0085013   	-4.24224e-06	2.12136e-05 	-1.91598e-06	-0.00224409 	-0.000418563	-2.32505e-06	-4.37886e-05	0.000107538 	-9.23483e-05	-0.0111614  	2.31e-05    	-0.000259615	-1.68301e-07	-0.00179007 	-2.11962e-06	-0.000118309	0.000130084 	0.000153106 	0.00570073  	-1.29561e-06	0.000266032 	-4.02492e-06	-0.0115129  	-3.36549e-06	1.69925e-06 	0.000398663 	-2.89259e-06	-1.23899e-06	4.09821e-05 	0.000144682 	-1.23047e-06	4.82034e-05 	0.000149459 	5.86376e-05 	3.49837e-07 	-0.0168337  	-0.000191318	0.000114348 	-2.63341e-06	-0.000251534	-3.89699e-05	-5.235e-05  
9.075 	-8.10631e-06	3.31913e-06 	0.000719047 	0.000553238 	-2.25802e-07	-6.13505e-05	4.15245e-05 	2.07089e-05 	-0.000267419	-1.31049e-06	0.00685461  	-6.71073e-05	-5.12894e-05	-0.0200071  	-1.35693e-05	-3.10239e-06	-1.36927e-06	7.23806e-05 	-0.000270427	-3.27672e-07	0.000111491 	-0.000152609	-0.0108856  	-0.0120422  	2.53908e-05 	-0.00149487 	-8.01547e-05	0.000111101 	-2.86156e-06	0.00869409  	-4.47312e-06	-1.33224e-05	-2.12343e-06	-0.00441444 	-0.000420258	-2.67833e-06	-5.7277e-05 	0.000135016 	-0.000104443	-0.0119023  	2.99423e-05 	-0.000282028	-1.25854e-07	-0.000565937	-2.20488e-06	-0.000125563	0.000121749 	0.000167731 	0.0012909   	-1.67064e-06	0.000257471 	4.49331e-06 	-0.0120885  	-3.43997e-06	1.61041e-06 	0.000363573 	-3.05895e-06	-1.09534e-06	3.25175e-05 	0.000101342 	-1.62235e-06	5.15979e-05 	0.000148241 	4.1256e-05  	4.30398e-07 	-0.0178428  	-0.00019688 	0.000105507 	-2.67773e-06	-0.000245688	-3.43416e-05	-4.29357e-05
9.085 	-8.33265e-06	1.26495e-05 	-0.000857648	0.00192082  	-3.01966e-07	-0.000106294	3.30185e-05 	4.76441e-06 	-0.000320616	-1.27596e-06	0.00646693  	-6.92582e-05	-7.31424e-05	-0.0212096  	-1.14454e-05	-3.2462e-06 	-1.81478e-06	5.12786e-05 	-0.000281643	-5.76873e-08	0.000116554 	-0.000142582	-0.00946414 	-0.0136188  	1.99829e-05 	-0.0042735  	-6.29639e-05	9.67134e-05 	-3.14321e-06	0.00869403  	-4.62561e-06	-4.46869e-05	-2.29786e-06	-0.00661994 	-0.000415365	-3.01257e-06	-6.78636e-05	0.000157319 	-0.00011321 	-0.0123527  	3.6117e-05  	-0.000297396	-9.04164e-08	0.000638194 	-2.25898e-06	-0.000128866	0.00011283  	0.000180309 	-0.00289313 	-2.04165e-06	0.000246362 	1.43355e-05 	-0.0122611  	-3.51112e-06	1.45775e-06 	0.000325857 	-3.17112e-06	-9.49991e-07	2.44341e-05 	5.90427e-05 	-1.99017e-06	5.53767e-05 	0.00014495  	2.41921e-05 	4.43212e-07 	-0.018467   	-0.000197695	9.90756e-05 	-2.72768e-06	-0.000238202	-2.73372e-05	-3.47138e-05
9.095 	-8.41496e-06	2.25208e-05 	-0.00229009 	0.0033285   	-4.08014e-07	-0.000145666	2.45196e-05 	-9.28317e-06	-0.000368988	-1.21797e-06	0.00596177  	-7.10777e-05	-9.22775e-05	-0.0218841  	-1.01119e-05	-3.36562e-06	-2.22611e-06	2.99815e-05 	-0.000287994	2.02666e-07 	0.000118164 	-0.000130499	-0.00792875 	-0.01502    	1.48913e-05 	-0.00679703 	-4.2628e-05 	8.10439e-05 	-3.40383e-06	0.00848609  	-4.69921e-06	-7.24573e-05	-2.44021e-06	-0.0088021  	-0.000403768	-3.32094e-06	-7.52832e-05	0.000173647 	-0.000118186	-0.0124957  	4.13573e-05 	-0.000304975	-6.62381e-08	0.00179773  	-2.28381e-06	-0.000128276	0.000103464 	0.000190808 	-0.00673977 	-2.4035e-06 	0.000232966 	2.53773e-05 	-0.012032   	-3.57813e-06	1.24532e-06 	0.000286054 	-3.22968e-06	-8.0666e-07 	1.66408e-05 	1.86564e-05 	-2.32621e-06	5.92863e-05 	0.000139566 	7.82046e-06 	3.90406e-07 	-0.018695   	-0.000194032	9.50771e-05 	-2.78315e-06	-0.000229082	-1.82625e-05	-2.78179e-05
