q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
7.965 	1.0387e-05  	0.0181496   	1.4764e-05  	-1.38136e-05	3.99566e-05 	4.87038e-05 	8.73126e-06 	-0.0218428  	0.000292258 	0.0039349   	-0.0131813  	5.3707e-05  	0.000172238 	7.51969e-06 	0.000119196 	-7.30077e-05	4.19315e-05 	1.05907e-05 	-8.41929e-05	0.000537532 	-0.00343333 	-0.000313623	0.220368    	0.00574313  	0.010478    	-0.000157114	0.000212373 	0.0152466   	-0.000293919	0.000270246 	1.23691e-05 	1.74405e-05 	0.000157648 	0.000790177 	2.82526e-05 	0.000361907 	1.01064e-05 	-0.0287933  	-3.31344e-05	0.18824     	0.0270332   	0.00889849  	-0.000215251	-1.03296e-05	0.000427103 	-0.0110906  	2.78951e-05 	0.000314127 	0.000311047 	0.00552917  	1.42624e-05 	8.23926e-05 	0.00270475  	1.90762e-05 	-1.86145e-06	0.000112496 	2.25646e-05 	3.99609e-06 	0.00613149  	0.000287293 	2.57238e-05 	-0.000311738	0.000408466 	0.000363946 	0.00300392  	2.3004e-05  	-0.0194727  	0.000571468 	-0.000564375	4.54165e-06 	0.000275595 	-0.000220367
7.975 	1.16612e-05 	0.016446    	1.62709e-05 	6.82922e-05 	0.000100943 	9.68593e-05 	1.22139e-05 	-0.0145124  	0.000297223 	0.00447987  	-0.0113379  	0.000177093 	0.000233714 	8.68363e-06 	0.000233571 	-4.65277e-05	0.000105972 	1.2171e-05  	1.07795e-05 	0.000561796 	-0.00617894 	-0.000264997	0.278704    	0.00535992  	0.0113138   	-9.1372e-05 	0.000308612 	0.0194701   	-0.000242017	0.000277809 	1.39256e-05 	1.9819e-05  	0.000244818 	0.000884846 	0.000126437 	0.000357167 	6.356e-05   	-0.0267501  	-2.26457e-05	0.168946    	0.0347663   	0.00991626  	-0.000114004	0.000106726 	0.000491633 	-0.0127952  	2.87263e-05 	0.000379699 	0.000339542 	0.00490979  	1.70212e-05 	0.000135359 	0.0053742   	2.11702e-05 	-1.9193e-06 	0.000219913 	2.33978e-05 	4.99406e-06 	0.0085767   	0.000302084 	2.65286e-05 	-0.000242459	0.000445453 	0.000389557 	0.00394433  	2.41521e-05 	-0.017887   	0.000546587 	-0.000512832	6.54701e-06 	0.000349606 	-0.000148987
7.985 	1.2661e-05  	0.0147259   	1.76045e-05 	0.000142107 	0.000151902 	0.000144263 	1.53698e-05 	-0.00778267 	0.000299723 	0.00485112  	-0.00959839 	0.000283695 	0.00027765  	9.71782e-06 	0.000337615 	-2.70026e-05	0.000157646 	1.35702e-05 	9.84773e-05 	0.000579075 	-0.00844007 	-0.000225118	0.329458    	0.00487378  	0.0120488   	-2.62833e-05	0.000388364 	0.0232746   	-0.000192118	0.000279682 	1.51384e-05 	2.16835e-05 	0.000338837 	0.000965027 	0.00021736  	0.00034893  	0.000121133 	-0.0245352  	-2.07247e-05	0.147908    	0.0412071   	0.0106527   	-1.75858e-05	0.000219461 	0.000540323 	-0.0142361  	2.91355e-05 	0.000443636 	0.000356555 	0.0041549   	1.95168e-05 	0.000178604 	0.00777824  	2.30886e-05 	-1.89533e-06	0.000321569 	2.39508e-05 	6.02073e-06 	0.010179    	0.000318088 	2.70689e-05 	-0.000182169	0.000471783 	0.000414468 	0.00472734  	2.51504e-05 	-0.0165982  	0.000515782 	-0.000467867	8.35531e-06 	0.000419896 	-7.85653e-05
7.995 	1.3358e-05  	0.0130894   	1.87289e-05 	0.000205854 	0.000191507 	0.000188605 	1.81031e-05 	-0.00186461 	0.000299668 	0.00503579  	-0.00801473 	0.000369987 	0.000302074 	1.0584e-05  	0.000427358 	-1.58831e-05	0.000193654 	1.47546e-05 	0.000175757 	0.000588759 	-0.010101   	-0.000195306	0.371156    	0.00429763  	0.0126599   	3.6181e-05  	0.000448936 	0.0265412   	-0.000145463	0.000275881 	1.59657e-05 	2.29605e-05 	0.000438368 	0.00102848  	0.000298323 	0.000337356 	0.000180882 	-0.0222174  	-2.77297e-05	0.12605     	0.0461677   	0.0111017   	7.11431e-05 	0.000324052 	0.00057171  	-0.0153645  	2.9095e-05  	0.000504434 	0.000361403 	0.00331319  	2.16713e-05 	0.000210545 	0.00984334  	2.47667e-05 	-1.79622e-06	0.000414461 	2.42013e-05 	7.02052e-06 	0.0108456   	0.000334342 	2.73296e-05 	-0.000132143	0.000487167 	0.000437752 	0.00533655  	2.59549e-05 	-0.015632   	0.00047885  	-0.000431196	9.90352e-06 	0.000484492 	-1.1782e-05 
8.005 	1.37371e-05 	0.0116299   	1.96155e-05 	0.000258174 	0.000218882 	0.000227787 	2.03368e-05 	0.00307053  	0.000297074 	0.00502773  	-0.00662995 	0.000433434 	0.000305755 	1.12514e-05 	0.000499429 	-1.42358e-05	0.000211546 	1.57004e-05 	0.000239947 	0.00059038  	-0.0110713  	-0.000176422	0.402655    	0.00364685  	0.0131295   	9.41882e-05 	0.000488392 	0.0291706   	-0.0001031  	0.000266592 	1.63812e-05 	2.35995e-05 	0.00054277  	0.0010735   	0.000367114 	0.000322654 	0.000240753 	-0.0198639  	-4.36455e-05	0.104278    	0.0495144   	0.0112673   	0.000149697 	0.000417144 	0.00058493  	-0.0161427  	2.85917e-05 	0.000560647 	0.000353842 	0.00243647  	2.3422e-05  	0.000230121 	0.011508    	2.61478e-05 	-1.62937e-06	0.000495996 	2.41369e-05 	7.94194e-06 	0.0105242   	0.000349862 	2.73039e-05 	-9.31563e-05	0.000491637 	0.000458504 	0.00576227  	2.65277e-05 	-0.0149951  	0.000435768 	-0.000404085	1.11421e-05 	0.000541616 	4.89534e-05 
8.015 	1.37965e-05 	0.010431    	2.02439e-05 	0.00029816  	0.000233627 	0.000259994 	2.2015e-05  	0.00689664  	0.000292058 	0.00482775  	-0.00547666 	0.000472564 	0.000288244 	1.16979e-05 	0.000551173 	-2.27054e-05	0.000209819 	1.63941e-05 	0.000288942 	0.000583625 	-0.0112895  	-0.000168843	0.423177    	0.00293886  	0.013447    	0.000146114 	0.000505618 	0.0310869   	-6.58546e-05	0.00025216  	1.6375e-05  	2.3575e-05  	0.00065214  	0.00109893  	0.000422066 	0.000305086 	0.000298654 	-0.0175379  	-6.80848e-05	0.0834395   	0.0511715   	0.0111638   	0.00021604  	0.00049596  	0.000579743 	-0.0165461  	2.76277e-05 	0.000610935 	0.000334072 	0.00157807  	2.47231e-05 	0.000236818 	0.0127247   	2.71844e-05 	-1.40262e-06	0.000564077 	2.37547e-05 	8.73956e-06 	0.00920514  	0.000363686 	2.69939e-05 	-6.54743e-05	0.000485543 	0.00047588  	0.0060018   	2.68383e-05 	-0.014675   	0.000386712 	-0.000387312	1.20363e-05 	0.000589752 	0.00010159  
8.025 	1.35481e-05 	0.00956352  	2.0602e-05  	0.000325367 	0.000235835 	0.00028376  	2.31044e-05 	0.00953654  	0.00028484  	0.00444362  	-0.00457606 	0.000487    	0.000249889 	1.19103e-05 	0.00058074  	-4.14938e-05	0.000187985 	1.68323e-05 	0.00032127  	0.000568352 	-0.0107256  	-0.000172452	0.432338    	0.00219272  	0.0136092   	0.000190601 	0.000500352 	0.0322392   	-3.43141e-05	0.000233082 	1.59539e-05 	2.28864e-05 	0.000767312 	0.00110426  	0.000462098 	0.000284963 	0.000352524 	-0.0152964  	-0.000100304	0.0643005   	0.0511237   	0.0108155   	0.000268645 	0.000558385 	0.000556533 	-0.0165639  	2.62199e-05 	0.000654101 	0.000302738 	0.000791002 	2.55473e-05 	0.000230683 	0.0134608   	2.78404e-05 	-1.12389e-06	0.000617169 	2.3062e-05  	9.37562e-06 	0.0069221   	0.000374907 	2.64103e-05 	-4.88626e-05	0.000469536 	0.000489122 	0.00605943  	2.68651e-05 	-0.0146419  	0.000332068 	-0.000381139	1.25675e-05 	0.000627698 	0.000144506 
8.035 	1.3016e-05  	0.00908271  	2.06866e-05 	0.000339813 	0.000226075 	0.000298011 	2.35951e-05 	0.0109636   	0.000275727 	0.00388979  	-0.00393733 	0.000477448 	0.000191812 	1.18847e-05 	0.000587141 	-7.03578e-05	0.000146577 	1.70221e-05 	0.000336137 	0.00054459  	-0.00938228 	-0.000186645	0.430156    	0.00142856  	0.01362     	0.000226612 	0.00047319  	0.0326036   	-8.82474e-06	0.000209991 	1.51404e-05 	2.15585e-05 	0.000889803 	0.0010896   	0.000486727 	0.000262647 	0.000400401 	-0.0131886  	-0.000139232	0.0475125   	0.0494158   	0.0102559   	0.000306525 	0.000603014 	0.00051628  	-0.016199   	2.43996e-05 	0.000689134 	0.000260902 	0.000126219 	2.58858e-05 	0.000212315 	0.0136998   	2.80915e-05 	-8.00947e-07	0.00065434  	2.20755e-05 	9.82134e-06 	0.00375114  	0.00038271  	2.55718e-05 	-4.26206e-05	0.000444532 	0.000497594 	0.00594621  	2.65962e-05 	-0.0148492  	0.000272431 	-0.000385317	1.27326e-05 	0.000654605 	0.000176558 
8.045 	1.22359e-05 	0.00902666  	2.05031e-05 	0.000341957 	0.000205365 	0.000302097 	2.34998e-05 	0.0112017   	0.000265102 	0.00318692  	-0.00355759 	0.000445633 	0.000115868 	1.16263e-05 	0.000570275 	-0.000108623	8.71215e-05 	1.69801e-05 	0.000333441 	0.000512545 	-0.00729463 	-0.000210368	0.417047    	0.000667094 	0.0134908   	0.000253461 	0.000425549 	0.0321834   	1.05055e-05 	0.000183633 	1.39717e-05 	1.96393e-05 	0.00102171  	0.00105569  	0.00049606  	0.000238546 	0.000440494 	-0.0112539  	-0.000183517	0.0335941   	0.0461505   	0.00952692  	0.000329257 	0.000629182 	0.000460517 	-0.0154684  	2.22112e-05 	0.000715235 	0.000210005 	-0.00036918 	2.57485e-05 	0.000182832 	0.013441    	2.79263e-05 	-4.41132e-07	0.000675276 	2.08212e-05 	1.00578e-05 	-0.000192224	0.000386397 	2.45042e-05 	-4.56301e-05	0.000411686 	0.000500803 	0.00567942  	2.60298e-05 	-0.0152373  	0.000208603 	-0.000399108	1.25442e-05 	0.000670012 	0.000197118 
8.055 	1.1253e-05  	0.00941484  	2.00651e-05 	0.000332668 	0.000175129 	0.000295803 	2.28529e-05 	0.0103225   	0.000253409 	0.00236111  	-0.00342223 	0.000394207 	2.45665e-05 	1.11487e-05 	0.000530912 	-0.000155218	1.20659e-05 	1.67314e-05 	0.000313764 	0.000472599 	-0.004529   	-0.000242161	0.39381     	-7.09811e-05	0.0132397   	0.000270833 	0.000359598 	0.0310082   	2.37924e-05 	0.000154844 	1.2498e-05  	1.71985e-05 	0.00116558  	0.00100388  	0.00049076  	0.000213109 	0.000471242 	-0.0095215  	-0.000231577	0.0229138   	0.0414833   	0.00867691  	0.000336969 	0.000636957 	0.000391268 	-0.0144016  	1.97104e-05 	0.000731841 	0.000151818 	-0.000653605	2.51625e-05 	0.000143814 	0.0126996   	2.73465e-05 	-5.11799e-08	0.000680276 	1.9333e-05  	1.00762e-05 	-0.0047574  	0.000385415 	2.32391e-05 	-5.64213e-05	0.000372335 	0.000498418 	0.00528185  	2.51742e-05 	-0.0157355  	0.000141572 	-0.000421327	1.2029e-05  	0.000673847 	0.000206077 
8.065 	1.01202e-05 	0.0102476   	1.93935e-05 	0.000313172 	0.000137129 	0.000279344 	2.17086e-05 	0.00844183  	0.000241127 	0.00144299  	-0.00350579 	0.000326608 	-7.90267e-05	1.04735e-05 	0.000470653 	-0.000208714	-7.5337e-05 	1.63084e-05 	0.000278331 	0.000425299 	-0.00118034 	-0.000280229	0.361586    	-0.000765575	0.012891    	0.000278793 	0.000278175 	0.0291329   	3.13536e-05 	0.000124527 	1.07801e-05 	1.43241e-05 	0.00132421  	0.000936044 	0.000471995 	0.000186819 	0.00049137  	-0.00800932 	-0.000281664	0.0156818   	0.0356168   	0.00775961  	0.000330323 	0.000627113 	0.000310964 	-0.0130399  	1.69624e-05 	0.000738643 	8.83756e-05 	-0.000692491	2.41711e-05 	9.72328e-05 	0.0115058   	2.63662e-05 	3.62938e-07 	0.00067022  	1.76517e-05 	9.87816e-06 	-0.00976466 	0.000379369 	2.18133e-05 	-7.32501e-05	0.000327958 	0.000490286 	0.00478085  	2.40476e-05 	-0.0162665  	7.24919e-05 	-0.000450397	1.12264e-05 	0.000666433 	0.000203841 
8.075 	8.89532e-06 	0.0115063   	1.85159e-05 	0.000285001 	9.33939e-05 	0.000253342 	2.01377e-05 	0.00571375  	0.000228757 	0.000466589 	-0.00377316 	0.0002469   	-0.000191408	9.62889e-06 	0.00039185  	-0.000267395	-0.000171176	1.57491e-05 	0.00022895  	0.000371347 	0.00263151  	-0.000322518	0.32182     	-0.00139777 	0.0124735   	0.000277775 	0.000184657 	0.0266346   	3.36796e-05 	9.36203e-05 	8.88717e-06 	1.11191e-05 	0.00150047  	0.000854533 	0.000441363 	0.000160185 	0.000499939 	-0.00672414 	-0.000331934	0.0119464   	0.0287918   	0.00683196  	0.000310468 	0.000601066 	0.000222348 	-0.0114344  	1.40398e-05 	0.000735588 	2.19028e-05 	-0.000459609	2.28311e-05 	4.53695e-05 	0.00990304  	2.50117e-05 	7.96111e-07 	0.000646516 	1.58234e-05 	9.47503e-06 	-0.0150122  	0.000368037 	2.02665e-05 	-9.41861e-05	0.000280115 	0.000476438 	0.00420721  	2.26774e-05 	-0.0167496  	2.64936e-06 	-0.00048443 	1.01863e-05 	0.000648467 	0.000191295 
8.085 	7.6391e-06  	0.0131541   	1.74652e-05 	0.000249918 	4.61354e-05 	0.000218791 	1.82246e-05 	0.00232329  	0.000216792 	-0.000531834	-0.00418123 	0.000159584 	-0.000308769	8.64869e-06 	0.000297508 	-0.000329317	-0.000271059	1.50956e-05 	0.000167927 	0.000311591 	0.00676652  	-0.000366804	0.276201    	-0.00195034 	0.0120201   	0.000268558 	8.28317e-05 	0.0236097   	3.13986e-05 	6.30708e-05 	6.89358e-06 	7.69728e-06 	0.00169707  	0.000762085 	0.000400815 	0.000133731 	0.000496377 	-0.0056619  	-0.000380519	0.0115988   	0.0212786   	0.0059522   	0.000278986 	0.000560799 	0.00012837  	-0.00964357 	1.10196e-05 	0.000722882 	-4.52644e-05	6.18792e-05 	2.12101e-05 	-9.28745e-06	0.00794677  	2.332e-05   	1.24413e-06 	0.000611027 	1.38982e-05 	8.88716e-06 	-0.0202843  	0.000351369 	1.86406e-05 	-0.000117205	0.000230392 	0.000457086 	0.00359397  	2.10988e-05 	-0.0171048  	-6.6574e-05 	-0.000521308	8.96649e-06 	0.000620985 	0.000169757 
8.095 	6.4122e-06  	0.0151376   	1.62786e-05 	0.000209847 	-2.34415e-06	0.000177007 	1.60638e-05 	-0.00152166 	0.000205696 	-0.00151513 	-0.00468077 	6.9398e-05  	-0.000427144	7.5706e-06  	0.000191156 	-0.000392391	-0.000370305	1.4392e-05  	9.79647e-05 	0.000247    	0.0110699   	-0.000410788	0.226597    	-0.00240831 	0.0115652   	0.000252226 	-2.3257e-05 	0.0201701   	2.52383e-05 	3.38043e-05 	4.87604e-06 	4.17854e-06 	0.00191632  	0.000661719 	0.000352552 	0.000107985 	0.000480506 	-0.00480844 	-0.0004256  	0.0143828   	0.013366    	0.00517774  	0.000237812 	0.000508762 	3.20809e-05 	-0.00773142 	7.98098e-06 	0.000700975 	-0.000110763	0.000878664 	1.9384e-05  	-6.41444e-05	0.00570212  	2.13378e-05 	1.70368e-06 	0.000565983 	1.19282e-05 	8.14277e-06 	-0.0253595  	0.000329491 	1.69775e-05 	-0.000140283	0.000180347 	0.000432622 	0.00297512  	1.93538e-05 	-0.0172571  	-0.000133744	-0.000558781	7.63011e-06 	0.000585324 	0.000140913 
8.105 	5.27279e-06 	0.0173889   	1.49959e-05 	0.000166794 	-4.9743e-05 	0.000129564 	1.37551e-05 	-0.00559948 	0.000195884 	-0.00244655 	-0.00521855 	-1.8892e-05 	-0.000542553	6.43487e-06 	7.67031e-05 	-0.000454463	-0.000464157	1.36823e-05 	2.20509e-05 	0.000178644 	0.0153783   	-0.000452194	0.174986    	-0.00275931 	0.0111441   	0.000230123 	-0.000129469	0.0164386   	1.59856e-05 	6.69869e-06 	2.91057e-06 	6.84677e-07 	0.00215994  	0.000556621 	0.000298931 	8.34652e-05 	0.000452553 	-0.00414072 	-0.000465477	0.0199117   	0.00535048  	0.0045631   	0.000189158 	0.000447755 	-6.34834e-05	-0.00576447 	5.00254e-06 	0.000670548 	-0.000172288	0.00198686  	1.74331e-05 	-0.000116611	0.00324157  	1.91194e-05 	2.17229e-06 	0.000513884 	9.96585e-06 	7.27647e-06 	-0.0300203  	0.000302688 	1.5318e-05  	-0.000161489	0.000131457 	0.000403602 	0.00238427  	1.74894e-05 	-0.0171397  	-0.000197422	-0.000594565	6.24249e-06 	0.000543061 	0.000106733 
8.115 	4.27408e-06 	0.0198282   	1.36584e-05 	0.000122773 	-9.38515e-05	7.82275e-05 	1.14004e-05 	-0.00968415 	0.000187703 	-0.00329108 	-0.00573964 	-0.000100696	-0.000651154	5.28266e-06 	-4.17149e-05	-0.0005134  	-0.000547989	1.30089e-05 	-5.66676e-05	0.000107677 	0.019526    	-0.000488861	0.123379    	-0.00299397 	0.010791    	0.000203794 	-0.000231725	0.0125445   	4.4455e-06  	-1.74415e-05	1.06958e-06 	-2.66545e-06	0.00242883  	0.000450032 	0.000242354 	6.06679e-05 	0.000413143 	-0.00362828 	-0.000498637	0.0276891   	-0.00247466 	0.00415788  	0.000135417 	0.000380807 	-0.000155409	-0.00380929 	2.15964e-06 	0.000632486 	-0.000227673	0.00337191  	1.54392e-05 	-0.000164203	0.000642439 	1.6725e-05  	2.64821e-06 	0.000457387 	8.06231e-06 	6.32761e-06 	-0.0340612  	0.0002714   	1.37006e-05 	-0.000179073	8.5067e-05  	0.000370728 	0.00185337  	1.55558e-05 	-0.0166976  	-0.000256208	-0.00062644 	4.86837e-06 	0.000495955 	6.93884e-05 
8.125 	3.46212e-06 	0.0223668   	1.23071e-05 	7.97284e-05 	-0.000132638	2.48771e-05 	9.09905e-06 	-0.0135548  	0.000181412 	-0.00401668 	-0.00618965 	-0.000171794	-0.000749377	4.15444e-06 	-0.0001599  	-0.000567163	-0.000617512	1.24109e-05 	-0.00013501 	3.53036e-05 	0.0233517   	-0.000518836	0.0737493   	-0.00310618 	0.0105369   	0.000174915 	-0.000326168	0.00861866  	-8.59766e-06	-3.79078e-05	-5.80885e-07	-5.76021e-06	0.0027229   	0.000345133 	0.000185175 	4.0053e-05  	0.000363288 	-0.00323502 	-0.000523807	0.0371348   	-0.0098304  	0.00400493  	7.90722e-05 	0.000311048 	-0.000241007	-0.00192989 	-4.77945e-07	0.000587849 	-0.000274967	0.0050089   	1.34821e-05 	-0.00020465 	-0.00201578 	1.42186e-05 	3.13029e-06 	0.000399197 	6.26563e-06 	5.33851e-06 	-0.0372972  	0.000236194 	1.21595e-05 	-0.00019154 	4.23502e-05 	0.000334824 	0.00141153  	1.36046e-05 	-0.0158908  	-0.000308795	-0.000652344	3.56909e-06 	0.000445876 	3.11532e-05 
8.135 	2.87393e-06 	0.0249109   	1.09816e-05 	3.94675e-05 	-0.000164326	-2.85668e-05	6.94397e-06 	-0.0170046  	0.000177168 	-0.00459537 	-0.00651705 	-0.000228513	-0.000834057	3.08859e-06 	-0.000273751	-0.000613891	-0.000668965	1.19219e-05 	-0.000209889	-3.72395e-05	0.0267045   	-0.000540449	0.0279573   	-0.00309326 	0.010409    	0.000145231 	-0.000409301	0.00478878  	-2.24159e-05	-5.41069e-05	-1.98351e-06	-8.49925e-06	0.00304095  	0.000244929 	0.0001296   	2.20307e-05 	0.000304355 	-0.0029211  	-0.000540007	0.0476132   	-0.016462   	0.00413865  	2.26002e-05 	0.000241575 	-0.000317902	-0.000185285	-2.84819e-06	0.000537837 	-0.000312503	0.0068631   	1.16363e-05 	-0.000235977	-0.004654   	1.16657e-05 	3.61782e-06 	0.000341955 	4.61936e-06 	4.35252e-06 	-0.0395719  	0.000197748 	1.07243e-05 	-0.000197716	4.27291e-06 	0.000296811 	0.00108388  	1.16868e-05 	-0.0146957  	-0.00035401 	-0.000670464	2.4e-06     	0.000394734 	-5.6927e-06 
8.145 	2.53604e-06 	0.0273643   	9.71897e-06 	3.59728e-06 	-0.00018746 	-8.0221e-05 	5.01849e-06 	-0.0198494  	0.000175024 	-0.00500425 	-0.00667531 	-0.000267877	-0.000902541	2.11996e-06 	-0.000379417	-0.000651962	-0.000699282	1.15693e-05 	-0.000278424	-0.000108715	0.0294503   	-0.000552383	-0.0123159  	-0.00295598 	0.0104286   	0.000116476 	-0.000478122	0.00117506  	-3.63685e-05	-6.55752e-05	-3.09181e-06	-1.0797e-05 	0.00338056  	0.000152151 	7.76049e-05 	6.94929e-06 	0.000238026 	-0.00264502 	-0.000546582	0.058464    	-0.022148   	0.00458364  	-3.16191e-05	0.000175339 	-0.000384115	0.00137268  	-4.89871e-06	0.000483752 	-0.000338953	0.00889102  	9.96875e-06 	-0.000256589	-0.00719609 	9.13123e-06 	4.11035e-06 	0.000288138 	3.16119e-06 	3.4122e-06  	-0.0407633  	0.00015682  	9.41884e-06 	-0.000196798	-2.84315e-05	0.000257672 	0.000890691 	9.85096e-06 	-0.0131072  	-0.000390856	-0.000679307	1.40819e-06 	0.000344408 	-3.89595e-05
8.155 	2.46344e-06 	0.0296329   	8.55202e-06 	-2.65269e-05	-0.000200961	-0.00012831 	3.3931e-06  	-0.0219348  	0.000174913 	-0.00522625 	-0.00662481 	-0.000287726	-0.000952777	1.27873e-06 	-0.000473443	-0.000680054	-0.000706231	1.13729e-05 	-0.000338057	-0.000177907	0.0314767   	-0.000553724	-0.0456283  	-0.00269859 	0.0106104   	9.03105e-05 	-0.000530227	-0.00211396 	-4.9927e-05 	-7.19898e-05	-3.87162e-06	-1.25858e-05	0.00373803  	6.91606e-05 	3.08645e-05 	-4.91634e-06	0.000166246 	-0.00236559 	-0.000543226	0.0690328   	-0.0267079  	0.00535368  	-8.13876e-05	0.000115023 	-0.00043812 	0.0027012   	-6.58821e-06	0.00042696  	-0.000353376	0.0110416   	8.53575e-06 	-0.00026533 	-0.00957121 	6.67764e-06 	4.60749e-06 	0.000239956 	1.92184e-06 	2.55756e-06 	-0.0407896  	0.000114226 	8.26057e-06 	-0.000188388	-5.5278e-05 	0.00021842  	0.000846644 	8.14164e-06 	-0.0111393  	-0.000418548	-0.000677764	6.30638e-07 	0.000296677 	-6.66381e-05
8.165 	2.65903e-06 	0.0316277   	7.50888e-06 	-4.98422e-05	-0.000204156	-0.000171233	2.12309e-06 	-0.0231426  	0.000176659 	-0.00525075 	-0.00633452 	-0.000286801	-0.000983382	5.89483e-07 	-0.000552889	-0.000697186	-0.000688515	1.13443e-05 	-0.000386639	-0.00024365 	0.0326975   	-0.000543993	-0.0708265  	-0.00232858 	0.0109614   	6.82489e-05 	-0.000563894	-0.00498491 	-6.26933e-05	-7.3174e-05 	-4.3022e-06 	-1.38175e-05	0.00410844  	-2.12204e-06	-9.30386e-06	-1.33746e-05	9.11608e-05 	-0.00204398 	-0.000529991	0.0787016   	-0.0300081  	0.00645102  	-0.000124764	6.29481e-05 	-0.000478891	0.00376793  	-7.88756e-06	0.000368845 	-0.000355245	0.0132578   	7.38138e-06 	-0.000261527	-0.011716   	4.36283e-06 	5.10872e-06 	0.000199276 	9.2428e-07  	1.82441e-06 	-0.0396121  	7.0807e-05  	7.26032e-06 	-0.000172503	-7.60362e-05	0.000180066 	0.000960292 	6.59754e-06 	-0.00882457 	-0.000436547	-0.000665158	9.28329e-08 	0.000253155 	-8.6982e-05 
8.175 	3.11363e-06 	0.033268    	6.61203e-06 	-6.56066e-05	-0.000196805	-0.000207616	1.24684e-06 	-0.0233946  	0.000179977 	-0.00507387 	-0.00578331 	-0.000264788	-0.000993677	7.04326e-08 	-0.000615435	-0.000702752	-0.000645842	1.14866e-05 	-0.000422508	-0.000304848	0.0330563   	-0.000523167	-0.087085   	-0.00185651 	0.0114804   	5.16036e-05 	-0.000578142	-0.00736245 	-7.44096e-05	-6.90984e-05	-4.37675e-06	-1.44656e-05	0.00448567  	-6.02785e-05	-4.19781e-05	-1.83245e-05	1.50489e-05 	-0.00164545 	-0.000507284	0.0869176   	-0.031966   	0.00786609  	-0.000160127	2.09915e-05 	-0.000505921	0.00455201  	-8.78041e-06	0.000310775 	-0.000344465	0.0154784   	6.53595e-06 	-0.000245016	-0.0135761  	2.23855e-06 	5.61325e-06 	0.000167552 	1.83167e-07 	1.24295e-06 	-0.0372381  	2.74055e-05 	6.42223e-06 	-0.000149579	-9.07262e-05	0.000143584 	0.00123381  	5.25041e-06 	-0.00621329 	-0.000444575	-0.000641264	-1.92081e-07	0.000215236 	-9.85773e-05
8.185 	3.80638e-06 	0.0344846   	5.87773e-06 	-7.34142e-05	-0.000179096	-0.000236363	7.84777e-07 	-0.0226561  	0.000184484 	-0.0046986  	-0.00496091 	-0.000222322	-0.000983704	-2.66983e-07	-0.000659456	-0.000696533	-0.000578941	1.1794e-05  	-0.00044454 	-0.000360501	0.0325287   	-0.00049167 	-0.0939314  	-0.00129559 	0.0121579   	4.14321e-05 	-0.000572747	-0.00919137 	-8.4962e-05 	-5.98772e-05	-4.10231e-06	-1.45253e-05	0.00486258  	-0.000104428	-6.66508e-05	-1.97609e-05	-5.97497e-05	-0.00114102 	-0.000475842	0.0932178   	-0.0325519  	0.00957765  	-0.000186224	-9.47495e-06	-0.000519227	0.00504453  	-9.26335e-06	0.000254062 	-0.000321373	0.0176397   	6.01523e-06 	-0.000216142	-0.0151079  	3.48954e-07 	6.11984e-06 	0.000145778 	-2.95388e-07	8.36677e-07 	-0.0337202  	-1.51634e-05	5.74393e-06 	-0.000120444	-9.96045e-05	0.000109878 	0.00166295  	4.12396e-06 	-0.00337175 	-0.00044263 	-0.000606326	-2.2362e-07 	0.000184047 	-0.000100398
