q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
2.465 	0.0182308   	-3.23931    	0.0272469   	0.201302    	0.363596    	0.179549    	0.0347883   	-4.36981    	0.172177    	0.345438    	-4.23936    	0.02237     	-0.0125435  	0.0276456   	0.150781    	0.00177897  	-0.0333066  	0.00819949  	0.0229808   	0.2073      	0.111136    	-5.78139    	0.393718    	-4.0329     	0.344585    	0.422306    	-4.39179    	0.100313    	0.0369979   	0.0120016   	0.0192093   	0.0116753   	-0.141991   	-0.367159   	0.0319975   	0.146552    	0.0682547   	-4.56641    	-0.414331   	-0.846571   	-2.60166    	0.266786    	0.0608901   	-0.116988   	0.0429042   	-4.88838    	0.0108846   	0.250059    	0.400616    	-4.85605    	-0.0109888  	0.367674    	-4.51741    	0.0392817   	0.0500025   	0.291085    	0.0300818   	0.00315416  	0.0582818   	-0.00596083 	0.538034    	0.0163951   	-0.0818318  	0.261952    	0.439032    	0.0134881   	-4.19109    	0.120856    	0.355165    	0.0207957   	0.339414    	0.0102722   
2.475 	0.0182256   	-3.51464    	0.0277923   	0.150573    	0.335199    	0.153078    	0.0311365   	-4.56513    	0.139135    	0.329051    	-4.43269    	0.0208895   	-0.0271211  	0.0284271   	0.149777    	0.00265823  	-0.0558935  	-0.00869696 	0.0220365   	0.187358    	0.0716063   	-6.00802    	0.35084     	-4.16474    	0.330599    	0.40941     	-4.49093    	0.101632    	0.000604819 	0.010543    	0.0186448   	0.0123466   	-0.163207   	-0.34472    	0.0344891   	0.15081     	0.0296575   	-4.57482    	-0.432205   	-0.851634   	-2.86541    	0.255326    	0.0434373   	-0.106243   	0.0402816   	-4.9889     	0.0103166   	0.223872    	0.375983    	-4.88941    	-0.0107914  	0.345449    	-4.5282     	0.0393781   	0.0487968   	0.289536    	0.0306945   	0.00308806  	0.0587754   	-0.152765   	0.496737    	0.0171028   	-0.111288   	0.226458    	0.408673    	0.0105908   	-4.2446     	0.117422    	0.342339    	0.021588    	0.319058    	-0.0195602  
2.485 	0.0184241   	-3.7467     	0.0281018   	0.102898    	0.307358    	0.126915    	0.0277283   	-4.73381    	0.107897    	0.314169    	-4.61562    	0.0196821   	-0.0406932  	0.0295526   	0.149203    	0.0037192   	-0.0772145  	-0.0244776  	0.0208892   	0.168996    	0.0358054   	-6.17179    	0.30724     	-4.26592    	0.316025    	0.396506    	-4.55402    	0.104504    	-0.0308393  	0.00908035  	0.0182392   	0.013408    	-0.179858   	-0.317577   	0.0370334   	0.155362    	-0.00578496 	-4.53017    	-0.446022   	-0.826703   	-3.10795    	0.24477     	0.027147    	-0.0950874  	0.0377518   	-5.03811    	0.00990204  	0.199131    	0.350353    	-4.88931    	-0.0100964  	0.324357    	-4.50747    	0.0393024   	0.0475787   	0.289333    	0.031348    	0.00350937  	0.0589075   	-0.288107   	0.453992    	0.0178708   	-0.139685   	0.19064     	0.379012    	0.00788261  	-4.25722    	0.114098    	0.331036    	0.0225446   	0.300816    	-0.0471876  
2.495 	0.0188132   	-3.93099    	0.0281926   	0.0586881   	0.28061     	0.10154     	0.0246441   	-4.87292    	0.0789528   	0.301063    	-4.78331    	0.0188037   	-0.0528836  	0.0309955   	0.149325    	0.00494499  	-0.0968488  	-0.038703   	0.0195988   	0.152078    	0.00391639  	-6.26943    	0.263192    	-4.33718    	0.301073    	0.384042    	-4.58306    	0.108921    	-0.0574132  	0.00767075  	0.0180204   	0.0148178   	-0.191769   	-0.285818   	0.0395745   	0.159594    	-0.03726    	-4.43575    	-0.455645   	-0.772864   	-3.32608    	0.235406    	0.0123388   	-0.0835501  	0.0353713   	-5.03907    	0.00966128  	0.175921    	0.324153    	-4.85802    	-0.00892097 	0.3049      	-4.45739    	0.0391171   	0.0464257   	0.290344    	0.0319918   	0.00440767  	0.0588687   	-0.406154   	0.410407    	0.0186869   	-0.16648    	0.155051    	0.350271    	0.00544614  	-4.2279     	0.11097     	0.321371    	0.023637    	0.285057    	-0.0717868  
2.505 	0.0193731   	-4.06505    	0.0280879   	0.0182584   	0.255436    	0.0773732   	0.0219514   	-4.9806     	0.0526756   	0.289903    	-4.93147    	0.0182961   	-0.063396   	0.0327159   	0.150353    	0.00631391  	-0.114464   	-0.0510255  	0.0182283   	0.136442    	-0.0240002  	-6.29995    	0.218975    	-4.37999    	0.285936    	0.37241     	-4.58099    	0.114795    	-0.0793218  	0.00636863  	0.0180083   	0.0165262   	-0.198938   	-0.249682   	0.0420536   	0.16291     	-0.0641541  	-4.29609    	-0.461059   	-0.692454   	-3.51757    	0.227452    	-0.000739884	-0.0716895  	0.0331856   	-4.99631    	0.00960919  	0.154288    	0.297797    	-4.79853    	-0.0072949  	0.287474    	-4.38101    	0.0388803   	0.0454027   	0.2924      	0.0325756   	0.00575844  	0.0588111   	-0.502266   	0.36656     	0.0195382   	-0.191202   	0.1202      	0.322605    	0.00335249  	-4.15684    	0.108103    	0.313363    	0.0248322   	0.272032    	-0.0926963  
2.515 	0.0200782   	-4.1484     	0.0278164   	-0.0181744  	0.232245    	0.0547622   	0.0197031   	-5.05609    	0.0293115   	0.280764    	-5.05644    	0.0181829   	-0.0720213  	0.0346621   	0.152434    	0.00780007  	-0.129825   	-0.0612012  	0.0168413   	0.121913    	-0.0479992  	-6.2646     	0.174865    	-4.3965     	0.27078     	0.361933    	-4.55155    	0.121958    	-0.0968814  	0.00522402  	0.018215    	0.0184769   	-0.201526   	-0.209557   	0.0444109   	0.164758    	-0.086068   	-4.11676    	-0.462359   	-0.588942   	-3.68113    	0.221047    	-0.0119214  	-0.0595958  	0.031228    	-4.91554    	0.00975476  	0.134238    	0.27168     	-4.71445    	-0.00525985 	0.272365    	-4.28205    	0.0386439   	0.0445599   	0.295299    	0.0330515   	0.00752375  	0.0588408   	-0.57312    	0.322988    	0.0204108   	-0.213453   	0.0865399   	0.296107    	0.00165936  	-4.0455     	0.105533    	0.30694     	0.0260939   	0.261866    	-0.109437   
2.525 	0.0208976   	-4.18249    	0.0274107   	-0.0504904  	0.211365    	0.0339721   	0.0179363   	-5.09962    	0.00897788  	0.273619    	-5.15528    	0.0184674   	-0.0786429  	0.0367726   	0.155654    	0.00937426  	-0.142791   	-0.0690965  	0.0154999   	0.108311    	-0.06824    	-6.16671    	0.13114     	-4.38936    	0.255746    	0.352857    	-4.49907    	0.130173    	-0.110503   	0.00428111  	0.0186443   	0.0206086   	-0.199849   	-0.16597    	0.0465875   	0.16464     	-0.102823   	-3.90408    	-0.459746   	-0.466774   	-3.8164     	0.216246    	-0.0211219  	-0.0473889  	0.0295199   	-4.80342    	0.0101009   	0.115745    	0.246166    	-4.60981    	-0.00286757 	0.259739    	-4.16475    	0.0384516   	0.0439322   	0.29881     	0.0333752   	0.00965346  	0.0590129   	-0.61677    	0.280178    	0.0212902   	-0.232922   	0.0544606   	0.270813    	0.000409742 	-3.89641    	0.103268    	0.301944    	0.0273838   	0.25456     	-0.121724   
2.535 	0.0217971   	-4.17047    	0.0269065   	-0.0786636  	0.193037    	0.0151814   	0.0166721   	-5.1124     	-0.00833416 	0.268351    	-5.22579    	0.0191303   	-0.0832364  	0.0389789   	0.160033    	0.0110048   	-0.15332    	-0.0746904  	0.0142635   	0.0954563   	-0.0849729  	-6.01156    	0.0880706   	-4.3616     	0.240944    	0.345341    	-4.42833    	0.13914     	-0.120671   	0.00357711  	0.0192922   	0.0228561   	-0.194366   	-0.119578   	0.0485272   	0.162136    	-0.114458   	-3.66486    	-0.453512   	-0.33118    	-3.92389    	0.213022    	-0.028342   	-0.0352138  	0.0280704   	-4.66729    	0.0106444   	0.0987557   	0.221579    	-4.48893    	-0.000178018	0.249644    	-4.03373    	0.0383378   	0.0435387   	0.302682    	0.0335082   	0.0120869   	0.059329    	-0.632661   	0.238559    	0.0221619   	-0.249384   	0.0242853   	0.246711    	-0.000368761	-3.71309    	0.101283    	0.298141    	0.0286623   	0.249997    	-0.129473   
2.545 	0.0227398   	-4.117      	0.0263411   	-0.102755   	0.177411    	-0.00152054 	0.015915    	-5.09644    	-0.0227525  	0.264759    	-5.26657    	0.0201298   	-0.0858672  	0.0412078   	0.165529    	0.0126588   	-0.161458   	-0.0780723  	0.0131863   	0.0831836   	-0.098523   	-5.80605    	0.0459256   	-4.31654    	0.226455    	0.339454    	-4.34436    	0.148517    	-0.127923   	0.00314133  	0.0201472   	0.025153    	-0.185657   	-0.071149   	0.0501787   	0.156912    	-0.121218   	-3.40614    	-0.444023   	-0.187956   	-4.00487    	0.211266    	-0.0336648  	-0.0232351  	0.0268776   	-4.51484    	0.0113764   	0.0831922   	0.198197    	-4.35624    	0.00274274  	0.242012    	-3.89378    	0.0383272   	0.0433835   	0.306652    	0.0334182   	0.0147546   	0.0597378   	-0.62157    	0.198498    	0.0230114   	-0.262699   	-0.00373205 	0.223749    	-0.000664046	-3.49988    	0.0995215   	0.295234    	0.0298903   	0.247945    	-0.132793   
2.555 	0.0236879   	-4.02799    	0.0257523   	-0.122906   	0.164544    	-0.0161315  	0.0156544   	-5.05447    	-0.0345118  	0.262568    	-5.27696    	0.0214012   	-0.086684   	0.0433844   	0.172043    	0.014303    	-0.167336   	-0.0794343  	0.0123165   	0.0713439   	-0.109273   	-5.55847    	0.00496496  	-4.2576     	0.212328    	0.335179    	-4.2522     	0.157927    	-0.132825   	0.00299469  	0.0211911   	0.0274326   	-0.174397   	-0.0215388  	0.0514969   	0.148733    	-0.123537   	-3.1349     	-0.431704   	-0.0432235  	-4.06127    	0.210799    	-0.0372503  	-0.0116293  	0.0259294   	-4.3538     	0.0122828   	0.068959    	0.176245    	-4.21613    	0.00582479  	0.236668    	-3.74965    	0.0384339   	0.0434565   	0.310448    	0.0330812   	0.0175813   	0.0601381   	-0.585511   	0.160294    	0.023825    	-0.272816   	-0.0294062  	0.201842    	-0.000479072	-3.26172    	0.0978996   	0.29288     	0.0310301   	0.248076    	-0.131979   
2.565 	0.0246041   	-3.91025    	0.0251769   	-0.139325   	0.154406    	-0.0287323  	0.0158647   	-4.98973    	-0.0439374  	0.26145     	-5.25705    	0.0228588   	-0.085909   	0.0454347   	0.179425    	0.0159051   	-0.171154   	-0.079061   	0.0116946   	0.0598118   	-0.117644   	-5.27808    	-0.0345598  	-4.18818    	0.198586    	0.332415    	-4.15676    	0.16698     	-0.135948   	0.00314942  	0.0224002   	0.0296301   	-0.161332   	0.0283346   	0.0524445   	0.13747     	-0.12201    	-2.85784    	-0.417017   	0.0968093   	-4.09552    	0.211374    	-0.0393271  	-0.000575925	0.0252046   	-4.19168    	0.013345    	0.0559475   	0.155896    	-4.07279    	0.00899669  	0.233339    	-3.60594    	0.0386623   	0.0437348   	0.313801    	0.0324817   	0.0204875   	0.060384    	-0.527582   	0.124185    	0.0245901   	-0.279761   	-0.0526182  	0.180889    	0.000169082 	-3.00399    	0.0963043   	0.290704    	0.032047    	0.249976    	-0.12749    
2.575 	0.025453    	-3.77118    	0.0246499   	-0.152278   	0.146883    	-0.0394786  	0.0165075   	-4.90583    	-0.0514262  	0.261029    	-5.20761    	0.0243985   	-0.0838268  	0.0472884   	0.187478    	0.0174348   	-0.173169   	-0.0773147  	0.0113531   	0.0484886   	-0.124077   	-4.97477    	-0.0724084  	-4.11157    	0.185223    	0.330983    	-4.06262    	0.175288    	-0.13785    	0.00360914  	0.0237459   	0.031684    	-0.14725    	0.0775189   	0.0529937   	0.123103    	-0.117364   	-2.58112    	-0.400447   	0.226098    	-4.11046    	0.212693    	-0.0401821  	0.00975117  	0.0246754   	-4.03543    	0.0145406   	0.0440403   	0.137266    	-3.93008    	0.0121878   	0.231672    	-3.46689    	0.0390069   	0.0441848   	0.316452    	0.0316137   	0.0233927   	0.0602925   	-0.45179    	0.09034     	0.0252957   	-0.283634   	-0.0733113  	0.160774    	0.00125061  	-2.73228    	0.0945997   	0.288315    	0.0329101   	0.253167    	-0.119931   
2.585 	0.0262021   	-3.61846    	0.0242031   	-0.162075   	0.141785    	-0.0485911  	0.0175331   	-4.80653    	-0.0574253  	0.260909    	-5.13006    	0.0259007   	-0.0807699  	0.0488814   	0.195975    	0.0188648   	-0.173682   	-0.0746179  	0.0113153   	0.0373051   	-0.129015   	-4.65869    	-0.108354   	-4.03078    	0.172217    	0.330636    	-3.97382    	0.182482    	-0.139052   	0.00436918  	0.0251962   	0.0335383   	-0.132946   	0.125058    	0.0531271   	0.10572     	-0.110424   	-2.31017    	-0.38248    	0.338993    	-4.1091     	0.214419    	-0.0401477  	0.0191932   	0.0243082   	-3.89127    	0.0158446   	0.0331156   	0.120417    	-3.79141    	0.0153303   	0.231252    	-3.33624    	0.0394536   	0.0447647   	0.318155    	0.0304806   	0.0262179   	0.0596527   	-0.362831   	0.0588707   	0.0259329   	-0.284599   	-0.0914849  	0.141381    	0.00272471  	-2.45218    	0.092632    	0.285326    	0.0335935   	0.257127    	-0.110016   
2.595 	0.0268235   	-3.45965    	0.0238644   	-0.169058   	0.138855    	-0.056343   	0.0188829   	-4.69565    	-0.0624094  	0.260683    	-5.02633    	0.0272348   	-0.077104   	0.0501581   	0.204661    	0.0201718   	-0.173022   	-0.0714345  	0.0115954   	0.026222    	-0.132885   	-4.33981    	-0.142186   	-3.94851    	0.159525    	0.331071    	-3.89381    	0.188228    	-0.140021   	0.00541717  	0.0267168   	0.035143    	-0.119198   	0.170021    	0.052838    	0.0855144   	-0.102074   	-2.04958    	-0.363586   	0.430456    	-4.09454    	0.216186    	-0.0395883  	0.027615    	0.0240664   	-3.76438    	0.0172306   	0.0230512   	0.105357    	-3.65963    	0.0183616   	0.231617    	-3.21712    	0.0399809   	0.0454266   	0.318685    	0.0290957   	0.0288881   	0.058236    	-0.265862   	0.0298322   	0.026495    	-0.282877   	-0.107188   	0.122602    	0.00454162  	-2.16912    	0.0902347   	0.281372    	0.0340771   	0.261307    	-0.0985431  
2.605 	0.0272943   	-3.30196    	0.0236569   	-0.173587   	0.137783    	-0.0630464  	0.0204916   	-4.57681    	-0.066858   	0.259954    	-4.89882    	0.0282637   	-0.0732116  	0.051073    	0.213268    	0.0213372   	-0.171528   	-0.068249   	0.0121982   	0.0152292   	-0.136081   	-4.02766    	-0.173712   	-3.86701    	0.147094    	0.331943    	-3.82523    	0.192239    	-0.141157   	0.0067338   	0.0282727   	0.0364564   	-0.106735   	0.211534    	0.0521314   	0.0627772   	-0.0932188  	-1.80293    	-0.344206   	0.496248    	-4.06981    	0.217621    	-0.0388852  	0.0349129   	0.0239119   	-3.65882    	0.0186714   	0.0137273   	0.0920467   	-3.53698    	0.0212256   	0.232281    	-3.11194    	0.0405614   	0.0461194   	0.317844    	0.0274812   	0.0313347   	0.0558077   	-0.166264   	0.00323089  	0.026978    	-0.278729   	-0.120511   	0.104342    	0.00664483  	-1.88817    	0.0872357   	0.276121    	0.034347    	0.265156    	-0.0863563  
2.615 	0.0275979   	-3.15193    	0.0235985   	-0.176029   	0.138213    	-0.0690369  	0.0222899   	-4.45335    	-0.0712333  	0.258349    	-4.75025    	0.0288489   	-0.0694766  	0.0515927   	0.221524    	0.0223478   	-0.169535   	-0.0655458  	0.0131194   	0.00434381  	-0.138954   	-3.73088    	-0.20276    	-3.78806    	0.134862    	0.332878    	-3.76991    	0.194292    	-0.142779   	0.00829377  	0.0298286   	0.0374452   	-0.0962148  	0.248803    	0.0510235   	0.0378867   	-0.0847464  	-1.57275    	-0.324733   	0.533083    	-4.0377     	0.218355    	-0.0384213  	0.041021    	0.023807    	-3.57735    	0.02014     	0.00502973  	0.0804027   	-3.42505    	0.0238745   	0.232754    	-3.02234    	0.0411629   	0.0467911   	0.315466    	0.0256681   	0.0334972   	0.052138    	-0.0694005  	-0.0209683  	0.0273809   	-0.272452   	-0.131578   	0.0865273   	0.00897334  	-1.61389    	0.0834641   	0.269289    	0.0343966   	0.26814     	-0.0743114  
2.625 	0.0277241   	-3.01517    	0.023701    	-0.176744   	0.139762    	-0.0746589  	0.0242066   	-4.32818    	-0.0759592  	0.255533    	-4.5836     	0.0288558   	-0.066268   	0.0516962   	0.229164    	0.0231958   	-0.167363   	-0.0637891  	0.0143464   	-0.0063935  	-0.141798   	-3.45702    	-0.22918    	-3.71297    	0.122768    	0.333486    	-3.7288     	0.194234    	-0.145117   	0.0100669   	0.0313509   	0.0380858   	-0.0881958  	0.281144    	0.0495414   	0.0112953   	-0.0774932  	-1.36054    	-0.305506   	0.538745    	-4.00067    	0.218035    	-0.0385668  	0.0459158   	0.0237162   	-3.5214     	0.0216112   	-0.00314857 	0.0703034   	-3.32471    	0.0262699   	0.23256     	-2.94916    	0.0417506   	0.0473916   	0.311418    	0.023695    	0.0353256   	0.0470139   	0.0196067   	-0.0428343  	0.0277055   	-0.264359   	-0.140541   	0.0691067   	0.011464    	-1.35022    	0.0787569   	0.260654    	0.034226    	0.269761    	-0.0632414  
2.635 	0.0276697   	-2.89622    	0.0239706   	-0.176077   	0.142031    	-0.0802498  	0.0261713   	-4.2037     	-0.0814035  	0.251224    	-4.40198    	0.0281586   	-0.0639262  	0.0513762   	0.235938    	0.0238797   	-0.165298   	-0.0634033  	0.0158584   	-0.0169225  	-0.144843   	-3.21225    	-0.252851   	-3.64246    	0.110748    	0.333381    	-3.70191    	0.19199     	-0.148312   	0.0120192   	0.0328081   	0.0383644   	-0.083124   	0.308       	0.0477226   	-0.0164852  	-0.0722104  	-1.16669    	-0.286801   	0.512161    	-3.96079    	0.216346    	-0.0396646  	0.0496189   	0.0236076   	-3.49101    	0.0230617   	-0.0109055  	0.0615963   	-3.2362     	0.0283837   	0.231258    	-2.89241    	0.0422887   	0.0478747   	0.305603    	0.0216067   	0.0367815   	0.040249    	0.0960854   	-0.0624616  	0.0279566   	-0.254776   	-0.147567   	0.0520573   	0.0140536   	-1.10035    	0.0729665   	0.250063    	0.0338425   	0.269572    	-0.0539245  
2.645 	0.0274383   	-2.79836    	0.0244073   	-0.174351   	0.144613    	-0.0861262  	0.0281166   	-4.08168    	-0.0878629  	0.2452      	-4.20854    	0.0266458   	-0.0627495  	0.0506385   	0.241621    	0.0244036   	-0.163589   	-0.0647563  	0.0176276   	-0.0271686  	-0.14825    	-3.0012     	-0.273678   	-3.5768     	0.0987505   	0.332189    	-3.68841    	0.187566    	-0.152411   	0.0141142   	0.0341723   	0.0382775   	-0.0813165  	0.328959    	0.0456133   	-0.0449007  	-0.0695365  	-0.990677   	-0.268822   	0.453427    	-3.91962    	0.213013    	-0.0420179  	0.0521977   	0.0234544   	-3.48493    	0.024471    	-0.0183289  	0.054105    	-3.15908    	0.030198    	0.228454    	-2.85133    	0.042742    	0.0482004   	0.297963    	0.0194533   	0.0378388   	0.031694    	0.155993    	-0.0799625  	0.0281418   	-0.244025   	-0.152836   	0.0353839   	0.0166813   	-0.866694   	0.0659667   	0.237434    	0.0332601   	0.267198    	-0.0470539  
2.655 	0.0270403   	-2.72356    	0.0250051   	-0.171856   	0.147113    	-0.0925704  	0.0299799   	-3.9633     	-0.0955506  	0.237305    	-4.00635    	0.0242241   	-0.0629836  	0.0495019   	0.24602     	0.0247772   	-0.162435   	-0.0681449  	0.0196203   	-0.0370483  	-0.152109   	-2.82686    	-0.291595   	-3.51572    	0.0867288   	0.329566    	-3.68661    	0.181052    	-0.157375   	0.0163141   	0.0354191   	0.0378313   	-0.0829534  	0.343765    	0.0432678   	-0.0733724  	-0.0699743  	-0.831055   	-0.251704   	0.363798    	-3.87816    	0.207818    	-0.0458784  	0.0537637   	0.0232352   	-3.50066    	0.0258222   	-0.0254959  	0.0476364   	-3.09234    	0.0317058   	0.22382     	-2.82442    	0.0430771   	0.0483363   	0.288478    	0.0172881   	0.0384845   	0.0212442   	0.196064    	-0.0954597  	0.0282713   	-0.232415   	-0.156531   	0.0191178   	0.0192896   	-0.650862   	0.0576592   	0.222764    	0.0324989   	0.26234     	-0.0432134  
2.665 	0.0264923   	-2.67246    	0.0257528   	-0.168846   	0.149152    	-0.0998192  	0.0317056   	-3.84906    	-0.10459    	0.227457    	-3.79835    	0.0208229   	-0.0648131  	0.0479972   	0.248982    	0.0250154   	-0.161981   	-0.0737832  	0.0217977   	-0.0464751  	-0.156438   	-2.69049    	-0.306571   	-3.45852    	0.0746507   	0.325207    	-3.69408    	0.172615    	-0.163084   	0.0185805   	0.0365287   	0.037042    	-0.0880748  	0.352326    	0.0407461   	-0.101316   	-0.0738745  	-0.685659   	-0.235511   	0.245621    	-3.83691    	0.200603    	-0.0514383  	0.0544685   	0.0229355   	-3.53457    	0.027102    	-0.032473   	0.0419877   	-3.03445    	0.0329101   	0.217099    	-2.80955    	0.0432645   	0.0482586   	0.277165    	0.0151665   	0.0387187   	0.00884587  	0.213915    	-0.109079   	0.0283575   	-0.22024    	-0.158835   	0.00331545  	0.0218271   	-0.453638   	0.0479779   	0.206124    	0.031585    	0.254786    	-0.0428565  
