q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
1.025 	-1.57126    	-179.477    	0.0442129   	-8.67035    	-5.25724    	2.34494     	-1.90912    	-172.992    	4.76082     	-4.01314    	-91.0942    	-7.40501    	-6.57583    	-2.41971    	-5.32505    	-0.574268   	-6.46948    	-19.0911    	-0.51347    	-10.8047    	-15.4514    	-89.4105    	-16.4737    	-95.0994    	-5.63911    	-7.19945    	-123.985    	-5.05652    	-8.89721    	-1.22784    	-0.0176549  	-0.681452   	-23.1998    	-3.64081    	-0.746367   	-12.9686    	-24.4418    	-110.309    	-8.67815    	-47.7925    	-54.0542    	-8.4051     	-13.5414    	-3.87913    	0.593848    	-67.8972    	-0.869136   	-9.47894    	-7.83678    	-122.099    	-0.975599   	-8.57043    	-152.965    	0.431131    	-2.39754    	-3.71589    	-0.955651   	-0.503636   	-6.98401    	-48.6185    	-3.68496    	-0.592137   	-7.21773    	-17.4359    	-5.13657    	-1.15651    	-92.5596    	-8.06161    	-8.39652    	-0.684311   	-6.6895     	-3.71323    
1.035 	-1.47159    	-182.969    	0.112078    	-8.71239    	-5.03902    	3.32366     	-1.91413    	-174.164    	5.6514      	-3.69143    	-94.5238    	-7.55681    	-6.16351    	-2.40701    	-5.05749    	-0.576755   	-6.17367    	-19.468     	-0.515193   	-10.287     	-15.0789    	-91.9901    	-16.2194    	-89.4725    	-5.4824     	-6.9294     	-121.645    	-4.86538    	-9.01372    	-1.20956    	0.0279318   	-0.67267    	-23.6001    	-3.21706    	-0.879709   	-12.0234    	-25.0483    	-103.017    	-7.77526    	-45.2605    	-48.6878    	-8.23042    	-12.9713    	-3.47463    	0.68201     	-61.326     	-0.837051   	-8.49355    	-7.63427    	-117.21     	-0.942553   	-8.41788    	-153.816    	0.477731    	-2.40447    	-3.23103    	-0.898662   	-0.620055   	-8.54073    	-46.8715    	-2.89674    	-0.569484   	-6.11596    	-17.3763    	-4.56804    	-1.12568    	-85.2758    	-7.91603    	-8.17427    	-0.655579   	-6.49148    	-5.0087     
1.045 	-1.37325    	-184.956    	0.176571    	-8.72481    	-4.85952    	4.29648     	-1.91057    	-173.759    	6.44006     	-3.38935    	-97.7807    	-7.79588    	-5.77624    	-2.37913    	-4.81408    	-0.582891   	-5.89087    	-19.7742    	-0.522171   	-9.68256    	-14.6061    	-94.3515    	-15.8225    	-83.5454    	-5.35161    	-6.68564    	-118.139    	-4.69243    	-9.07498    	-1.19288    	0.0712221   	-0.669924   	-23.8923    	-2.82852    	-1.01796    	-11.0247    	-25.5025    	-94.0406    	-6.76159    	-43.0703    	-42.7011    	-8.0847     	-12.4849    	-3.11061    	0.755615    	-53.6457    	-0.811244   	-7.4702     	-7.46455    	-112.115    	-0.912624   	-8.29301    	-153.888    	0.517372    	-2.3958     	-2.77728    	-0.845923   	-0.743436   	-10.2386    	-45.4697    	-2.09948    	-0.550777   	-4.95747    	-17.1639    	-3.93148    	-1.09826    	-76.8453    	-7.86488    	-7.97476    	-0.630864   	-6.31727    	-6.50858    
1.055 	-1.27764    	-185.262    	0.236842    	-8.69944    	-4.72087    	5.24445     	-1.89745    	-171.646    	7.11627     	-3.10755    	-100.721    	-8.11403    	-5.41527    	-2.33578    	-4.59694    	-0.593072   	-5.6212     	-19.9965    	-0.534799   	-8.99044    	-14.0321    	-96.3746    	-15.2774    	-77.3371    	-5.24795    	-6.46819    	-113.406    	-4.53834    	-9.07116    	-1.17793    	0.111876    	-0.672566   	-24.0632    	-2.4742     	-1.15844    	-9.98291    	-25.7855    	-83.3909    	-5.64188    	-41.198     	-36.0852    	-7.9692     	-12.0925    	-2.78525    	0.813819    	-44.9064    	-0.792179   	-6.41921    	-7.32926    	-106.836    	-0.886193   	-8.19543    	-153.076    	0.549857    	-2.37054    	-2.35879    	-0.798021   	-0.871372   	-12.0484    	-44.368     	-1.29832    	-0.536453   	-3.75083    	-16.7901    	-3.22839    	-1.07468    	-67.2709    	-7.90734    	-7.79811    	-0.610485   	-6.16761    	-8.18879    
1.065 	-1.18594    	-183.749    	0.292088    	-8.62873    	-4.62396    	6.14732     	-1.87395    	-167.729    	7.67135     	-2.84616    	-103.201    	-8.50035    	-5.08109    	-2.27699    	-4.40748    	-0.607534   	-5.36435    	-20.1229    	-0.553293   	-8.21227    	-13.3579    	-97.9421    	-14.5823    	-70.8679    	-5.17166    	-6.27617    	-107.412    	-4.40325    	-8.99412    	-1.16479    	0.149574    	-0.679784   	-24.1013    	-2.15249    	-1.29826    	-8.90909    	-25.8809    	-71.1271    	-4.42461    	-39.609     	-28.8512    	-7.88385    	-11.8005    	-2.49586    	0.856066    	-35.1933    	-0.780082   	-5.35153    	-7.22874    	-101.389    	-0.863509   	-8.12359    	-151.287    	0.575022    	-2.328      	-1.97888    	-0.755333   	-1.00125    	-13.9364    	-43.5103    	-0.499132   	-0.526797   	-2.5065     	-16.2501    	-2.46305    	-1.0552     	-56.5863    	-8.03904    	-7.64348    	-0.59462    	-6.04239    	-10.019     
1.075 	-1.09911    	-180.315    	0.341569    	-8.506      	-4.56845    	6.98419     	-1.83944    	-161.957    	8.09864     	-2.60476    	-105.081    	-8.94156    	-4.77339    	-2.20301    	-4.24625    	-0.626338   	-5.1196     	-20.1429    	-0.577679   	-7.35223    	-12.5866    	-98.9426    	-13.7392    	-64.1585    	-5.12195    	-6.1078     	-100.155    	-4.28674    	-8.83766    	-1.15339    	0.184023    	-0.690621   	-23.9964    	-1.86114    	-1.43442    	-7.8146     	-25.7763    	-57.355     	-3.12177    	-38.2596    	-21.0302    	-7.82728    	-11.6108    	-2.23898    	0.882107    	-24.6244    	-0.774927   	-4.27849    	-7.162      	-95.783     	-0.844677   	-8.07488    	-148.44     	0.592749    	-2.26786    	-1.64       	-0.718019   	-1.13031    	-15.865     	-42.8309    	0.291603    	-0.521927   	-1.23653    	-15.5432    	-1.64236    	-1.03988    	-44.8562    	-8.25215    	-7.50913    	-0.583306   	-5.94059    	-11.9633    
1.085 	-1.01785    	-174.902    	0.384641    	-8.3256     	-4.55272    	7.73424     	-1.79356    	-154.319    	8.39373     	-2.38242    	-106.231    	-9.42232    	-4.49112    	-2.11438    	-4.113      	-0.649374   	-4.8858     	-20.048     	-0.607789   	-6.4169     	-11.7231    	-99.2733    	-12.7539    	-57.2307    	-5.097      	-5.96052    	-91.666     	-4.18779    	-8.59759    	-1.14358    	0.214975    	-0.704002   	-23.7409    	-1.59739    	-1.56388    	-6.71085    	-25.4632    	-42.2248    	-1.74851    	-37.0977    	-12.673     	-7.79685    	-11.5214    	-2.01043    	0.892016    	-13.3469    	-0.77645    	-3.21153    	-7.12677    	-90.02      	-0.829666   	-8.04569    	-144.47     	0.602985    	-2.19015    	-1.34359    	-0.686015   	-1.25571    	-17.794     	-42.2571    	1.06699     	-0.521799   	0.0456537   	-14.6727    	-0.775601   	-1.02858    	-32.1745    	-8.53567    	-7.39246    	-0.576435   	-5.86037    	-13.9812    
1.095 	-0.942603   	-167.491    	0.420766    	-8.08311    	-4.57396    	8.37745     	-1.73615    	-144.847    	8.55456     	-2.17771    	-106.532    	-9.92572    	-4.23251    	-2.01192    	-4.00666    	-0.676356   	-4.66144    	-19.8314    	-0.643263   	-5.41515    	-10.7742    	-98.8429    	-11.6359    	-50.1069    	-5.0941     	-5.831      	-82.0042    	-4.10485    	-8.27191    	-1.13512    	0.242226    	-0.718762   	-23.329     	-1.35802    	-1.6836     	-5.6091     	-24.9372    	-25.9268    	-0.32279    	-36.0646    	-3.84956    	-7.78871    	-11.5259    	-1.80551    	0.886188    	-1.53317    	-0.784156   	-2.16192    	-7.11955    	-84.0969    	-0.81831    	-8.03154    	-139.331    	0.605751    	-2.09528    	-1.09012    	-0.659048   	-1.37462    	-19.6809    	-41.7104    	1.81987     	-0.526197   	1.32564     	-13.6459    	0.125821    	-1.02099    	-18.6633    	-8.87575    	-7.29016    	-0.573765   	-5.79907    	-16.0287    
1.105 	-0.873573   	-158.11     	0.449532    	-7.77547    	-4.62824    	8.89522     	-1.66733    	-133.617    	8.58145     	-1.98879    	-105.881    	-10.4337    	-3.99513    	-1.89666    	-3.92537    	-0.706841   	-4.44464    	-19.4888    	-0.683562   	-4.35791    	-9.74856    	-97.5742    	-10.3978    	-42.8107    	-5.10965    	-5.71537    	-71.2602    	-4.0359     	-7.86076    	-1.12767    	0.265628    	-0.733686   	-22.7579    	-1.13949    	-1.7907     	-4.52025    	-24.1984    	-8.68738    	1.13515     	-35.097     	5.35291     	-7.79798    	-11.6142    	-1.61913    	0.865331    	10.6245     	-0.797342   	-1.14059    	-7.13577    	-78.0056    	-0.81032    	-8.02724    	-132.997    	0.601154    	-1.98402    	-0.879037   	-0.636649   	-1.48426    	-21.483     	-41.1098    	2.54306     	-0.534755   	2.58835     	-12.4739    	1.04876     	-1.01662    	-4.47002    	-9.25615    	-7.19829    	-0.574925   	-5.7533     	-18.0594    
1.115 	-0.810719   	-146.832    	0.470661    	-7.40107    	-4.71065    	9.27114     	-1.58742    	-120.745    	8.4771      	-1.81349    	-104.193    	-10.9276    	-3.77603    	-1.76987    	-3.86658    	-0.74024    	-4.23328    	-19.0182    	-0.727979   	-3.25791    	-8.65636    	-95.4063    	-9.05569    	-35.3673    	-5.13936    	-5.6093     	-59.5519    	-3.97852    	-7.36651    	-1.12083    	0.285085    	-0.747542   	-22.0271    	-0.938014   	-1.88245    	-3.45467    	-23.251     	9.23755     	2.60335     	-34.1287    	14.8313     	-7.81891    	-11.7726    	-1.446      	0.830451    	22.9191     	-0.815127   	-0.157853   	-7.16987    	-71.735     	-0.805298   	-8.02707    	-125.464    	0.589395    	-1.85748    	-0.708843   	-0.618175   	-1.582      	-23.1578    	-40.3738    	3.22946     	-0.54696    	3.81838     	-11.1714    	1.97873     	-1.01485    	10.236      	-9.65878    	-7.11244    	-0.579438   	-5.71908    	-20.0257    
1.125 	-0.753783   	-133.769    	0.484018    	-6.9599     	-4.81545    	9.4915      	-1.49704    	-106.387    	8.24651     	-1.64941    	-101.407    	-11.3889    	-3.57182    	-1.63302    	-3.82714    	-0.775837   	-4.02506    	-18.4201    	-0.775662   	-2.12933    	-7.50927    	-92.2965    	-7.62809    	-27.8033    	-5.17838    	-5.50817    	-47.0221    	-3.93001    	-6.79359    	-1.11417    	0.300558    	-0.759116   	-21.1392    	-0.749742   	-1.95644    	-2.42204    	-22.1039    	27.5687     	4.05868     	-33.0928    	24.4693     	-7.84505    	-11.9845    	-1.28084    	0.782825    	35.1352     	-0.836483   	0.776754    	-7.21556    	-65.2718    	-0.802755   	-8.02501    	-116.749    	0.570773    	-1.7171     	-0.577135   	-0.602843   	-1.66542    	-24.6643    	-39.4235    	3.87228     	-0.56218    	5.00039     	-9.75617    	2.90033     	-1.01491    	25.2669     	-10.0643    	-7.02792    	-0.586734   	-5.69196    	-21.8802    
1.135 	-0.702318   	-119.076    	0.489608    	-6.45356    	-4.93628    	9.54583     	-1.397      	-90.7333    	7.89688     	-1.49403    	-97.4829    	-11.7992    	-3.37882    	-1.48777    	-3.80341    	-0.812822   	-3.81758    	-17.6974    	-0.825637   	-0.987495   	-6.32019    	-88.222     	-6.13585    	-20.1479    	-5.22147    	-5.4073     	-33.8353    	-3.88744    	-6.14844    	-1.10719    	0.312061    	-0.767254   	-20.0994    	-0.570868   	-2.01056    	-1.43124    	-20.7698    	46.0108     	5.47753     	-31.9243    	34.1396     	-7.86954    	-12.2309    	-1.11852    	0.72397     	47.0546     	-0.860277   	1.65464     	-7.266      	-58.6026    	-0.80213    	-8.01489    	-106.895    	0.545685    	-1.56461    	-0.480721   	-0.589761   	-1.7324     	-25.9644    	-38.1851    	4.46518     	-0.579682   	6.11946     	-8.24883    	3.79772     	-1.01598    	40.421      	-10.4527    	-6.93991    	-0.596175   	-5.66717    	-23.5771    
1.145 	-0.65572    	-102.942    	0.487579    	-5.88526    	-5.06634    	9.42735     	-1.28832    	-74.004     	7.43733     	-1.34481    	-92.4085    	-12.1415    	-3.19321    	-1.33588    	-3.79142    	-0.850311   	-3.60849    	-16.8555    	-0.876842   	0.151532    	-5.10301    	-83.1803    	-4.60149    	-12.4326    	-5.26322    	-5.30203    	-20.1734    	-3.84784    	-5.43931    	-1.09941    	0.319659    	-0.770897   	-18.9159    	-0.397774   	-2.04316    	-0.490212   	-19.2655    	64.26       	6.83641     	-30.5618    	43.7073     	-7.88527    	-12.491     	-0.954296   	0.6556      	58.4628     	-0.885304   	2.46831     	-7.31404    	-51.7157    	-0.802816   	-7.99066    	-95.9666    	0.514629    	-1.40199    	-0.415736   	-0.577965   	-1.78113    	-27.0239    	-36.5924    	5.00246     	-0.598665   	7.16144     	-6.67222    	4.65508     	-1.01715    	55.4871     	-10.8041    	-6.84366    	-0.607074   	-5.63981    	-25.0733    
1.155 	-0.613267   	-85.5913    	0.478213    	-5.25981    	-5.19862    	9.13327     	-1.17224    	-56.4451    	6.87879     	-1.19936    	-86.197     	-12.4001    	-3.01114    	-1.17927    	-3.787      	-0.887381   	-3.39553    	-15.9019    	-0.928153   	1.27135     	-3.87237    	-77.1905    	-3.04866    	-4.69167    	-5.29823    	-5.18796    	-6.2319     	-3.80827    	-4.67605    	-1.09034    	0.323459    	-0.769111   	-17.5995    	-0.227163   	-2.05299    	0.394068    	-17.611     	82.0121     	8.11261     	-28.9497    	53.0331     	-7.88522    	-12.743     	-0.783975   	0.579584    	69.1548     	-0.910337   	3.21143     	-7.35245    	-44.6025    	-0.804178   	-7.94659    	-84.0527    	0.478195    	-1.23144    	-0.377782   	-0.566464   	-1.81022    	-27.813     	-34.5889    	5.4791      	-0.61828    	8.11328     	-5.05081    	5.45711     	-1.01751    	70.2496     	-11.0992    	-6.73463    	-0.618724   	-5.60497    	-26.3294    
1.165 	-0.574154   	-67.272     	0.461917    	-4.58355    	-5.32611    	8.66496     	-1.05014    	-38.3215    	6.23361     	-1.05547    	-78.8886    	-12.5614    	-2.82891    	-1.01989    	-3.78592    	-0.923099   	-3.17669    	-14.8467    	-0.978419   	2.35563     	-2.64337    	-70.2926    	-1.50161    	3.03751     	-5.3213     	-5.06109    	7.78549     	-3.76592    	-3.86987    	-1.07952    	0.323609    	-0.761117   	-16.1637    	-0.0561744  	-2.03936    	1.21567     	-15.8295    	98.9696     	9.28478     	-27.0404    	61.9764     	-7.86262    	-12.9648    	-0.604044   	0.497894    	78.9405     	-0.934163   	3.87895     	-7.37415    	-37.2593    	-0.805583   	-7.87744    	-71.2632    	0.437059    	-1.05531    	-0.362085   	-0.554272   	-1.81868    	-28.3079    	-32.1303    	5.89098     	-0.63767    	8.96333     	-3.41018    	6.1894      	-1.01617    	84.4932     	-11.3201    	-6.60872    	-0.630418   	-5.55795    	-27.3114    
1.175 	-0.537537   	-48.2554    	0.439211    	-3.8642     	-5.44202    	8.02806     	-0.923545   	-19.9114    	5.51534     	-0.911299   	-70.5496    	-12.6142    	-2.64311    	-0.859736   	-3.78404    	-0.956553   	-2.95027    	-13.7016    	-1.0265     	3.3885      	-1.43128    	-62.5472    	0.0154967   	10.7144     	-5.32763    	-4.91795    	21.6711     	-3.71828    	-3.03302    	-1.06655    	0.320287    	-0.746319   	-14.6242    	0.117509    	-2.00205    	1.96973     	-13.9466    	114.85      	10.3335     	-24.7957    	70.3989     	-7.81125    	-13.135     	-0.411822   	0.41256     	87.6499     	-0.955625   	4.46709     	-7.37249    	-29.6892    	-0.806417   	-7.77866    	-57.7285    	0.39197     	-0.876064   	-0.363649   	-0.540456   	-1.806      	-28.4907    	-29.1858    	6.2349      	-0.655991   	9.70157     	-1.77634    	6.83892     	-1.01227    	98.0084     	-11.4507    	-6.46235    	-0.641476   	-5.4944     	-27.9911    
1.185 	-0.502573   	-28.8272    	0.410711    	-3.11074    	-5.53998    	7.23236     	-0.794064   	-1.4987     	4.7384      	-0.765387   	-61.2716    	-12.5499    	-2.45068    	-0.700803   	-3.77746    	-0.986882   	-2.71494    	-12.4801    	-1.07128    	4.35492     	-0.251209   	-54.0342    	1.47908     	18.2954     	-5.31297    	-4.75573    	35.2185     	-3.66313    	-2.17854    	-1.05106    	0.313696    	-0.724318   	-12.9988    	0.295578    	-1.94141    	2.65245     	-11.9898    	129.39      	11.2418     	-22.1879    	78.1681     	-7.7256     	-13.2331    	-0.205548   	0.325615    	95.1374     	-0.973659   	4.97339     	-7.34139    	-21.9026    	-0.806108   	-7.64655    	-43.5969    	0.343741    	-0.696226   	-0.377428   	-0.524165   	-1.77212    	-28.3505    	-25.7395    	6.50866     	-0.672444   	10.3199     	-0.175142   	7.3943      	-1.00504    	110.596     	-11.4774    	-6.29262    	-0.651264   	-5.41042    	-28.347     
1.195 	-0.468455   	-9.28145    	0.377111    	-2.3332     	-5.61425    	6.29169     	-0.663381   	16.6326     	3.91771     	-0.616771   	-51.169     	-12.3629    	-2.2491     	-0.545037   	-3.76263    	-1.0133     	-2.46985    	-11.1974    	-1.11174    	5.24107     	0.882123    	-44.8516    	2.86677     	25.7339     	-5.27378    	-4.57236    	48.2273     	-3.5987     	-1.31989    	-1.03277    	0.30406     	-0.694929   	-11.307     	0.479035    	-1.85831    	3.26106     	-9.98787    	142.359     	11.9955     	-19.2016    	85.1604     	-7.60111    	-13.2406    	0.0155474   	0.239046    	101.286     	-0.987323   	5.39668     	-7.27558    	-13.9189    	-0.804147   	-7.47836    	-29.0318    	0.29323     	-0.518312   	-0.398477   	-0.504666   	-1.71747    	-27.8832    	-21.7912    	6.71112     	-0.686301   	10.8122     	1.36837     	7.84624     	-0.993813   	122.071     	-11.3894    	-6.09744    	-0.659211   	-5.30277    	-28.3648    
1.205 	-0.434448   	10.0859     	0.33917     	-1.54244    	-5.65984    	5.22351     	-0.533199   	34.2058     	3.06839     	-0.465012   	-40.377     	-12.0507    	-2.0364     	-0.394302   	-3.73646    	-1.03512    	-2.21464    	-9.86932    	-1.14693    	6.03465     	1.95474     	-35.1128    	4.15789     	32.9807     	-5.20736    	-4.36659    	60.5075     	-3.52368    	-0.470642   	-1.01149    	0.291609    	-0.658184   	-9.56963    	0.668159    	-1.75412    	3.79384     	-7.97008    	153.553     	12.5838     	-15.8336    	91.2644     	-7.43427    	-13.1414    	0.251217    	0.154743    	106.008     	-0.995829   	5.73702     	-7.17075    	-5.76703    	-0.8001     	-7.27239    	-14.2088    	0.241325    	-0.344779   	-0.422105   	-0.481372   	-1.64295    	-27.0922    	-17.3566    	6.84218     	-0.696925   	11.1746     	2.83049     	8.18766     	-0.978055   	132.269     	-11.179     	-5.87552    	-0.66483    	-5.16891    	-28.0382    
1.215 	-0.399919   	28.9842     	0.297685    	-0.74991    	-5.67268    	4.0486      	-0.405207   	50.9573     	2.20544     	-0.310222   	-29.0481    	-11.6138    	-1.81128    	-0.250345   	-3.69641    	-1.05178    	-1.94952    	-8.51276    	-1.17605    	6.72517     	2.95366     	-24.9447    	5.33394     	39.9844     	-5.11191    	-4.13803    	71.8842     	-3.43728    	0.355849    	-0.987106   	0.276584    	-0.614334   	-7.80849    	0.862495    	-1.63072    	4.24999     	-5.96568    	162.811     	12.9992     	-12.0934    	96.3835     	-7.22279    	-12.9226    	0.500202    	0.0744602   	109.251     	-0.998562   	5.99563     	-7.02368    	2.51448     	-0.793625   	-7.02807    	0.68815     	0.188925    	-0.177979   	-0.444009   	-0.453861   	-1.54988    	-25.9878    	-12.4672    	6.90281     	-0.703794   	11.4054     	4.18945     	8.41395     	-0.957385   	141.046     	-10.8419    	-5.62653    	-0.667727   	-5.00707    	-27.3683    
1.225 	-0.364358   	47.1342     	0.253476    	0.0326311   	-5.64971    	2.79044     	-0.281045   	66.643      	1.34343     	-0.153066   	-17.3487    	-11.0559    	-1.57312    	-0.114768   	-3.64056    	-1.06284    	-1.67518    	-7.14484    	-1.19842    	7.30419     	3.86714     	-14.4845    	6.379       	46.6921     	-4.98661    	-3.88713    	82.201      	-3.33921    	1.14676     	-0.959614   	0.259222    	-0.563842   	-6.04581    	1.06087     	-1.49039    	4.62966     	-4.00314    	170.011     	13.2379     	-8.00329    	100.438     	-6.96563    	-12.5745    	0.760278    	-0.000225034	110.993     	-0.995091   	6.17483     	-6.83234    	10.8773     	-0.784476   	-6.74592    	15.4701     	0.136922    	-0.0200994  	-0.460395   	-0.421896   	-1.44       	-24.5872    	-7.16963    	6.89498     	-0.70651    	11.5052     	5.42584     	8.52302     	-0.931581   	148.287     	-10.3776    	-5.35101    	-0.667611   	-4.81636    	-26.3643    
1.235 	-0.3274     	64.2741     	0.207367    	0.793381    	-5.58894    	1.4747      	-0.162262   	81.0432     	0.496216    	0.00526288  	-5.45498    	-10.3838    	-1.32199    	0.0110107   	-3.56764    	-1.06802    	-1.3929     	-5.78271    	-1.21353    	7.76546     	4.68496     	-3.87687    	7.28007     	53.0504     	-4.83162    	-3.61517    	91.3236     	-3.22968    	1.89009     	-0.929095   	0.239758    	-0.507366   	-4.30383    	1.26144     	-1.33578    	4.93382     	-2.10962    	175.073     	13.2998     	-3.59756    	103.369     	-6.66307    	-12.0912    	1.02833     	-0.0679473  	111.248     	-0.985185   	6.27789     	-6.5959     	19.2637     	-0.772512   	-6.42757    	29.9475     	0.0861829   	0.126875    	-0.468067   	-0.385427   	-1.31541    	-22.9139    	-1.52435    	6.82165     	-0.704809   	11.4768     	6.52307     	8.5154      	-0.900593   	153.902     	-9.78886    	-5.05039    	-0.6643     	-4.59673    	-25.0427    
