q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
7.625 	-4.15525e-06	-0.0554754  	8.71649e-07 	-0.000236743	-0.000419638	4.162e-05   	8.26569e-06 	-0.00577494 	-0.0004532  	-0.0011347  	-0.00744597 	0.000309765 	0.00020833  	1.85007e-06 	-0.000144915	-0.000135349	7.31742e-05 	5.21288e-06 	-0.000451723	-0.000165196	-0.0111065  	-0.000564355	-0.343678   	-0.0141528  	-0.0106343  	-0.000174021	-0.000784438	-0.0208587  	-0.000214132	0.000757859 	1.88593e-06 	1.5583e-05  	-0.00270771 	-0.000255626	-0.000230551	-0.000373745	0.000996622 	-0.0113513  	-0.000288102	-0.332319   	0.0206298   	-0.0208742  	-0.000533698	0.000405394 	-0.000543853	-0.0130668  	-3.15871e-06	-0.000265965	-0.000666361	-0.0291425  	-9.23516e-07	-0.000633985	-0.0310745  	3.84804e-06 	1.43705e-05 	5.65751e-05 	-3.66225e-06	-1.09666e-06	0.000589256 	-0.000297814	3.69788e-07 	-1.93362e-05	-0.000101814	-0.000519716	-0.00920838 	1.9146e-07  	0.0128525   	-0.000253386	-0.000190358	9.34477e-06 	-0.000943371	-0.000294721
7.635 	-1.24881e-06	-0.0518073  	2.78425e-06 	-0.000154096	-0.000378702	0.000122088 	9.01681e-06 	-0.00579763 	-0.00044724 	-0.00119694 	-0.00628755 	0.000310895 	0.000177211 	1.86873e-06 	-0.000165881	-7.68662e-05	0.000181696 	6.77441e-06 	-0.000370716	-6.83904e-05	-0.00854745 	-0.000501536	-0.312167   	-0.0136645  	-0.00795044 	-0.000178118	-0.000762187	-0.0173408  	-0.000182068	0.000832233 	3.44423e-06 	1.61017e-05 	-0.00246277 	-0.000197217	-0.000180632	-0.000394558	0.00100498  	-0.00819831 	-0.000300406	-0.284705   	0.0221671   	-0.0203969  	-0.000537708	0.000522262 	-0.000567398	-0.0133514  	-1.40662e-06	-0.000303678	-0.000615873	-0.0286046  	1.40873e-06 	-0.000568683	-0.0264338  	4.77037e-06 	1.56161e-05 	0.000110742 	-2.64023e-06	7.37511e-07 	0.00243612  	-0.000284196	1.2625e-06  	7.38479e-05 	-0.000157919	-0.000461486	-0.00954157 	1.75984e-06 	0.0156816   	-0.000219742	-0.000153481	8.85007e-06 	-0.000881481	-0.000246327
7.645 	1.49472e-06 	-0.0477135  	4.65842e-06 	-6.93513e-05	-0.000336346	0.000200894 	9.4385e-06  	-0.00613384 	-0.000435098	-0.00131523 	-0.00517393 	0.000309717 	0.000147421 	1.95436e-06 	-0.00018127 	-2.02577e-05	0.00028301  	8.22675e-06 	-0.000284112	2.61261e-05 	-0.00592482 	-0.000430055	-0.279832   	-0.0131846  	-0.00558502 	-0.000191423	-0.000735484	-0.0136588  	-0.00014099 	0.000884881 	5.23521e-06 	1.63852e-05 	-0.00233949 	-0.000139159	-0.000129473	-0.000406248	0.000999914 	-0.00504021 	-0.000308582	-0.240229   	0.0232189   	-0.0197546  	-0.000537485	0.000630909 	-0.000585202	-0.013845   	3.56062e-07 	-0.000342468	-0.000559672	-0.0279496  	3.70314e-06 	-0.000500768	-0.0217991  	5.57111e-06 	1.66478e-05 	0.000160057 	-1.4874e-06 	2.48043e-06 	0.00420977  	-0.000268917	2.27281e-06 	0.000158305 	-0.00021251 	-0.000401997	-0.0099495  	3.33433e-06 	0.0180293   	-0.00017919 	-0.000118194	8.33657e-06 	-0.000814408	-0.000192825
7.655 	3.98927e-06 	-0.0432987  	6.44977e-06 	1.4661e-05  	-0.000294145	0.000275309 	9.52432e-06 	-0.00681979 	-0.000417096	-0.00149096 	-0.00414288 	0.000305892 	0.00011899  	2.08519e-06 	-0.000191266	3.27163e-05 	0.000373975 	9.53611e-06 	-0.000194645	0.00011581  	-0.00331497 	-0.000351188	-0.247286   	-0.0127245  	-0.00361031 	-0.000212975	-0.000705454	-0.00992373 	-9.28446e-05	0.00091393  	7.20859e-06 	1.64061e-05 	-0.00233333 	-8.33655e-05	-7.86438e-05	-0.00040893 	0.000981382 	-0.00197477 	-0.00031335 	-0.200212   	0.02369     	-0.0189426  	-0.00053262 	0.000728842 	-0.000597162	-0.0145372  	2.11003e-06 	-0.000381256	-0.000499059	-0.02723    	5.89967e-06 	-0.000432317	-0.0173039  	6.22882e-06 	1.74427e-05 	0.000203299 	-2.40673e-07	4.08606e-06 	0.00582746  	-0.000253171	3.37188e-06 	0.000231903 	-0.000265016	-0.000343617	-0.0104271  	4.87399e-06 	0.0198403   	-0.000133443	-8.58143e-05	7.82995e-06 	-0.00074418 	-0.000135934
7.665 	6.16103e-06 	-0.0386705  	8.11816e-06 	9.51522e-05 	-0.000253638	0.000342833 	9.27829e-06 	-0.00787805 	-0.000393737	-0.00172465 	-0.00322902 	0.000299181 	9.1848e-05  	2.23923e-06 	-0.000196139	8.03764e-05 	0.000451867 	1.06728e-05 	-0.000105075	0.000198356 	-0.000797108	-0.000266419	-0.215142   	-0.0122938  	-0.00208399 	-0.000241543	-0.000673243	-0.00624551 	-3.97151e-05	0.000918207 	9.30798e-06 	1.61469e-05 	-0.00243615 	-3.16367e-05	-2.95905e-05	-0.000403009	0.000949697 	0.000907662 	-0.000315457	-0.165775   	0.0235041   	-0.0179596  	-0.000522769	0.000813947 	-0.000603237	-0.0154096  	3.83818e-06 	-0.000418936	-0.000435365	-0.0264952  	7.94326e-06 	-0.000365352	-0.0130742  	6.72681e-06 	1.79839e-05 	0.000239381 	1.06316e-06 	5.5159e-06  	0.00721283  	-0.000238108	4.52791e-06 	0.000292936 	-0.000314934	-0.000288576	-0.0109664  	6.34038e-06 	0.0210767   	-8.42375e-05	-5.75301e-05	7.35321e-06 	-0.000672792	-7.74716e-05
7.675 	7.95098e-06 	-0.0339363  	9.62885e-06 	0.000169477 	-0.000216261	0.000401283 	8.71465e-06 	-0.00931575 	-0.000365689	-0.00201578 	-0.00246226 	0.000289467 	6.58442e-05 	2.39545e-06 	-0.000196237	0.000121179 	0.000514468 	1.16127e-05 	-1.80959e-05	0.000271761 	0.0015498   	-0.000177389	-0.183997   	-0.0118999  	-0.00104754 	-0.000275663	-0.000639989	-0.00272906 	1.62533e-05 	0.000897278 	1.14729e-05 	1.5601e-05  	-0.00263639 	1.44061e-05 	1.64139e-05 	-0.000389159	0.000905507 	0.00352788  	-0.000315634	-0.137791   	0.0226076   	-0.0168078  	-0.000507669	0.000884561 	-0.000603449	-0.0164359  	5.52585e-06 	-0.000454399	-0.000369916	-0.0257889  	9.78542e-06 	-0.000301779	-0.0092249  	7.05398e-06 	1.8262e-05  	0.000267385 	2.3887e-06  	6.73988e-06 	0.00829894  	-0.000224793	5.70738e-06 	0.000340166 	-0.000361819	-0.000238892	-0.0115564  	7.6988e-06  	0.0217197   	-3.32669e-05	-3.43555e-05	6.92636e-06 	-0.000602144	-1.92886e-05
7.685 	9.31685e-06 	-0.0292     	1.09535e-05 	0.000235226 	-0.000183298	0.000448877 	7.85739e-06 	-0.0111235  	-0.000333765	-0.00236255 	-0.00186636 	0.000276765 	4.07643e-05 	2.53474e-06 	-0.000191975	0.000153769 	0.00056013  	1.23379e-05 	6.37503e-05 	0.000334385 	0.00365001  	-8.58435e-05	-0.154407   	-0.0115475  	-0.000525117	-0.000313681	-0.000606781	0.000528769 	7.29236e-05 	0.000851471 	1.36411e-05 	1.47733e-05 	-0.00291936 	5.33845e-05 	5.8306e-05  	-0.000368291	0.000849786 	0.00582091  	-0.000314562	-0.116859   	0.0209716   	-0.0154926  	-0.000487145	0.000939516 	-0.000597873	-0.0175829  	7.16098e-06 	-0.000486569	-0.000304001	-0.0251474  	1.13856e-05 	-0.000243327	-0.0058557  	7.20549e-06 	1.82749e-05 	0.000286596 	3.70305e-06 	7.73695e-06 	0.00903089  	-0.000214162	6.87635e-06 	0.000372844 	-0.000405275	-0.000196311	-0.0121837  	8.91926e-06 	0.0217693   	1.78742e-05 	-1.70975e-05	6.56621e-06 	-0.000533976	3.67966e-05 
7.695 	1.02343e-05 	-0.0245588  	1.2071e-05  	0.000290317 	-0.000155832	0.000484293 	6.73939e-06 	-0.013275   	-0.000298896	-0.00276171 	-0.00145788 	0.000261238 	1.63541e-05 	2.64087e-06 	-0.000183815	0.000177023 	0.000587817 	1.28375e-05 	0.000138155 	0.000384989 	0.00543396  	6.42124e-06 	-0.12687    	-0.0112388  	-0.000523092	-0.000353807	-0.000574631	0.0034422   	0.000128236 	0.00078187  	1.57502e-05 	1.36807e-05 	-0.00326763 	8.42125e-05 	9.52595e-05 	-0.000341516	0.000783812 	0.00773849  	-0.000312841	-0.103279   	0.0185942   	-0.0140229  	-0.000461124	0.000978168 	-0.00058663 	-0.0188109  	8.73405e-06 	-0.000514424	-0.00023884 	-0.0245978  	1.27121e-05 	-0.000191492	-0.0030484  	7.18312e-06 	1.80276e-05 	0.000296531 	4.9768e-06  	8.49533e-06 	0.0093679   	-0.000206986	8.00168e-06 	0.000390714 	-0.000444953	-0.000162254	-0.0128321  	9.97733e-06 	0.0212443   	6.77428e-05 	-6.32981e-06	6.28627e-06 	-0.000469818	8.90577e-05 
7.705 	1.06977e-05 	-0.0201008  	1.29677e-05 	0.000333058 	-0.00013471 	0.000506713 	5.40132e-06 	-0.0157273  	-0.000262105	-0.00320853 	-0.00124534 	0.00024319  	-7.65937e-06	2.7012e-06  	-0.000172265	0.000190088 	0.000597127 	1.31086e-05 	0.000203114 	0.000422759 	0.00684094  	9.76138e-05 	-0.101814   	-0.010973   	-0.00103021 	-0.000394165	-0.000544444	0.00593891  	0.000180271 	0.000690279 	1.77403e-05 	1.23512e-05 	-0.00366154 	0.000106135 	0.000126701 	-0.000310107	0.000709138 	0.00925075  	-0.000310959	-0.0970481  	0.0155007   	-0.0124111  	-0.000429639	0.00100041  	-0.000569885	-0.0200753  	1.0238e-05  	-0.00053703 	-0.000175561	-0.024157   	1.37431e-05 	-0.000147492	-0.000864465	6.9954e-06  	1.75326e-05 	0.000296958 	6.1847e-06  	9.0124e-06  	0.00928486  	-0.000203844	9.05224e-06 	0.000394006 	-0.000480545	-0.000137777	-0.0134838  	1.08547e-05 	0.0201816   	0.000115089 	-2.37601e-06	6.09676e-06 	-0.000410942	0.000135918 
7.715 	1.07193e-05 	-0.0159024  	1.36379e-05 	0.000362214 	-0.000120511	0.000515846 	3.89033e-06 	-0.0184217  	-0.000224473	-0.00369671 	-0.00122877 	0.000223062 	-3.15456e-05	2.70717e-06 	-0.00015786 	0.000192413 	0.000588285 	1.31557e-05 	0.000256986 	0.000447316 	0.00782149  	0.000185998 	-0.0795802  	-0.0107468  	-0.00201829 	-0.000432854	-0.000516995	0.00796189  	0.000227305 	0.00057917  	1.9556e-05  	1.08235e-05 	-0.0040798  	0.000118754 	0.000152314 	-0.00027545 	0.000627547 	0.0103471   	-0.000309277	-0.0978585  	0.011743    	-0.0106728  	-0.000392835	0.00100663  	-0.000547842	-0.0213279  	1.16679e-05 	-0.000553561	-0.000115176	-0.023831   	1.44665e-05 	-0.000112238	0.000656588 	6.65736e-06 	1.68089e-05 	0.000287904 	7.30619e-06 	9.29426e-06 	0.00877316  	-0.000205103	9.99984e-06 	0.000383407 	-0.000511779	-0.00012355 	-0.0141193  	1.15395e-05 	0.0186342   	0.000158888 	-5.30245e-06	6.00467e-06 	-0.000358336	0.000176002 
7.725 	1.03292e-05 	-0.0120269  	1.40838e-05 	0.000377039 	-0.000113535	0.000511933 	2.2585e-06  	-0.0212857  	-0.000187108	-0.00421845 	-0.00139968 	0.00020142  	-5.55511e-05	2.65461e-06 	-0.000141151	0.000183765 	0.000562124 	1.29909e-05 	0.000298536 	0.000458711 	0.00833941  	0.000269942 	-0.0604132  	-0.0105542  	-0.0034435  	-0.000468013	-0.000492909	0.00947076  	0.000267863 	0.000451601 	2.11474e-05 	9.14555e-06 	-0.00450019 	0.000122034 	0.000172034 	-0.00023899 	0.000541001 	0.0110364   	-0.000308014	-0.105117   	0.00739876  	-0.00882671 	-0.000350974	0.00099775  	-0.000520743	-0.0225181  	1.30208e-05 	-0.000563331	-5.8569e-05 	-0.0236146  	1.48803e-05 	-8.63067e-05	0.001498    	6.19015e-06 	1.58817e-05 	0.00026966  	8.32566e-06 	9.35504e-06 	0.00784095  	-0.000210908	1.08202e-05 	0.000360019 	-0.000538417	-0.000119841	-0.014718   	1.20265e-05 	0.0166699   	0.000198358 	-1.4921e-05 	6.01395e-06 	-0.000312678	0.000208175 
7.735 	9.57288e-06 	-0.00852346 	1.43151e-05 	0.000377301 	-0.000113794	0.000495725 	5.61193e-07 	-0.0242349  	-0.000151107	-0.00476453 	-0.00174134 	0.000178929 	-7.98808e-05	2.54385e-06 	-0.000122699	0.000164238 	0.000520032 	1.26334e-05 	0.00032697  	0.000457398 	0.0083732   	0.000347958 	-0.044457   	-0.0103871  	-0.00524812 	-0.000497873	-0.000472646	0.0104424   	0.000300747 	0.000311117 	2.24728e-05 	7.37266e-06 	-0.00490023 	0.000116303 	0.00018603  	-0.00020219 	0.000451589 	0.011346    	-0.000307245	-0.117972   	0.00256839  	-0.00689438 	-0.000304438	0.00097509  	-0.000488866	-0.023595   	1.42952e-05 	-0.000565811	-6.48558e-06	-0.0234921  	1.49924e-05 	-6.99308e-05	0.00166579  	5.62023e-06 	1.47812e-05 	0.000242776 	9.23249e-06 	9.21584e-06 	0.00651264  	-0.00022118 	1.14936e-05 	0.000325309 	-0.000560263	-0.000126518	-0.0152593  	1.23165e-05 	0.0143685   	0.000232969 	-3.08014e-05	6.12574e-06 	-0.000274329	0.000231577 
7.745 	8.50979e-06 	-0.00542575 	1.43483e-05 	0.000363285 	-0.000121019	0.000468446 	-1.14469e-06	-0.0271762  	-0.000117528	-0.00532449 	-0.00222948 	0.000156333 	-0.000104684	2.37953e-06 	-0.000103063	0.000134256 	0.000463892 	1.21086e-05 	0.000341943 	0.000444202 	0.00791709  	0.000418742 	-0.0317509  	-0.0102354  	-0.00736276 	-0.000520823	-0.000456491	0.010871    	0.000325071 	0.000161637 	2.3499e-05  	5.56574e-06 	-0.00525797 	0.000102231 	0.00019468  	-0.000166474	0.000361461 	0.0113204   	-0.000306903	-0.135348   	-0.00262793 	-0.00490005 	-0.000253723	0.000940366 	-0.000452522	-0.0245089  	1.54904e-05 	-0.000560646	4.04726e-05 	-0.0234377  	1.48195e-05 	-6.30007e-05	0.00118804  	4.97851e-06 	1.35418e-05 	0.000208043 	1.00209e-05 	8.90364e-06 	0.00482777  	-0.000235622	1.20054e-05 	0.000281047 	-0.000577161	-0.000143067	-0.0157228  	1.24166e-05 	0.0118191   	0.000262438 	-5.22925e-05	6.33861e-06 	-0.000243338	0.000245645 
7.755 	7.21022e-06 	-0.00275251 	1.42062e-05 	0.000335771 	-0.00013468 	0.00043174  	-2.8025e-06 	-0.0300108  	-8.73557e-05	-0.00588685 	-0.00283331 	0.00013442  	-0.000130044	2.17024e-06 	-8.27902e-05	9.45557e-05 	0.000395994 	1.14475e-05 	0.000343565 	0.000420266 	0.00698139  	0.000481196 	-0.0222305  	-0.0100876  	-0.00970886 	-0.000535457	-0.000444553	0.0107676   	0.000340268 	7.32262e-06 	2.42027e-05 	3.78885e-06 	-0.00555271 	8.07996e-05 	0.000198534 	-0.000133182	0.000272764 	0.0110187   	-0.000306788	-0.155993   	-0.00805444 	-0.00287015 	-0.000199436	0.000895588 	-0.000412061	-0.0252128  	1.66066e-05 	-0.000547672	8.18472e-05 	-0.0234174  	1.43864e-05 	-6.50783e-05	0.000113361 	4.29912e-06 	1.22009e-05 	0.000166471 	1.06895e-05 	8.44981e-06 	0.00283928  	-0.000253739	1.23463e-05 	0.000229232 	-0.000589004	-0.000168621	-0.016089   	1.23391e-05 	0.00911691  	0.000286717 	-7.8551e-05 	6.64892e-06 	-0.000219456	0.000250123 
7.765 	5.75252e-06 	-0.000507695	1.39168e-05 	0.000296004 	-0.000154008	0.000387598 	-4.35755e-06	-0.032638   	-6.14715e-05	-0.00643942 	-0.00351684 	0.000113987 	-0.000155968	1.92805e-06 	-6.241e-05  	4.61673e-05 	0.000318948 	1.0685e-05  	0.00033238  	0.000386998 	0.00559231  	0.000534458 	-0.0157327  	-0.00993135 	-0.0122015  	-0.000540627	-0.000436764	0.0101588   	0.0003461   	-0.000147552	2.45708e-05 	2.10675e-06 	-0.00576572 	5.32568e-05 	0.000198278 	-0.000103526	0.000187578 	0.0105121   	-0.00030659 	-0.178533   	-0.0135645  	-0.000832993	-0.000142291	0.000842981 	-0.000367868	-0.0256643  	1.76439e-05 	-0.000526924	0.000117319 	-0.0233901  	1.37249e-05 	-7.54207e-05	-0.00149122 	3.61819e-06 	1.07976e-05 	0.00011926  	1.12411e-05 	7.88875e-06 	0.000611252 	-0.000274858	1.25122e-05 	0.000172015 	-0.000595738	-0.000201993	-0.0163403  	1.21008e-05 	0.00636045  	0.000305966 	-0.000108578	7.05109e-06 	-0.000202167	0.000245063 
7.775 	4.21977e-06 	0.00131849  	1.35123e-05 	0.00024564  	-0.000178034	0.000338272 	-5.75879e-06	-0.0349589  	-4.06278e-05	-0.00696958 	-0.00424047 	9.5811e-05  	-0.00018239 	1.66772e-06 	-4.24279e-05	-9.61735e-06	0.000235577 	9.8588e-06  	0.000309338 	0.000346006 	0.00379123  	0.000577904 	-0.0120028  	-0.0097538  	-0.0147525  	-0.000535478	-0.000432891	0.00908521  	0.000342645 	-0.000298741	2.46009e-05 	5.82381e-07 	-0.00588089 	2.10663e-05 	0.000194684 	-7.8556e-05 	0.000107849 	0.00988011  	-0.000305903	-0.201526   	-0.0190057  	0.00118175  	-8.30957e-05	0.00078489  	-0.000320368	-0.025827   	1.86022e-05 	-0.000498637	0.000146702 	-0.0233099  	1.28725e-05 	-9.30159e-05	-0.00354298 	2.97242e-06 	9.3716e-06  	6.77639e-05 	1.16815e-05 	7.25633e-06 	-0.00178376 	-0.00029816 	1.25047e-05 	0.000111628 	-0.000597376	-0.000241733	-0.0164611  	1.17223e-05 	0.00364786  	0.000320523 	-0.000141257	7.53796e-06 	-0.000190717	0.000230815 
7.785 	2.69646e-06 	0.00274827  	1.30276e-05 	0.000186681 	-0.000205629	0.000286188 	-6.96029e-06	-0.0368801  	-2.54262e-05	-0.00746466 	-0.00496272 	8.06071e-05 	-0.000209165	1.40598e-06 	-2.33185e-05	-7.12847e-05	0.00014881  	9.00795e-06 	0.000275748 	0.000299022 	0.00163338  	0.000611158 	-0.0107055  	-0.00954245 	-0.0172731  	-0.000519483	-0.000432544	0.00759955  	0.000330276 	-0.000442162	2.4301e-05  	-7.25598e-07	-0.00588531 	-1.41534e-05	0.000188569 	-5.91207e-05	3.53304e-05 	0.00920706  	-0.000304262	-0.223522   	-0.0242253  	0.00314358  	-2.27389e-05	0.000723685 	-0.000270023	-0.0256716  	1.94809e-05 	-0.000463249	0.00016993  	-0.0231285  	1.18706e-05 	-0.000116626	-0.00594675 	2.39769e-06 	7.96158e-06 	1.34478e-05 	1.20193e-05 	6.5884e-06  	-0.00426778 	-0.000322716	1.23302e-05 	5.02992e-05 	-0.000594   	-0.000286179	-0.0164388  	1.1227e-05  	0.00107396  	0.000330864 	-0.000175404	8.10107e-06 	-0.000184165	0.000208003 
7.795 	1.26507e-06 	0.00381448  	1.24993e-05 	0.000121397 	-0.000235555	0.000233841 	-7.9226e-06 	-0.0383178  	-1.62989e-05	-0.00791232 	-0.00564203 	6.89997e-05 	-0.00023608 	1.16056e-06 	-5.52115e-06	-0.000137146	6.15786e-05 	8.17132e-06 	0.000233226 	0.000247837 	-0.000813949	0.000634091 	-0.0114376  	-0.00928553 	-0.019677   	-0.000492459	-0.000435195	0.00576422  	0.000309638 	-0.000574028	2.36887e-05 	-1.76516e-06	-0.00576971 	-5.0694e-05 	0.000180748 	-4.5849e-05 	-2.84731e-05	0.00857814  	-0.000301166	-0.243127   	-0.0290753  	0.00502169  	3.78235e-05 	0.000661674 	-0.000217336	-0.0251774  	2.02783e-05 	-0.000421387	0.000187046 	-0.0227972  	1.07632e-05 	-0.000144837	-0.00859833 	1.92761e-06 	6.60432e-06 	-4.21551e-05	1.22649e-05 	5.91937e-06 	-0.0067606  	-0.000347527	1.19997e-05 	-9.81958e-06	-0.000585774	-0.00033352 	-0.0162642  	1.06398e-05 	-0.00127291 	0.00033756  	-0.000209805	8.73102e-06 	-0.000181427	0.000177497 
7.805 	2.91085e-09 	0.0045586   	1.19641e-05 	5.22413e-05 	-0.000266512	0.000183701 	-8.61381e-06	-0.0392004  	-1.34972e-05	-0.00830092 	-0.00623871 	6.14912e-05 	-0.000262862	9.49266e-07 	1.05647e-05 	-0.000205386	-2.32942e-05	7.38618e-06 	0.000183632 	0.00019423  	-0.0034736  	0.000646802 	-0.0137431  	-0.00897257 	-0.0218834  	-0.000454581	-0.0004402  	0.00364877  	0.000281607 	-0.000690962	2.27909e-05 	-2.49302e-06	-0.00552888 	-8.68238e-05	0.000171985 	-3.91311e-05	-8.23514e-05	0.00807543  	-0.000296115	-0.259054   	-0.0334185  	0.0067857   	9.75876e-05 	0.000601007 	-0.000162848	-0.0243326  	2.0992e-05  	-0.00037386 	0.000198191 	-0.0222697  	9.59493e-06 	-0.000176116	-0.0113883  	1.59225e-06 	5.33343e-06 	-9.74909e-05	1.24297e-05 	5.2809e-06  	-0.00918306 	-0.000371563	1.15281e-05 	-6.67209e-05	-0.000572948	-0.000381861	-0.0159316  	9.98626e-06 	-0.00331362 	0.000341236 	-0.000243268	9.41772e-06 	-0.000181332	0.000140378 
7.815 	-1.02086e-06	0.00502851  	1.14575e-05 	-1.82429e-05	-0.000297192	0.000138112 	-9.0104e-06 	-0.0394723  	-1.70839e-05	-0.00861985 	-0.00671667 	5.84374e-05 	-0.000289187	7.89074e-07 	2.45833e-05 	-0.000274125	-0.000103186	6.68674e-06 	0.000128997 	0.0001399   	-0.00626111 	0.000649609 	-0.0171293  	-0.00859492 	-0.0238192  	-0.000406378	-0.000446823	0.00132721  	0.000247249 	-0.000790104	2.16424e-05 	-2.8764e-06 	-0.00516179 	-0.000120855	0.000162958 	-3.91108e-05	-0.000125427	0.00777416  	-0.000288641	-0.270178   	-0.0371323  	0.00840623  	0.000155521 	0.000543604 	-0.000107136	-0.023135   	2.16181e-05 	-0.000321639	0.000203585 	-0.0215043  	8.41007e-06 	-0.00020887 	-0.014206   	1.41688e-06 	4.17841e-06 	-0.000151031	1.25255e-05 	4.70077e-06 	-0.0114603  	-0.000393808	1.09337e-05 	-0.000118604	-0.000555863	-0.00042929 	-0.0154392  	9.29176e-06 	-0.00498072 	0.000342519 	-0.000274663	1.01506e-05 	-0.000182678	9.78931e-05 
7.825 	-1.7478e-06 	0.00527611  	1.1013e-05  	-8.75147e-05	-0.000326331	9.91998e-05 	-9.09778e-06	-0.0390961  	-2.69318e-05	-0.00885995 	-0.0070451  	6.00281e-05 	-0.000314699	6.95217e-07 	3.62258e-05 	-0.000341468	-0.000175761	6.10299e-06 	7.14502e-05 	8.64044e-05 	-0.0090875  	0.000643026 	-0.0210833  	-0.00814613 	-0.0254212  	-0.000348717	-0.000454261	-0.00112465 	0.000207768 	-0.000869194	2.02845e-05 	-2.89447e-06	-0.00467175 	-0.000151205	0.000154225 	-4.56857e-05	-0.000157182	0.00773919  	-0.000278337	-0.275584   	-0.0401142  	0.00985561  	0.000210587 	0.000491082 	-5.08137e-05	-0.0215923  	2.2152e-05  	-0.00026583 	0.000203517 	-0.0204657  	7.25055e-06 	-0.000241504	-0.0169426  	1.42098e-06 	3.16383e-06 	-0.000201319	1.25636e-05 	4.20192e-06 	-0.0135247  	-0.000413301	1.02374e-05 	-0.000163929	-0.000534953	-0.000473942	-0.0147893  	8.58026e-06 	-0.00622044 	0.000342002 	-0.000302965	1.09191e-05 	-0.000184284	5.14066e-05 
7.835 	-2.13228e-06	0.00535507  	1.06603e-05 	-0.000153128	-0.000352755	6.87949e-05 	-8.87059e-06	-0.038054   	-4.27285e-05	-0.00901373 	-0.00719994 	6.62756e-05 	-0.000339023	6.8039e-07  	4.52335e-05 	-0.000405564	-0.000239047	5.65953e-06 	1.31425e-05 	3.51138e-05 	-0.0118622  	0.000627731 	-0.0250896  	-0.00762231 	-0.0266381  	-0.000282783	-0.000461672	-0.00363183 	0.000164462 	-0.000926636	1.87635e-05 	-2.53926e-06	-0.00406625 	-0.000176457	0.000146193 	-5.85161e-05	-0.000177472	0.00802201  	-0.000264889	-0.274599   	-0.0422845  	0.0111086   	0.000261762 	0.000444705 	5.47813e-06 	-0.0197218  	2.25878e-05 	-0.000207651	0.000198329 	-0.0191278  	6.15483e-06 	-0.000272477	-0.0194957  	1.61741e-06 	2.30869e-06 	-0.000247012	1.25544e-05 	3.8018e-06  	-0.0153185  	-0.00042917 	9.46152e-06 	-0.000201454	-0.000510741	-0.000514059	-0.0139884  	7.8737e-06  	-0.00699425 	0.000340206 	-0.000327285	1.17122e-05 	-0.000185041	2.35357e-06 
7.845 	-2.14312e-06	0.00531851  	1.04247e-05 	-0.000212817	-0.000375422	4.83582e-05 	-8.33264e-06	-0.0363497  	-6.39852e-05	-0.00907567 	-0.00716502 	7.70103e-05 	-0.000361784	7.54064e-07 	5.14005e-05 	-0.000464664	-0.000291485	5.3748e-06  	-4.38258e-05	-1.28349e-05	-0.0144961  	0.000604544 	-0.0286457  	-0.00702233 	-0.0274317  	-0.00021004 	-0.000468207	-0.00612256 	0.000118668 	-0.000961541	1.71293e-05 	-1.81613e-06	-0.00335679 	-0.000195406	0.000139103 	-7.70414e-05	-0.000186528	0.00865826  	-0.000248097	-0.266824   	-0.0435897  	0.0121431   	0.000308065 	0.000405344 	6.10751e-05 	-0.0175497  	2.29194e-05 	-0.000148396	0.000188407 	-0.0174744  	5.15671e-06 	-0.000300364	-0.0217714  	2.01186e-06 	1.62604e-06 	-0.000286919	1.25067e-05 	3.51188e-06 	-0.0167965  	-0.00044067 	8.62959e-06 	-0.000230266	-0.000483838	-0.000548047	-0.0130468  	7.19125e-06 	-0.00727987 	0.000337541 	-0.000346899	1.25195e-05 	-0.000183958	-4.78109e-05
