q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
4.225 	-0.00155988 	0.0225952   	0.0985386   	0.0454501   	-0.00107078 	0.0140987   	0.0222377   	0.0130234   	0.0332313   	-0.00193634 	0.218087    	0.0113349   	0.458444    	-0.162759   	0.0371398   	-0.00145417 	0.0253533   	0.0400458   	-0.00215652 	0.0265924   	0.0227885   	-0.43027    	-0.160204   	0.00610044  	-8.06183    	0.343842    	-0.408635   	0.0185695   	0.0232168   	-0.00150195 	0.00567795  	0.0217872   	0.000249988 	0.441443    	-0.583258   	0.0404755   	0.016376    	0.0428517   	0.0307899   	-6.06684    	-0.268581   	0.0258779   	0.0179207   	-0.210111   	-0.000632826	0.0283292   	0.0232098   	0.0122427   	-0.2029     	-0.00157358 	0.0289554   	0.0209302   	-0.270282   	-0.00172785 	-0.00128469 	0.0266744   	-0.000616389	-0.000939434	0.00838654  	-0.000275526	0.0286707   	-0.00260299 	0.0217032   	0.482283    	-0.000886582	-0.218312   	0.0346349   	0.0189083   	-0.00155419 	0.0327932   	0.0117945   	0.0479582   
4.235 	-0.00150898 	0.022468    	0.0747243   	0.0340766   	-0.00101636 	0.014166    	0.022227    	0.0129759   	0.032062    	-0.00184649 	0.195613    	0.0118893   	0.453434    	-0.167848   	0.0378383   	-0.00138945 	0.0254383   	0.040178    	-0.00219928 	0.0265134   	0.0229721   	-0.438956   	-0.156339   	0.00769564  	-8.10248    	0.346456    	-0.435389   	0.0202681   	0.0236205   	-0.00152012 	-0.0192149  	0.0217319   	0.000179936 	0.432349    	-0.586781   	0.0405849   	0.0164555   	0.0434413   	0.0312737   	-6.19389    	-0.278901   	0.0257924   	0.0172219   	-0.202594   	-0.000542753	0.0282943   	0.024138    	0.0136248   	-0.213497   	-0.00154824 	0.0275514   	0.0218873   	-0.273865   	-0.00154795 	-0.00123588 	0.0269543   	-0.000595025	-0.000856928	0.00844676  	-0.00024145 	0.0287461   	-0.00301121 	0.0211153   	0.501747    	-0.000891741	-0.233084   	0.0356905   	0.020124    	-0.00159912 	0.0337179   	0.0123226   	0.0498295   
4.245 	-0.00146319 	0.0223032   	0.0439277   	0.0212478   	-0.000968669	0.0142182   	0.0220402   	0.0127589   	0.0305553   	-0.00176567 	0.167207    	0.0122828   	0.445403    	-0.177055   	0.0381358   	-0.00134468 	0.0253616   	0.0399904   	-0.00224251 	0.0264288   	0.0230342   	-0.449848   	-0.160253   	0.00912008  	-8.14588    	0.348183    	-0.461606   	0.0216001   	0.0238545   	-0.00154527 	-0.0495847  	0.0215492   	5.57238e-05 	0.420698    	-0.589047   	0.0402827   	0.0164852   	0.0440175   	0.0314948   	-6.36066    	-0.290809   	0.0254766   	0.0166453   	-0.198714   	-0.000465331	0.027905    	0.024788    	0.0147216   	-0.224778   	-0.00152529 	0.0257313   	0.0226202   	-0.280206   	-0.00137557 	-0.00121353 	0.026973    	-0.000589967	-0.000800774	0.00847846  	-0.000228599	0.0286181   	-0.00339345 	0.0203461   	0.517567    	-0.000900549	-0.25589    	0.0362318   	0.0211142   	-0.00163729 	0.0342789   	0.0127254   	0.0514166   
4.255 	-0.00142285 	0.0220878   	0.00686311  	0.00712199  	-0.000928418	0.014257    	0.0216822   	0.0123951   	0.0287344   	-0.00169455 	0.133413    	0.0125054   	0.434514    	-0.190015   	0.0380354   	-0.0013183  	0.0251349   	0.0394776   	-0.00228588 	0.0263224   	0.0229731   	-0.462639   	-0.171788   	0.0103603   	-8.19037    	0.348857    	-0.486823   	0.0225432   	0.0239084   	-0.00157678 	-0.0848461  	0.021242    	-0.000118107	0.406603    	-0.589944   	0.0395656   	0.0164775   	0.0445461   	0.0314587   	-6.56426    	-0.303891   	0.024946    	0.0161812   	-0.198733   	-0.000401341	0.0271831   	0.0251342   	0.0155326   	-0.236383   	-0.00150534 	0.0235607   	0.023108    	-0.289088   	-0.00121425 	-0.00121593 	0.0267534   	-0.000600438	-0.000770308	0.00849543  	-0.000236502	0.0282934   	-0.003733   	0.0194095   	0.529527    	-0.000912469	-0.286407   	0.0362511   	0.0218579   	-0.00166722 	0.0344752   	0.0130101   	0.0526798   
4.265 	-0.00138801 	0.0218118   	-0.0355542  	-0.00809527 	-0.000896043	0.0142847   	0.0211651   	0.0119122   	0.026635    	-0.00163342 	0.0949714   	0.0125553   	0.421039    	-0.206228   	0.0375559   	-0.00130815 	0.0247763   	0.038647    	-0.00232878 	0.0261802   	0.0227927   	-0.476916   	-0.190489   	0.0114097   	-8.23343    	0.348373    	-0.510565   	0.0230902   	0.0237809   	-0.00161367 	-0.124232   	0.020819    	-0.000335422	0.390274    	-0.589358   	0.0384432   	0.016446    	0.0449943   	0.0311791   	-6.80013    	-0.317638   	0.0242231   	0.0158169   	-0.202799   	-0.000351136	0.0261611   	0.0251631   	0.016068    	-0.247944   	-0.00148879 	0.0211161   	0.0233376   	-0.300179   	-0.001067   	-0.00124061 	0.0263264   	-0.000625142	-0.000764185	0.00851021  	-0.000263902	0.027787    	-0.00401331 	0.0183274   	0.537536    	-0.000926846	-0.323999   	0.0357592   	0.0223426   	-0.00168769 	0.034318    	0.013189    	0.0535909   
4.275 	-0.00135844 	0.0214676   	-0.0822407  	-0.0241589  	-0.000871682	0.0143049   	0.0205078   	0.0113422   	0.0243046   	-0.00158215 	0.0527915   	0.0124382   	0.405351    	-0.225083   	0.0367304   	-0.00131158 	0.0243087   	0.0375175   	-0.00237036 	0.0259913   	0.0225014   	-0.492174   	-0.215627   	0.0122688   	-8.27186    	0.34668     	-0.532355   	0.0232485   	0.0234789   	-0.00165462 	-0.166821   	0.0202943   	-0.000588725	0.372008    	-0.587176   	0.0369379   	0.0164047   	0.0453316   	0.0306775   	-7.06215    	-0.331472   	0.0233368   	0.0155367   	-0.21094    	-0.000314646	0.024881    	0.024873    	0.0163482   	-0.259103   	-0.00147576 	0.0184819   	0.0233039   	-0.313052   	-0.000936174	-0.00128444 	0.0257295   	-0.000662325	-0.000780438	0.00853362  	-0.00030881 	0.0271223   	-0.00421847 	0.0171284   	0.541625    	-0.000942917	-0.367745   	0.034784    	0.0225646   	-0.00169778 	0.0338295   	0.0132781   	0.0541337   
4.285 	-0.00133367 	0.0210512   	-0.131982   	-0.0407934  	-0.000855188	0.0143217   	0.0197351   	0.0107197   	0.0217998   	-0.00154029 	0.00792082  	0.0121672   	0.387904    	-0.24588    	0.0356051   	-0.00132555 	0.0237591   	0.0361194   	-0.00240956 	0.0257476   	0.022112    	-0.50784    	-0.246231   	0.0129437   	-8.30193    	0.343789    	-0.551732   	0.0230392   	0.0230175   	-0.00169803 	-0.211576   	0.0196868   	-0.000869437	0.35218     	-0.583297   	0.0350835   	0.0163673   	0.0455312   	0.0299819   	-7.34294    	-0.34477    	0.022321    	0.0153233   	-0.223062   	-0.000291403	0.0233924   	0.0242742   	0.0164015   	-0.269523   	-0.00146616 	0.015747    	0.0230099   	-0.327205   	-0.00082346 	-0.00134379 	0.0250051   	-0.000709839	-0.000816555	0.0085744   	-0.000368597	0.0263292   	-0.00433368 	0.0158473   	0.541939    	-0.000959832	-0.416475   	0.0333693   	0.0225283   	-0.00169695 	0.0330423   	0.0132971   	0.0543037   
4.295 	-0.00131304 	0.0205618   	-0.183477   	-0.0577034  	-0.000846143	0.0143394   	0.0188769   	0.0100807   	0.0191849   	-0.00150704 	-0.0384921  	0.0117617   	0.369219    	-0.267867   	0.0342365   	-0.00134676 	0.023157    	0.034493    	-0.00244518 	0.0254442   	0.0216411   	-0.52329    	-0.28113    	0.0134465   	-8.3196     	0.339767    	-0.568263   	0.0224957   	0.0224185   	-0.00174207 	-0.257378   	0.0190193   	-0.0011682  	0.331223    	-0.577635   	0.0329238   	0.0163459   	0.0455706   	0.0291254   	-7.63403    	-0.356889   	0.0212133   	0.015158    	-0.238954   	-0.000280574	0.0217509   	0.0233876   	0.0162628   	-0.278904   	-0.00145966 	0.0130016   	0.0224661   	-0.342084   	-0.000729839	-0.00141461 	0.0241983   	-0.000765231	-0.000869565	0.00863904  	-0.000440103	0.0254433   	-0.0043457  	0.0145231   	0.538726    	-0.00097667 	-0.468808   	0.0315726   	0.0222464   	-0.001685   	0.0319972   	0.0132674   	0.054108    
4.305 	-0.00129571 	0.0200019   	-0.23538    	-0.0745836  	-0.000843879	0.0143621   	0.0179667   	0.0094614   	0.0165289   	-0.00148136 	-0.085238   	0.0112467   	0.349866    	-0.290264   	0.0326891   	-0.00137179 	0.0225328   	0.0326869   	-0.00247597 	0.0250795   	0.0211077   	-0.53788    	-0.318998   	0.0137936   	-8.32077    	0.33473     	-0.581562   	0.0216621   	0.0217094   	-0.0017848  	-0.303073   	0.0183176   	-0.00147523 	0.309615    	-0.570125   	0.0305104   	0.0163514   	0.0454325   	0.028145    	-7.9262     	-0.367198   	0.0200535   	0.0150224   	-0.258287   	-0.000281006	0.0200154   	0.0222445   	0.0159718   	-0.28699    	-0.00145571 	0.0103339   	0.0216904   	-0.357108   	-0.00065559 	-0.00149263 	0.0233553   	-0.000825838	-0.000936152	0.00873153  	-0.000519772	0.024504    	-0.00424328 	0.0131979   	0.532321    	-0.000992467	-0.523211   	0.0294623   	0.0217391   	-0.00166213 	0.0307417   	0.0132119   	0.0535644   
4.315 	-0.00128075 	0.0193772   	-0.286349   	-0.0911303  	-0.000847521	0.0143939   	0.0170403   	0.00889614  	0.0139029   	-0.00146198 	-0.131089   	0.0106511   	0.330437    	-0.312294   	0.0310324   	-0.00139725 	0.0219168   	0.0307563   	-0.00250064 	0.024655    	0.020533    	-0.550971   	-0.358408   	0.0140046   	-8.30147    	0.328839    	-0.591299   	0.0205908   	0.0209219   	-0.00182425 	-0.347507   	0.0176093   	-0.00178062 	0.287858    	-0.56073    	0.0279015   	0.0163918   	0.0451053   	0.0270798   	-8.20984    	-0.375101   	0.0188826   	0.014898    	-0.28063    	-0.000291289	0.0182464   	0.0208844   	0.0155705   	-0.293584   	-0.00145361 	0.0078269   	0.0207073   	-0.371698   	-0.000600323	-0.00157349 	0.022521    	-0.000888887	-0.00101276 	0.00885348  	-0.0006038  	0.0235532   	-0.00401751 	0.0119151   	0.523132    	-0.00100625 	-0.578049   	0.0271148   	0.0210328   	-0.00162893 	0.0293281   	0.0131534   	0.0527      
4.325 	-0.00126716 	0.0186964   	-0.335086   	-0.107051   	-0.000856021	0.0144376   	0.0161344   	0.00841666  	0.0113771   	-0.00144749 	-0.174843   	0.010007    	0.31153     	-0.333216   	0.0293381   	-0.00141985 	0.0213372   	0.0287604   	-0.00251799 	0.0241749   	0.0199389   	-0.561951   	-0.397889   	0.014102    	-8.25813    	0.322293    	-0.597215   	0.0193404   	0.0200905   	-0.00185846 	-0.38957    	0.0169229   	-0.0020747  	0.266463    	-0.549447   	0.0251588   	0.0164727   	0.0445831   	0.0259696   	-8.47522    	-0.380064   	0.0177404   	0.0147681   	-0.305458   	-0.000309812	0.0165038   	0.0193539   	0.0151017   	-0.298549   	-0.0014525  	0.00555557  	0.0195466   	-0.385298   	-0.000563033	-0.00165292 	0.0217372   	-0.000951601	-0.00109572 	0.00900409  	-0.000688288	0.022633    	-0.00366212 	0.0107179   	0.511617    	-0.00101705 	-0.631646   	0.0246115   	0.0201591   	-0.00158635 	0.0278115   	0.0131134   	0.0515501   
4.335 	-0.00125395 	0.0179706   	-0.380385   	-0.122076   	-0.000868208	0.0144954   	0.0152855   	0.00805064  	0.00901867  	-0.00143641 	-0.215362   	0.00934734  	0.293721    	-0.352347   	0.0276768   	-0.00143658 	0.0208192   	0.0267608   	-0.00252693 	0.0236459   	0.0193472   	-0.570263   	-0.435979   	0.014109    	-8.18773    	0.315315    	-0.599132   	0.0179728   	0.0192503   	-0.00188561 	-0.428237   	0.0162862   	-0.00234838 	0.245925    	-0.536309   	0.0223458   	0.0165964   	0.043866    	0.024853    	-8.71287    	-0.381645   	0.0166649   	0.0146172   	-0.332168   	-0.000334831	0.0148447   	0.0177046   	0.0146068   	-0.301817   	-0.00145145 	0.0035843   	0.0182423   	-0.397398   	-0.000542172	-0.00172684 	0.0210414   	-0.0010113  	-0.00118135 	0.00918044  	-0.000769399	0.0217843   	-0.00317377 	0.00964737  	0.498271    	-0.00102397 	-0.68235    	0.0220355   	0.0191538   	-0.00153571 	0.0262471   	0.0131116   	0.0501561   
4.345 	-0.00124015 	0.0172133   	-0.421168   	-0.135965   	-0.000882837	0.0145679   	0.0145279   	0.00782072  	0.00688844  	-0.00142725 	-0.251613   	0.00870521  	0.277548    	-0.369086   	0.0261149   	-0.00144478 	0.0203838   	0.0248187   	-0.00252658 	0.023077    	0.0187789   	-0.575429   	-0.471282   	0.0140493   	-8.08807    	0.308143    	-0.596957   	0.0165514   	0.0184362   	-0.0019041  	-0.462597   	0.0157254   	-0.00259339 	0.22671     	-0.521387   	0.0195254   	0.0167621   	0.0429598   	0.0237664   	-8.91392    	-0.379504   	0.0156903   	0.0144323   	-0.360096   	-0.000364539	0.0133215   	0.0159911   	0.0141241   	-0.303388   	-0.00144945 	0.00196479  	0.0168318   	-0.407561   	-0.000535745	-0.00179151 	0.0204646   	-0.0010655  	-0.00126611 	0.00937773  	-0.000843511	0.0210448   	-0.00255216 	0.00874109  	0.483601    	-0.00102619 	-0.728586   	0.0194686   	0.0180554   	-0.0014786  	0.0246888   	0.0131646   	0.0485642   
4.355 	-0.00122491 	0.0164394   	-0.456516   	-0.148514   	-0.000898637	0.014654    	0.0138929   	0.00774373  	0.00503904  	-0.00141859 	-0.282702   	0.00811195  	0.263489    	-0.382937   	0.0247127   	-0.00144225 	0.0200467   	0.0229927   	-0.00251628 	0.0224784   	0.0182529   	-0.577065   	-0.502522   	0.0139454   	-7.95781    	0.301021    	-0.590695   	0.0151378   	0.0176807   	-0.00191258 	-0.491889   	0.0152638   	-0.00280256 	0.209238    	-0.504795   	0.0167577   	0.0169657   	0.0418757   	0.0227422   	-9.07036    	-0.373428   	0.0148464   	0.014203    	-0.38854    	-0.000397131	0.0119806   	0.0142692   	0.0136872   	-0.303328   	-0.00144553 	0.000734552 	0.0153543   	-0.415431   	-0.000541409	-0.00184369 	0.0200306   	-0.00111199 	-0.00134664 	0.00958965  	-0.000907351	0.0204476   	-0.0018001  	0.00803173  	0.468109    	-0.001023   	-0.768914   	0.016988    	0.0169032   	-0.00141687 	0.0231871   	0.0132854   	0.046823    
4.365 	-0.00120748 	0.0156651   	-0.4857     	-0.159564   	-0.00091436 	0.0147513   	0.0134077   	0.00783011  	0.00351273  	-0.00140911 	-0.307905   	0.00759593  	0.251945    	-0.393521   	0.0235211   	-0.00142732 	0.0198178   	0.0213366   	-0.00249568 	0.0218616   	0.0177854   	-0.574902   	-0.528582   	0.0138179   	-7.79668    	0.294184    	-0.580441   	0.0137899   	0.0170127   	-0.00191006 	-0.51552    	0.014921    	-0.00297008 	0.193865    	-0.486683   	0.0140983   	0.0171999   	0.0406296   	0.021808    	-9.17537    	-0.36334    	0.0141572   	0.0139215   	-0.416774   	-0.000430865	0.0108604   	0.0125936   	0.0133239   	-0.301769   	-0.00143874 	-8.40906e-05	0.0138491   	-0.420753   	-0.000556589	-0.00188067 	0.019755    	-0.00114894 	-0.00141994 	0.00980878  	-0.000958127	0.0200198   	-0.000923525	0.00754568  	0.452275    	-0.00101384 	-0.80208    	0.0146635   	0.0157366   	-0.00135256 	0.0217869   	0.0134824   	0.0449817   
4.375 	-0.00118726 	0.014907    	-0.508198   	-0.169003   	-0.000928825	0.0148553   	0.0130939   	0.00808359  	0.00233987  	-0.00139766 	-0.326688   	0.0071814   	0.243228    	-0.400585   	0.0225801   	-0.00139885 	0.0197005   	0.0198974   	-0.00246472 	0.0212383   	0.0173896   	-0.568794   	-0.548553   	0.0136849   	-7.60546    	0.287851    	-0.566387   	0.0125601   	0.0164563   	-0.00189592 	-0.533088   	0.014712    	-0.00309158 	0.180873    	-0.467245   	0.0115965   	0.0174547   	0.0392413   	0.0209853   	-9.22348    	-0.349303   	0.0136402   	0.0135831   	-0.444076   	-0.00046412 	0.00999085  	0.0110162   	0.0130552   	-0.298895   	-0.00142824 	-0.000484409	0.0123552   	-0.423381   	-0.000578583	-0.00190039 	0.0196448   	-0.00117489 	-0.00148339 	0.0100271   	-0.000993621	0.0197812   	6.86484e-05 	0.00730211  	0.436538    	-0.000998319	-0.827056   	0.0125556   	0.0145933   	-0.00128781 	0.0205267   	0.0137597   	0.0430887   
