q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
4.575 	8.29443e-05 	0.012396    	-0.229673   	0.0836891   	-0.000456167	0.0168486   	0.0229009   	0.00754622  	0.0072619   	-4.78666e-05	0.0606464   	0.0144578   	0.277802    	-0.111216   	0.0110207   	1.72054e-05 	0.0177546   	0.0136862   	-0.00157889 	0.00251098  	0.0076338   	-0.0877937  	-0.296887   	0.0163769   	-2.4511     	0.288666    	-0.310758   	0.0126287   	0.0163201   	-0.000640045	-0.1765     	0.0219237   	-0.00104547 	0.260452    	-0.109095   	0.00625217  	0.00753048  	0.00709671  	0.0135397   	-2.69609    	-0.0109325  	0.0207293   	0.00517743  	-0.200429   	-0.00057115 	0.00953588  	0.0218203   	0.015999    	-0.155282   	-0.000423529	0.00878562  	0.0113949   	-0.0830283  	-4.08482e-05	-0.000227596	0.0180334   	-0.000172343	-0.000760648	0.0091283   	-0.000402293	0.016094    	0.0203077   	0.0196888   	0.271436    	-0.000459717	-0.307604   	0.0101856   	0.00342758  	-0.000443495	0.0251217   	0.00204879  	0.0247251   
4.585 	0.000113547 	0.0115792   	-0.228738   	0.0662452   	-0.000460108	0.0163127   	0.0219244   	0.00708027  	0.00683856  	-0.000105276	0.0538516   	0.0136159   	0.251033    	-0.104098   	0.00995913  	0.000103284 	0.0170535   	0.0118289   	-0.00157194 	0.00155158  	0.00754946  	-0.0819635  	-0.27501    	0.0166665   	-2.25368    	0.280126    	-0.300334   	0.0121456   	0.015106    	-0.00061052 	-0.186191   	0.0215555   	-0.00101654 	0.251035    	-0.0867312  	0.00603966  	0.00699037  	0.00566716  	0.01246     	-2.35257    	-0.00995602 	0.0206383   	0.00478778  	-0.193831   	-0.000547585	0.00870028  	0.0208964   	0.0161952   	-0.152426   	-0.000413746	0.00828321  	0.0116265   	-0.0757096  	-2.02527e-05	-0.000288054	0.017947    	-0.000111437	-0.000776451	0.00878071  	-0.000404676	0.0162405   	0.0198309   	0.0191982   	0.252332    	-0.000495037	-0.296795   	0.00894536  	0.00379841  	-0.00039942 	0.0254002   	0.00160848  	0.0236671   
4.595 	0.000127738 	0.0106474   	-0.228211   	0.0460777   	-0.000471382	0.0156385   	0.0207966   	0.00654535  	0.0062727   	-0.00017531 	0.0446532   	0.0127101   	0.223512    	-0.0975746  	0.0088118   	0.000179872 	0.0162065   	0.00983688  	-0.00155729 	0.000729407 	0.0075326   	-0.0781773  	-0.253202   	0.0168651   	-2.07576    	0.27006     	-0.289851   	0.0115879   	0.0138076   	-0.000583733	-0.198842   	0.0209939   	-0.000985731	0.239687    	-0.0661609  	0.00564137  	0.00649046  	0.00418094  	0.0113379   	-2.03642    	-0.0122719  	0.0204025   	0.00434159  	-0.187446   	-0.000527614	0.00799088  	0.0198361   	0.016176    	-0.149851   	-0.000414442	0.00784557  	0.0116673   	-0.0717629  	-9.01541e-06	-0.000353465	0.0177662   	-6.52916e-05	-0.000800102	0.00836319  	-0.000405052	0.0163938   	0.0192094   	0.0184709   	0.232838    	-0.000532047	-0.285074   	0.00751403  	0.0040701   	-0.000361538	0.0254336   	0.00110703  	0.0223924   
4.605 	0.000126656 	0.00962815  	-0.227759   	0.0239958   	-0.000488957	0.0148424   	0.0195451   	0.00594752  	0.00557382  	-0.000254259	0.0334528   	0.0117619   	0.195774    	-0.0915559  	0.00758828  	0.000245851 	0.0152315   	0.00774286  	-0.00153527 	5.59568e-05 	0.00758869  	-0.0760163  	-0.231427   	0.0169691   	-1.91292    	0.258609    	-0.279016   	0.0109723   	0.0124433   	-0.000558783	-0.213878   	0.0202457   	-0.000952674	0.226583    	-0.0473263  	0.00505566  	0.00602568  	0.00265815  	0.0101888   	-1.74775    	-0.0175184  	0.0200236   	0.00383397  	-0.181043   	-0.000510788	0.00741159  	0.0186544   	0.0159556   	-0.14714    	-0.000423863	0.00748378  	0.0115293   	-0.0707867  	-5.91253e-06	-0.000420845	0.0174938   	-3.34121e-05	-0.000829967	0.00788438  	-0.000402842	0.0165399   	0.0184599   	0.0175247   	0.213239    	-0.000568827	-0.272206   	0.00591789  	0.00424039  	-0.000329651	0.025218    	0.000564894 	0.0209284   
4.615 	0.000111957 	0.00855179  	-0.227032   	0.000862542 	-0.000511502	0.0139432   	0.018201    	0.00529595  	0.00475647  	-0.000338214	0.0207066   	0.0107939   	0.168356    	-0.0859202  	0.00630055  	0.000300472 	0.0141513   	0.00558325  	-0.00150624 	-0.000461047	0.00772062  	-0.0749985  	-0.209639   	0.016977    	-1.76       	0.245939    	-0.267506   	0.0103169   	0.0110338   	-0.000534694	-0.230633   	0.0193225   	-0.000916968	0.211945    	-0.030121   	0.00428959  	0.00559003  	0.00112093  	0.00902907  	-1.48545    	-0.0252329  	0.0195068   	0.0032629   	-0.174372   	-0.00049652 	0.00696147  	0.0173707   	0.0155537   	-0.143878   	-0.000439927	0.00720609  	0.0112308   	-0.0722841  	-9.4911e-06 	-0.000487282	0.0171344   	-1.48739e-05	-0.00086411 	0.00735427  	-0.000397498	0.0166635   	0.0176012   	0.0163843   	0.193807    	-0.000603417	-0.257967   	0.00418899  	0.00431213  	-0.000303383	0.0247558   	3.87153e-06 	0.0193079   
4.625 	8.57339e-05 	0.00744995  	-0.225686   	-0.0224368  	-0.000537453	0.0129611   	0.0167969   	0.00460271  	0.00383943  	-0.000423215	0.00690967  	0.0098291   	0.14177     	-0.080523   	0.00496254  	0.000343361 	0.0129917   	0.00339688  	-0.00147062 	-0.000818034	0.00792834  	-0.0745978  	-0.187782   	0.0168892   	-1.61128    	0.232238    	-0.254986   	0.0096404   	0.00960139  	-0.000510456	-0.24837    	0.0182404   	-0.000878209	0.196031    	-0.0143994  	0.00335829  	0.00517673  	-0.000407447	0.0078752   	-1.24735    	-0.0348707  	0.0188604   	0.00262907  	-0.167167   	-0.000484123	0.00663481  	0.0160075   	0.0149952   	-0.139669   	-0.000460308	0.00701754  	0.0107944   	-0.0756832  	-1.81345e-05	-0.000550028	0.0166944   	-8.38294e-06	-0.000900368	0.00678393  	-0.000388538	0.0167486   	0.0166539   	0.0150803   	0.174793    	-0.000633894	-0.242157   	0.00236393  	0.00429279  	-0.000282203	0.0240554   	-0.000553808	0.0175664   
4.635 	5.04248e-05 	0.00635438  	-0.223399   	-0.0450263  	-0.00056508 	0.0119175   	0.0153662   	0.00388237  	0.00284479  	-0.000505384	-0.00742223 	0.00888958  	0.116489    	-0.0752056  	0.00358957  	0.0003745   	0.011781    	0.00122368  	-0.00142885 	-0.00101584 	0.0082087   	-0.0742638  	-0.165797   	0.0167084   	-1.46075    	0.217705    	-0.241126   	0.00896168  	0.00816887  	-0.000485066	-0.266311   	0.0170192   	-0.000836009	0.179129    	1.40629e-05 	0.00228397  	0.00477855  	-0.00190352 	0.00674346  	-1.03037    	-0.0458256  	0.0180957   	0.00193558  	-0.159165   	-0.000472836	0.00642136  	0.0145899   	0.0143087   	-0.134156   	-0.000482546	0.0069196   	0.0102465   	-0.0803585  	-3.01324e-05	-0.000606586	0.0161816   	-1.23452e-05	-0.000936442	0.00618511  	-0.000375574	0.0167791   	0.0156392   	0.0136479   	0.15642     	-0.000658428	-0.224606   	0.000482584 	0.00419389  	-0.000265456	0.0231308   	-0.00108638 	0.0157418   
4.645 	8.71173e-06 	0.00529561  	-0.219886   	-0.0660704  	-0.000592563	0.0108338   	0.0139418   	0.00315152  	0.00179688  	-0.000581064	-0.0217696  	0.00799608  	0.092933    	-0.0698044  	0.00219774  	0.00039421  	0.0105486   	-0.000896757	-0.00138138 	-0.00105983 	0.00855535  	-0.0734433  	-0.143628   	0.0164389   	-1.30239    	0.202547    	-0.225617   	0.00829882  	0.00675902  	-0.000457567	-0.283668   	0.0156818   	-0.000790018	0.161541    	0.0133147   	0.00109475  	0.00438801  	-0.00334459 	0.00564925  	-0.830655   	-0.0574532  	0.0172263   	0.0011876   	-0.150112   	-0.000461861	0.0063067   	0.0131449   	0.0135252   	-0.127027   	-0.000504145	0.00691006  	0.00961604  	-0.0856544  	-4.3753e-05 	-0.000654775	0.0156045   	-2.49435e-05	-0.000969982	0.00556993  	-0.000358338	0.0167391   	0.0145787   	0.0121253   	0.138878    	-0.000675356	-0.205185   	-0.00141332 	0.00403024  	-0.000252392	0.0220011   	-0.00157339 	0.0138723   
4.655 	-3.65871e-05	0.00430178  	-0.214915   	-0.0848028  	-0.000618069	0.00973109  	0.0125547   	0.00242826  	0.000721221 	-0.000646937	-0.0356266  	0.00716692  	0.0714523   	-0.0641594  	0.000803306 	0.000403109 	0.00932399  	-0.00292651 	-0.00132871 	-0.000959872	0.00895877  	-0.071601   	-0.121225   	0.0160866   	-1.13039    	0.18697     	-0.208189   	0.00766863  	0.00539371  	-0.000427087	-0.299669   	0.0142531   	-0.000739944	0.143573    	0.0257074   	-0.000176794	0.00399765  	-0.00470965 	0.0046066   	-0.643852   	-0.0690942  	0.0162675   	0.000391941 	-0.139777   	-0.000450401	0.00627286  	0.0117002   	0.0126769   	-0.118036   	-0.000522679	0.00698299  	0.00893289  	-0.0909083  	-5.73133e-05	-0.000692796	0.0149722   	-4.42175e-05	-0.000998683	0.00495053  	-0.000336706	0.0166137   	0.0134932   	0.0105526   	0.122319    	-0.000683233	-0.183814   	-0.00328163 	0.00381905  	-0.000242201	0.0206896   	-0.0019964  	0.0119947   
4.665 	-8.26266e-05	0.00339755  	-0.208317   	-0.100552   	-0.000639826	0.00862923  	0.0112328   	0.00173152  	-0.000356614	-0.000700132	-0.0485173  	0.00641735  	0.052319    	-0.0581238  	-0.000577929	0.000402077 	0.00813559  	-0.00483066 	-0.00127132 	-0.000730138	0.00940643  	-0.0682395  	-0.0985497  	0.0156591   	-0.939432   	0.171174    	-0.188625   	0.00708598  	0.00409317  	-0.000392878	-0.313589   	0.0127594   	-0.000685575	0.125529    	0.0373964   	-0.00149511 	0.00360033  	-0.00598013 	0.00362777  	-0.465273   	-0.0800985  	0.0152356   	-0.000443313	-0.127963   	-0.000437691	0.00629888  	0.0102831   	0.0117959   	-0.107005   	-0.000535882	0.00712883  	0.00822696  	-0.0954737  	-6.9246e-05 	-0.000719273	0.014294    	-6.81445e-05	-0.00102037 	0.00433869  	-0.000310709	0.0163893   	0.0124024   	0.00897021  	0.106857    	-0.000680885	-0.160465   	-0.00508117 	0.00357905  	-0.000234042	0.0192234   	-0.00233966 	0.0101436   
4.675 	-0.000126641	0.0026032   	-0.199997   	-0.112763   	-0.000656194	0.0075466   	0.0100005   	0.00108046  	-0.00141203 	-0.000738312	-0.0600105  	0.00575895  	0.0357187   	-0.0515708  	-0.00193118 	0.000392201 	0.00700963  	-0.00657844 	-0.0012097  	-0.000388821	0.00988302  	-0.0629183  	-0.0755785  	0.0151648   	-0.724927   	0.155346    	-0.166774   	0.0065634   	0.00287533  	-0.000354342	-0.324774   	0.0112273   	-0.000626793	0.107696    	0.0485762   	-0.00282329 	0.00318947  	-0.00714066 	0.0027228   	-0.290148   	-0.0898476  	0.0141475   	-0.00130926 	-0.114515   	-0.000423032	0.00636164  	0.00891989  	0.0109134   	-0.0938358  	-0.00054174 	0.00733468  	0.00752685  	-0.0987416  	-7.81601e-05	-0.000733283	0.0135788   	-9.47176e-05	-0.00103306 	0.00374553  	-0.000280544	0.016054    	0.0113242   	0.00741713  	0.0925649   	-0.000667452	-0.135168   	-0.00677314 	0.00332951  	-0.000227077	0.0176317   	-0.00259057 	0.0083498   
4.685 	-0.000166044	0.00193394  	-0.189937   	-0.121015   	-0.00066573 	0.00649952  	0.00887739  	0.000493767 	-0.00242239 	-0.000759739	-0.0697324  	0.00519924  	0.0217458   	-0.0444011  	-0.00324319 	0.000374727 	0.00596929  	-0.00814429 	-0.00114433 	4.23435e-05 	0.0103709   	-0.0552694  	-0.0523065  	0.0146131   	-0.483193   	0.139658    	-0.142561   	0.00611058  	0.0017552   	-0.000311062	-0.332661   	0.00968317  	-0.000563591	0.0903349   	0.0594231   	-0.00412469 	0.00275926  	-0.00817958 	0.00189931  	-0.113834   	-0.0977765  	0.0130201   	-0.00219655 	-0.099329   	-0.000405822	0.00643666  	0.00763479  	0.0100577   	-0.0785112  	-0.000538564	0.00758467  	0.00685876  	-0.10016    	-8.28919e-05	-0.000734361	0.0128351   	-0.000122018	-0.00103509 	0.0031812   	-0.000246575	0.0155983   	0.010274    	0.00592992  	0.0794733   	-0.000642413	-0.108014   	-0.00832238 	0.00308932  	-0.000220496	0.0159458   	-0.00274006 	0.00663933  
4.695 	-0.000198521	0.00139947  	-0.1782     	-0.125032   	-0.000667241	0.00550188  	0.00787763  	-1.09957e-05	-0.0033679  	-0.000763318	-0.0773772  	0.0047414   	0.0104029   	-0.0365477  	-0.0045027  	0.000351006 	0.0050339   	-0.00950867 	-0.0010757  	0.000538657 	0.0108504   	-0.0450108  	-0.0287491  	0.0140139   	-0.211642   	0.124256    	-0.115994   	0.00573412  	0.000744481 	-0.000262818	-0.336805   	0.00815198  	-0.000496084	0.0736771   	0.0700882   	-0.0053644  	0.00230494  	-0.00908934 	0.00116224  	0.0679703   	-0.103392   	0.0118695   	-0.00309582 	-0.0823553  	-0.000385582	0.00649899  	0.00644897  	0.0092544   	-0.0610957  	-0.000525049	0.00786051  	0.00624553  	-0.0992533  	-8.25466e-05	-0.000722501	0.0120702   	-0.000148281	-0.00102511 	0.00265461  	-0.000209321	0.0150151   	0.00926489  	0.00454134  	0.0675737   	-0.000605611	-0.0791492  	-0.00969846 	0.00287613  	-0.000213546	0.0141975   	-0.00278277 	0.00503245  
4.705 	-0.000222102	0.00100365  	-0.164928   	-0.124691   	-0.000659831	0.00456496  	0.00700986  	-0.000418024	-0.00423227 	-0.00074861 	-0.0827145  	0.00438419  	0.00160255  	-0.0279796  	-0.00570072 	0.000322439 	0.00421826  	-0.0106587  	-0.0010043  	0.00107315  	0.0113006   	-0.0319563  	-0.00494345 	0.0133772   	0.0911016   	0.109266    	-0.0871681  	0.0054374   	-0.000148839	-0.0002096  	-0.336882   	0.00665681  	-0.000424515	0.0579141   	0.0806921   	-0.0065107  	0.00182296  	-0.00986674 	0.000513809 	0.259046    	-0.106291   	0.0107109   	-0.00399795 	-0.0636054  	-0.000361971	0.00652409  	0.00537996  	0.00852462  	-0.0417328  	-0.000500323	0.00814203  	0.00570586  	-0.0956311  	-7.65269e-05	-0.000698133	0.0112905   	-0.000171946	-0.00100217 	0.0021732   	-0.000169448	0.0143001   	0.00830671  	0.00327932  	0.0568199   	-0.000557252	-0.0487792  	-0.0108766  	0.0027055   	-0.000205547	0.0124182   	-0.00271713 	0.00354325  
4.715 	-0.00023523 	0.000744571 	-0.150338   	-0.120022   	-0.000642929	0.00369722  	0.00627686  	-0.000713841	-0.00500327 	-0.000715833	-0.0855944  	0.0041221   	-0.00482681 	-0.0187035  	-0.00683082 	0.000290427 	0.00353224  	-0.0115883  	-0.000930588	0.00161734  	0.0116999   	-0.0160216  	0.0190512   	0.012713    	0.425123    	0.0947857   	-0.0562673  	0.00522044  	-0.000920629	-0.000151614	-0.33271    	0.00521814  	-0.000349255	0.0431947   	0.0913211   	-0.00753628 	0.00131111  	-0.0105129  	-4.64953e-05	0.462496    	-0.106167   	0.00955807  	-0.00489436 	-0.0431517  	-0.000334807	0.00648868  	0.00444098  	0.00788506  	-0.0206393  	-0.000463967	0.00840796  	0.00525367  	-0.0890038  	-6.45494e-05	-0.000662083	0.0105009   	-0.000191707	-0.000965719	0.00174282  	-0.000127743	0.0134519   	0.00740642  	0.00216612  	0.0471323   	-0.000497902	-0.0171583  	-0.0118384  	0.00259029  	-0.000195915	0.0106385   	-0.00254521 	0.00217922  
4.725 	-0.000236803	0.000614757 	-0.134709   	-0.111201   	-0.000616306	0.00290435  	0.00567559  	-0.000887798	-0.00567312 	-0.000665826	-0.0859493  	0.00394561  	-0.00913292 	-0.00876386 	-0.00788922 	0.000256325 	0.00298054  	-0.0122987  	-0.000855036	0.00214211  	0.0120264   	0.00277345  	0.0431545   	0.0120311   	0.789191    	0.080884    	-0.0235589  	0.00508007  	-0.00157068 	-8.92741e-05	-0.324243   	0.00385335  	-0.000270803	0.0296221   	0.102025    	-0.00841923 	0.00076868  	-0.0110333  	-0.000521803	0.680619    	-0.102827   	0.00842276  	-0.00577721 	-0.0211268  	-0.000304072	0.00637163  	0.00364053  	0.00734742  	0.00190382  	-0.000416028	0.00863663  	0.00489776  	-0.0791865  	-4.66476e-05	-0.000615528	0.00970508  	-0.000206535	-0.000915673	0.00136756  	-8.50874e-05	0.0124723   	0.0065679   	0.00121775  	0.0384015   	-0.000428467	0.0154143   	-0.0125725  	0.00254008  	-0.000184168	0.00888687  	-0.00227255 	0.000941263 
4.735 	-0.000226202	0.000601584 	-0.118376   	-0.0985456  	-0.000580081	0.0021893   	0.00519756  	-0.000932479	-0.00623855 	-0.0006     	-0.0837929  	0.00384164  	-0.0116286  	0.00175938  	-0.00887479 	0.0002214   	0.00256262  	-0.0127979  	-0.00077809 	0.00261854  	0.012259    	0.0243066   	0.0672663   	0.0113405   	1.18078     	0.0676037   	0.0106114   	0.00501008  	-0.00210263 	-2.31927e-05	-0.311579   	0.00257636  	-0.000189779	0.0172533   	0.112817    	-0.00914382 	0.000196493 	-0.011437   	-0.000917654	0.914831    	-0.0961896  	0.00731484  	-0.00663954 	0.00227991  	-0.000269916	0.00615466  	0.0029821   	0.00691826  	0.0255623   	-0.000357009	0.00880677  	0.00464158  	-0.0661024  	-2.31616e-05	-0.000559934	0.00890517  	-0.0002157  	-0.000852365	0.00104971  	-4.24247e-05	0.0113659   	0.00579213  	0.000443589 	0.0304948   	-0.000350159	0.0486043   	-0.0130744  	0.00256081  	-0.000169934	0.00718918  	-0.00190776 	-0.000176084
4.745 	-0.000203298	0.000687926 	-0.101715   	-0.0824937  	-0.000534711	0.00155242  	0.00482923  	-0.000843992	-0.00670084 	-0.000520269	-0.0792162  	0.00379417  	-0.0126786  	0.012754    	-0.00978892 	0.000186798 	0.00227287  	-0.0131004  	-0.000700187	0.00301881  	0.0123777   	0.0483588   	0.0912695   	0.0106495   	1.59614     	0.0549606   	0.0458299   	0.00500153  	-0.00252367 	4.58386e-05 	-0.294947   	0.00139735  	-0.000106906	0.00609929  	0.123677    	-0.00970098 	-0.00040307 	-0.0117368  	-0.00124171 	1.16562     	-0.0862892  	0.00624199  	-0.00747533 	0.0268276   	-0.000232646	0.00582301  	0.00246406  	0.0065991   	0.0499615   	-0.000287843	0.0088983   	0.00448329  	-0.0497819  	5.28379e-06 	-0.00049699 	0.00810199  	-0.000218773	-0.00077655 	0.000789761 	-7.2285e-07 	0.0101402   	0.00507732  	-0.000153734	0.0232614   	-0.00026446 	0.0820516   	-0.0133468  	0.00265457  	-0.000152957	0.00556815  	-0.00146212 	-0.00118413 
4.755 	-0.000168448	0.000852942 	-0.085124   	-0.0635891  	-0.000480967	0.000991799 	0.00455273  	-0.000622154	-0.00706551 	-0.00042896 	-0.0723817  	0.00378495  	-0.0126853  	0.024081    	-0.0106353  	0.00015352  	0.00210097  	-0.0132265  	-0.000621748	0.00331705  	0.0123645   	0.074623    	0.115034    	0.00996522  	2.03044     	0.0429461   	0.0816274   	0.00504317  	-0.00284429 	0.000116876 	-0.2747     	0.000322682 	-2.29977e-05	-0.00387139 	0.134551    	-0.0100885  	-0.00102611 	-0.0119483  	-0.00150342 	1.43254     	-0.0732703  	0.00520967  	-0.00827949 	0.0522315   	-0.000192724	0.00536598  	0.00207979  	0.00638669  	0.0747013   	-0.000209848	0.0088931   	0.00441603  	-0.0303577  	3.78132e-05 	-0.000428532	0.00729511  	-0.000215615	-0.000689371	0.000586433 	3.90639e-05 	0.00880553  	0.00441932  	-0.000578178	0.0165391   	-0.000173068	0.115382    	-0.0133993  	0.00281955  	-0.00013309 	0.00404281  	-0.000948998	-0.00209929 
4.765 	-0.000122461	0.00107299  	-0.0690109  	-0.0424578  	-0.000419901	0.000503475 	0.00434667  	-0.000270544	-0.00734196 	-0.00032872 	-0.0635139  	0.0037943   	-0.0120727  	0.0355809   	-0.0114196  	0.000122398 	0.0020324   	-0.0132016  	-0.000543175	0.00349018  	0.012204    	0.102717    	0.138418    	0.00929389  	2.47788     	0.0315297   	0.117494    	0.00512189  	-0.00307773 	0.000188855 	-0.2513     	-0.00064509 	6.10609e-05 	-0.0127291  	0.14536     	-0.0103109  	-0.0016673  	-0.012089   	-0.00171357 	1.71426     	-0.0573813  	0.0042212   	-0.00904782 	0.0781724   	-0.000150744	0.0047773   	0.00181787  	0.00627342  	0.0993709   	-0.000124676	0.00877567  	0.00442835  	-0.008057   	7.33436e-05 	-0.000356472	0.00648309  	-0.000206364	-0.000592315	0.000436792 	7.60343e-05 	0.0073745   	0.00381193  	-0.000839935	0.0101608   	-7.78434e-05	0.148217    	-0.013248   	0.00305019  	-0.00011029 	0.00262823  	-0.00038332 	-0.00294211 
