q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
6.175 	5.34494e-05 	2.05018e-05 	-0.0809909  	0.0847834   	-3.55213e-05	0.00133974  	0.00181942  	-0.00144422 	0.0036652   	4.50839e-05 	0.0538915   	0.00138738  	0.00239754  	0.00990676  	0.000548764 	2.52883e-05 	-4.46505e-05	0.00168163  	0.00420972  	-3.57998e-05	0.00131797  	0.00108762  	0.0895751   	0.0192924   	0.000190717 	0.0256527   	0.00233607  	0.000323337 	-6.93305e-05	-0.0958434  	-3.56197e-05	0.00240419  	8.72618e-05 	0.00968734  	0.00300747  	-1.14949e-05	0.000879388 	0.00373403  	0.0020682   	0.0454542   	0.00026382  	0.00316032  	-8.6978e-06 	0.0688492   	-0.000126946	0.000647527 	0.00174624  	-0.00233088 	0.0479884   	-3.9682e-05 	-0.00197404 	0.000856314 	0.0734402   	7.2875e-05  	7.47031e-05 	0.00241551  	3.44231e-05 	-2.07031e-06	0.00380585  	0.000156592 	-1.12608e-05	0.000397124 	0.000228361 	0.000539391 	-8.50771e-05	0.0644427   	0.00272554  	-3.5991e-05 	-1.69574e-05	0.00332109  	-0.00341036 	0.00334895  
6.185 	5.69305e-05 	-0.000184483	-0.0785744  	0.0823048   	-4.49616e-05	0.00120846  	0.00164447  	-0.00139499 	0.00322033  	3.66132e-05 	0.0540201   	0.00115399  	0.00228664  	0.0050942   	0.000427636 	2.52929e-05 	-4.79683e-05	0.0016482   	0.00377546  	-4.02739e-05	0.00133991  	0.000985131 	0.087188    	0.0149257   	0.000190423 	0.0270204   	0.00216913  	0.000319904 	-7.11058e-05	-0.0915307  	-3.90245e-05	0.00221952  	8.5678e-05  	0.00614999  	0.00287411  	-2.35698e-05	0.000875062 	0.00362562  	0.00188976  	0.0470925   	0.000317944 	0.00303831  	-8.23707e-06	0.0692675   	-0.000120334	0.000596288 	0.0016602   	-0.00238436 	0.0482957   	-4.72205e-05	-0.00188097 	0.000771092 	0.0777583   	6.365e-05   	7.06775e-05 	0.00235809  	3.18959e-05 	-4.29896e-06	0.00334709  	-5.18844e-05	-1.92982e-05	0.000411638 	0.00036012  	0.00066307  	-8.88211e-05	0.0593608   	0.00261998  	-0.000266825	-2.79948e-05	0.00329634  	-0.00348386 	0.00285717  
6.195 	5.9487e-05  	-0.000409736	-0.076254   	0.0789091   	-5.50905e-05	0.00104703  	0.00148142  	-0.00133933 	0.00275754  	2.77653e-05 	0.0530158   	0.000938146 	0.00213957  	0.000221609 	0.000334732 	2.47505e-05 	-5.17593e-05	0.00160763  	0.00331869  	-4.56889e-05	0.00135351  	0.000885994 	0.083991    	0.0110007   	0.000189039 	0.027819    	0.00199164  	0.000316173 	-7.25074e-05	-0.0866754  	-4.33438e-05	0.00203622  	8.27369e-05 	0.00272056  	0.00272758  	-3.49679e-05	0.000871635 	0.00350933  	0.00171964  	0.0483428   	0.000380465 	0.00290978  	-7.75032e-06	0.0685214   	-0.000113156	0.000547713 	0.00157466  	-0.00242683 	0.0481864   	-5.49049e-05	-0.00178783 	0.000671507 	0.0810711   	5.33832e-05 	6.53548e-05 	0.0022933   	2.88398e-05 	-5.69371e-06	0.00285178  	-0.000247753	-2.81817e-05	0.000414246 	0.000510465 	0.000776959 	-9.21912e-05	0.0533723   	0.00251213  	-0.00049214 	-3.95614e-05	0.00322233  	-0.00351985 	0.0023673   
6.205 	6.10499e-05 	-0.000648799	-0.0739943  	0.0747568   	-6.56476e-05	0.000862728 	0.00133348  	-0.00127572 	0.00228566  	1.87396e-05 	0.0509849   	0.000741538 	0.001962    	-0.00444368 	0.000269641 	2.37429e-05 	-5.59463e-05	0.00156468  	0.00284822  	-5.19696e-05	0.00135814  	0.000793094 	0.0801645   	0.00768352  	0.000186236 	0.0281602   	0.00180785  	0.000313503 	-7.35139e-05	-0.0813315  	-4.84303e-05	0.00185999  	7.86505e-05 	-0.000433017	0.00256856  	-4.5385e-05 	0.000870578 	0.00338441  	0.00156166  	0.0492574   	0.000450951 	0.00277744  	-7.25259e-06	0.0668147   	-0.000105621	0.000506375 	0.00149001  	-0.0024555  	0.0477213   	-6.25361e-05	-0.00169542 	0.000558406 	0.0834208   	4.24089e-05 	5.90108e-05 	0.00222619  	2.52516e-05 	-6.22841e-06	0.00233107  	-0.000424961	-3.77099e-05	0.000407381 	0.000675236 	0.000878326 	-9.50565e-05	0.0467838   	0.00240076  	-0.000705071	-5.13948e-05	0.00310277  	-0.00351662 	0.00189061  
6.215 	6.15784e-05 	-0.000894638	-0.0717525  	0.0700214   	-7.6364e-05 	0.000663448 	0.00120324  	-0.0012029  	0.00181368  	9.73641e-06 	0.048063    	0.000565333 	0.00176051  	-0.00863786 	0.00023148  	2.23588e-05 	-6.04424e-05	0.00152418  	0.00237344  	-5.90064e-05	0.00135332  	0.00070916  	0.0758949   	0.00511697  	0.000181665 	0.0281648   	0.0016223   	0.000313124 	-7.4114e-05 	-0.0755696  	-5.41159e-05	0.00169612  	7.3648e-05  	-0.00315773 	0.00239817  	-5.45443e-05	0.000873238 	0.00325037  	0.00141908  	0.0498952   	0.000528813 	0.00264397  	-6.75274e-06	0.0643749   	-9.79341e-05	0.000476574 	0.00140661  	-0.00246783 	0.0469694   	-6.99075e-05	-0.00160446 	0.000433354 	0.084869    	3.10716e-05 	5.19343e-05 	0.00216169  	2.1147e-05  	-5.9037e-06 	0.0017968   	-0.000578042	-4.76593e-05	0.000393681 	0.000849572 	0.000964781 	-9.72959e-05	0.0399146   	0.00228483  	-0.000898962	-6.32292e-05	0.00294266  	-0.00347347 	0.00143797  
6.225 	6.10596e-05 	-0.00113985 	-0.0694819  	0.0648818   	-8.69702e-05	0.000457398 	0.00109261  	-0.00111989 	0.00135051  	9.50959e-07 	0.0444089   	0.000410132 	0.00154224  	-0.0121117  	0.0002189   	2.06896e-05 	-6.51529e-05	0.0014908   	0.00190391  	-6.66594e-05	0.00133881  	0.000636659 	0.0713677   	0.00341645  	0.000174965 	0.0279576   	0.00143969  	0.000316069 	-7.43091e-05	-0.069475   	-6.02178e-05	0.00154933  	6.7967e-05  	-0.00532106 	0.00221784  	-6.22068e-05	0.000880776 	0.003107    	0.00129448  	0.0503189   	0.000613272 	0.00251179  	-6.2543e-06 	0.0614445   	-9.02919e-05	0.000462142 	0.00132482  	-0.00246157 	0.0460054   	-7.6813e-05 	-0.00151551 	0.000298568 	0.085494    	1.97126e-05 	4.44149e-05 	0.00210436  	1.6561e-05  	-4.747e-06  	0.00126101  	-0.00070229 	-5.77921e-05	0.000375868 	0.00102806  	0.00103432  	-9.8804e-05 	0.0330845   	0.00216354  	-0.00106763 	-7.48038e-05	0.00274807  	-0.00339078 	0.00101952  
6.235 	5.95077e-05 	-0.0013769  	-0.0671346  	0.0595151   	-9.72046e-05	0.000252763 	0.00100274  	-0.00102603 	0.000904572 	-7.43159e-06	0.0401978   	0.000275954 	0.00131468  	-0.014641   	0.000230098 	1.8825e-05  	-6.99786e-05	0.00146884  	0.00144911  	-7.47641e-05	0.00131454  	0.000577692 	0.0667599   	0.00266587  	0.000165785 	0.0276627   	0.0012647   	0.000323117 	-7.41138e-05	-0.0631465  	-6.65457e-05	0.0014236   	6.18433e-05 	-0.00681561 	0.00202935  	-6.81793e-05	0.000894109 	0.00295436  	0.00118972  	0.0505916   	0.000703339 	0.00238303  	-5.7566e-06 	0.0582702   	-8.28797e-05	0.000466266 	0.00124497  	-0.00243487 	0.0449061   	-8.30554e-05	-0.00142905 	0.00015683  	0.0853869   	8.65711e-06 	3.67327e-05 	0.00205821  	1.15465e-05 	-2.81169e-06	0.000735611 	-0.000793905	-6.78644e-05	0.000356642 	0.00120488  	0.00108539  	-9.9496e-05 	0.0266018   	0.00203639  	-0.0012056  	-8.58696e-05	0.00252586  	-0.00327    	0.000644233 
6.245 	5.69621e-05 	-0.00159835 	-0.0646646  	0.0540901   	-0.00010682 	5.73905e-05 	0.000934009 	-0.000921063	0.000483619 	-1.52413e-05	0.0356137   	0.000162239 	0.00108532  	-0.0160361  	0.00026284  	1.68488e-05 	-7.48184e-05	0.00146206  	0.00101809  	-8.31377e-05	0.00128065  	0.000533911 	0.0622343   	0.00291501  	0.000153804 	0.0273987   	0.00110183  	0.000334754 	-7.35564e-05	-0.0566935  	-7.29083e-05	0.00132198  	5.5502e-05  	-0.00756291 	0.00183465  	-7.23222e-05	0.000913867 	0.00279272  	0.00110584  	0.0507742   	0.000797805 	0.00225936  	-5.25591e-06	0.0550936   	-7.58657e-05	0.000491339 	0.00116737  	-0.00238639 	0.0437486   	-8.84543e-05	-0.00134551 	1.13674e-05 	0.0846482   	-1.79778e-06	2.91471e-05 	0.00202654  	6.17313e-06 	-1.75469e-07	0.000231932 	-0.000850104	-7.76338e-05	0.000338569 	0.00137401  	0.00111686  	-9.93123e-05	0.0207525   	0.00190321  	-0.00130834 	-9.61963e-05	0.0022835   	-0.00311365 	0.000319605 
6.255 	5.34849e-05 	-0.00179708 	-0.0620311  	0.0487607   	-0.000115594	-0.000121502	0.000886033 	-0.000805113	9.44166e-05 	-2.2328e-05 	0.0308424   	6.78713e-05 	0.000861458 	-0.0161503  	0.000314496 	1.4836e-05  	-7.95718e-05	0.00147349  	0.000619161 	-9.15853e-05	0.00123745  	0.000506451 	0.0579331   	0.00417791  	0.000138742 	0.027274    	0.000955256 	0.000351143 	-7.26789e-05	-0.0502329  	-7.91193e-05	0.0012465   	4.91499e-05 	-0.00751595 	0.00163589  	-7.45538e-05	0.000940361 	0.00262256  	0.00104302  	0.0509219   	0.000895237 	0.00214197  	-4.74681e-06	0.0521414   	-6.93981e-05	0.000538846 	0.00109228  	-0.00231537 	0.0426071   	-9.28533e-05	-0.00126526 	-0.000134273	0.0833838   	-1.13932e-05	2.18889e-05 	0.00201175  	5.24881e-07 	3.06206e-06 	-0.000239621	-0.000869202	-8.68683e-05	0.00032399  	0.00152943  	0.00112811  	-9.82209e-05	0.0157897   	0.00176416  	-0.00137244 	-0.000105579	0.00202876  	-0.00292524 	5.13859e-05 
6.265 	4.91583e-05 	-0.0019665  	-0.059201   	0.0436609   	-0.000123327	-0.000277589	0.000857677 	-0.000678711	-0.000257436	-2.8565e-05 	0.0260643   	-8.7748e-06 	0.000649861 	-0.0148857  	0.00038208  	1.28497e-05 	-8.41415e-05	0.00150529  	0.000259658 	-9.99073e-05	0.00118542  	0.000495876 	0.0539734   	0.00643253  	0.000120389 	0.0273838   	0.000828649 	0.000372118 	-7.15353e-05	-0.0438858  	-8.5004e-05 	0.00119809  	4.29683e-05 	-0.00666061 	0.00143527  	-7.48541e-05	0.000973567 	0.00244449  	0.00100061  	0.0510824   	0.000994001 	0.00203146  	-4.22347e-06	0.0496172   	-6.36023e-05	0.000609281 	0.00101993  	-0.00222163 	0.0415507   	-9.61261e-05	-0.00118865 	-0.000276366	0.0817015   	-1.9917e-05 	1.51523e-05 	0.00201531  	-5.30243e-06	6.78247e-06 	-0.000669898	-0.000850644	-9.53527e-05	0.000314939 	0.00166527  	0.00111899  	-9.62203e-05	0.0119252   	0.00161977  	-0.00139573 	-0.000113841	0.00176943  	-0.0027092  	-0.000156641
6.275 	4.40807e-05 	-0.00210079 	-0.0561507  	0.0389002   	-0.000129858	-0.000405647	0.000847125 	-0.000542785	-0.000567678	-3.38522e-05	0.021448    	-6.97734e-05	0.000456598 	-0.0121986  	0.00046231  	1.09397e-05 	-8.84359e-05	0.00155866  	-5.43231e-05	-0.000107906	0.00112522  	0.000502155 	0.0504435   	0.00962165  	9.86203e-05 	0.0278059   	0.000725078 	0.000397193 	-7.01904e-05	-0.0377736  	-9.04041e-05	0.00117657  	3.71075e-05 	-0.00501574 	0.001235    	-7.32655e-05	0.00101312  	0.00225927  	0.000977144 	0.0512931   	0.00109229  	0.00192787  	-3.68093e-06	0.0476937   	-5.85784e-05	0.000702112 	0.000950527 	-0.00210567 	0.0406413   	-9.81817e-05	-0.00111601 	-0.000411155	0.079707    	-2.72105e-05	9.08951e-06 	0.00203762  	-1.12044e-05	1.08522e-05 	-0.00105128 	-0.000795005	-0.000102896	0.000313078 	0.00177608  	0.00108983  	-9.33396e-05	0.00932209  	0.00147088  	-0.00137742 	-0.000120841	0.00151314  	-0.00247073 	-0.000302785
6.285 	3.83632e-05 	-0.00219501 	-0.0528685  	0.0345606   	-0.000135058	-0.000501724	0.000851953 	-0.000398637	-0.000833491	-3.81186e-05	0.0171439   	-0.000117566	0.000286821 	-0.00810114 	0.000551669 	9.14053e-06 	-9.23708e-05	0.00163378  	-0.000318105	-0.000115393	0.00105766  	0.000524653 	0.0474008   	0.013655    	7.34133e-05 	0.0285993   	0.000646886 	0.000425586 	-6.87167e-05	-0.0320137  	-9.51819e-05	0.00118066  	3.16834e-05 	-0.00263201 	0.00103723  	-6.98917e-05	0.00105834  	0.00206773  	0.000970416 	0.0515801   	0.00118815  	0.00183063  	-3.11627e-06	0.0465073   	-5.44001e-05	0.000815781 	0.000884226 	-0.00196862 	0.0399315   	-9.89679e-05	-0.00104767 	-0.000534997	0.0775013   	-3.3172e-05 	3.80754e-06 	0.00207801  	-1.70715e-05	1.51267e-05 	-0.00137791 	-0.000703955	-0.000109338	0.000319656 	0.00185699  	0.00104141  	-8.96388e-05	0.00808997  	0.00131867  	-0.00131811 	-0.000126473	0.00126702  	-0.00221563 	-0.000387507
6.295 	3.21254e-05 	-0.00224532 	-0.0493552  	0.0306946   	-0.000138839	-0.000563246	0.000869235 	-0.000247908	-0.00105356 	-4.13233e-05	0.0132798   	-0.000154868	0.000144622 	-0.00266199 	0.000646477 	7.47195e-06 	-9.58713e-05	0.00172981  	-0.000528568	-0.000122195	0.000983661 	0.000562149 	0.0448706   	0.0184123   	4.4865e-05  	0.0298019   	0.000595609 	0.000456261 	-6.71921e-05	-0.0267158  	-9.92241e-05	0.00120802  	2.67751e-05 	0.000410455 	0.000843976 	-6.48942e-05	0.00110821  	0.00187076  	0.000977571 	0.0519567   	0.00127958  	0.00173866  	-2.52957e-06	0.0461526   	-5.11138e-05	0.00094775  	0.000821164 	-0.00181223 	0.0394638   	-9.84735e-05	-0.000983933	-0.000644507	0.0751771   	-3.77585e-05	-6.33795e-07	0.00213479  	-2.27928e-05	1.94548e-05 	-0.00164581 	-0.000580181	-0.000114551	0.000335479 	0.00190385  	0.000974947 	-8.52065e-05	0.00828176  	0.00116456  	-0.00121979 	-0.000130671	0.00103757  	-0.00195016 	-0.000413387
6.305 	2.54914e-05 	-0.00224905 	-0.0456247  	0.0273249   	-0.000141153	-0.000589066	0.000895662 	-9.25313e-05	-0.00122808 	-4.34564e-05	0.00995685  	-0.000184564	3.29247e-05 	0.00399611  	0.000742973 	5.939e-06   	-9.88732e-05	0.00184489  	-0.000684236	-0.000128158	0.000904286 	0.000612876 	0.0428469   	0.0237478   	1.32039e-05 	0.0314299   	0.000571924 	0.000487981 	-6.56963e-05	-0.0219776  	-0.000102444	0.00125537  	2.24245e-05 	0.00400558  	0.000657064 	-5.84868e-05	0.00116149  	0.00166928  	0.000995222 	0.0524232   	0.00136454  	0.00165035  	-1.92472e-06	0.0466808   	-4.87385e-05	0.00109458  	0.000761462 	-0.00163887 	0.0392691   	-9.67291e-05	-0.000925105	-0.000736681	0.0728171   	-4.09853e-05	-4.22119e-06	0.00220527  	-2.82596e-05	2.36835e-05 	-0.00185298 	-0.000427284	-0.000118445	0.000360907 	0.00191348  	0.00089206  	-8.01577e-05	0.00989302  	0.00101018  	-0.0010858  	-0.000133404	0.00083041  	-0.0016808  	-0.000385021
6.315 	1.85862e-05 	-0.00220477 	-0.041704   	0.0244449   	-0.00014199 	-0.000579462	0.000927681 	6.53288e-05 	-0.00135867 	-4.45384e-05	0.00724701  	-0.000209599	-4.6572e-05 	0.0117004   	0.0008374   	4.53331e-06 	-0.000101324	0.00197619  	-0.0007853  	-0.000133156	0.000820687 	0.00067458  	0.0412938   	0.0294952   	-2.12012e-05	0.0334784   	0.000575619 	0.000519379 	-6.43073e-05	-0.0178816  	-0.000104783	0.00131863  	1.86376e-05 	0.00802585  	0.000478092 	-5.09289e-05	0.0012167   	0.00146424  	0.0010196   	0.0529672   	0.00144107  	0.00156371  	-1.30994e-06	0.048098    	-4.72665e-05	0.00125207  	0.000705229 	-0.00145138 	0.0393669   	-9.38056e-05	-0.000871445	-0.000809017	0.0704921   	-4.29224e-05	-6.98559e-06	0.00228589  	-3.33692e-05	2.76627e-05 	-0.0019994  	-0.000249649	-0.000120971	0.00039587  	0.00188369  	0.000794716 	-7.46299e-05	0.0128635   	0.000857302 	-0.000920681	-0.000134682	0.000650187 	-0.00141405 	-0.000308833
6.325 	1.15319e-05 	-0.00211237 	-0.0376322  	0.0220214   	-0.000141379	-0.000536071	0.000961628 	0.000223344 	-0.0014483  	-4.46186e-05	0.00519153  	-0.000232863	-9.34062e-05	0.0202345   	0.000926094 	3.23495e-06 	-0.000103184	0.00212008  	-0.000833588	-0.000137089	0.0007341   	0.000744599 	0.040149    	0.0354734   	-5.78371e-05	0.0359218   	0.000605605 	0.000549027 	-6.30984e-05	-0.0144912  	-0.00010621 	0.00139307  	1.53869e-05 	0.0123276   	0.00030839  	-4.2516e-05 	0.00127218  	0.00125657  	0.00104669  	0.0535643   	0.00150733  	0.00147647  	-6.98058e-07	0.0503664   	-4.6665e-05 	0.00141537  	0.000652573 	-0.00125307 	0.0397647   	-8.98122e-05	-0.000823161	-0.000859599	0.0682596   	-4.36893e-05	-8.99807e-06	0.00237234  	-3.80282e-05	3.12496e-05 	-0.00208695 	-5.22858e-05	-0.00012212 	0.000439895 	0.00181347  	0.000685183 	-6.87783e-05	0.0170805   	0.000707776 	-0.000730074	-0.000134548	0.000500427 	-0.00115622 	-0.000192828
6.335 	4.44408e-06 	-0.00197301 	-0.0334592  	0.0199971   	-0.000139385	-0.000461774	0.000993884 	0.000379099 	-0.0015011  	-4.37735e-05	0.00380096  	-0.000257086	-0.000108316	0.0293461   	0.00100557  	2.01479e-06 	-0.000104426	0.0022722   	-0.000832475	-0.000139891	0.000645818 	0.000819957 	0.0393276   	0.0414931   	-9.60467e-05	0.0387158   	0.000659945 	0.000575519 	-6.21342e-05	-0.0118485  	-0.000106722	0.00147352  	1.26159e-05 	0.0167569   	0.000148999 	-3.35701e-05	0.00132621  	0.00104721  	0.00107244  	0.0541794   	0.0015617   	0.00138613  	-1.06507e-07	0.0534068   	-4.68776e-05	0.0015792   	0.000603613 	-0.00104757 	0.040459    	-8.48922e-05	-0.000780388	-0.000887174	0.0661636   	-4.34484e-05	-1.03643e-05	0.00245977  	-4.21559e-05	3.4313e-05  	-0.00211931 	0.000159335 	-0.000121919	0.000492156 	0.00170298  	0.000565971 	-6.27705e-05	0.0223845   	0.000563438 	-0.000520478	-0.00013308 	0.000383481 	-0.0009132  	-4.62746e-05
6.345 	-2.57065e-06	-0.00178912 	-0.0292438  	0.0182954   	-0.000136105	-0.000360539	0.00102101  	0.000530163 	-0.00152221 	-4.21035e-05	0.00305638  	-0.000284726	-9.31628e-05	0.0387569   	0.00107262  	8.37285e-07 	-0.000105035	0.00242768  	-0.000786745	-0.000141527	0.000557174 	0.00089747  	0.0387275   	0.0473628   	-0.000135036	0.0417997   	0.000735926 	0.000597548 	-6.14677e-05	-0.00997229 	-0.000106341	0.00155457  	1.0244e-05  	0.0211558   	6.59218e-07 	-2.44287e-05	0.00137702  	0.000837065 	0.00109289  	0.054769    	0.00160284  	0.00129018  	4.42954e-07 	0.0571029   	-4.78272e-05	0.00173803  	0.000558483 	-0.000838721	0.0414356   	-7.92178e-05	-0.000743159	-0.000891192	0.0642346   	-4.23957e-05	-1.12177e-05	0.00254293  	-4.56866e-05	3.67374e-05 	-0.00210173 	0.000379468 	-0.000120435	0.000551533 	0.00155361  	0.000439776 	-5.6781e-05 	0.0285765   	0.000426042 	-0.000299049	-0.000130384	0.0003005   	-0.000690286	0.000120643 
6.355 	-9.4173e-06 	-0.0015643  	-0.0250511  	0.0168253   	-0.000131663	-0.000237217	0.00103988  	0.000674176 	-0.00151749 	-3.97298e-05	0.00291165  	-0.000317885	-5.08084e-05	0.0481725   	0.00112436  	-3.36559e-07	-0.000105009	0.00258127  	-0.000702405	-0.000141997	0.000469514 	0.00097386  	0.0382352   	0.052896    	-0.000173887	0.0450995   	0.000830148 	0.000613988 	-6.11378e-05	-0.00885638 	-0.000105113	0.00163077  	8.17272e-06 	0.0253688   	-0.000136187	-1.54334e-05	0.00142288  	0.000627063 	0.00110433  	0.0552831   	0.00162976  	0.00118617  	9.24767e-07 	0.0613067   	-4.94187e-05	0.00188628  	0.00051734  	-0.000630465	0.0426713   	-7.29841e-05	-0.000711376	-0.000871828	0.0624904   	-4.07517e-05	-1.17117e-05	0.00261641  	-4.85723e-05	3.84262e-05 	-0.00204081 	0.000602268 	-0.000117768	0.00061668  	0.00136794  	0.00030941  	-5.09849e-05	0.0354263   	0.000297184 	-7.33463e-05	-0.000126589	0.000251455 	-0.000491986	0.000297219 
6.365 	-1.60142e-05	-0.00130319 	-0.0209501  	0.0154866   	-0.000126207	-9.7322e-05 	0.00104782  	0.000808921 	-0.00149332 	-3.67898e-05	0.00329678  	-0.000358222	1.50317e-05 	0.0572939   	0.00115837  	-1.54611e-06	-0.000104359	0.00272761  	-0.000586462	-0.00014133 	0.000384173 	0.00104588  	0.0377317   	0.0579172   	-0.000211571	0.0485313   	0.000938635 	0.000623961 	-6.11672e-05	-0.00846963 	-0.000103103	0.00169689  	6.29199e-06 	0.029249    	-0.000261383	-6.91818e-06	0.00146216  	0.000418113 	0.00110351  	0.0556681   	0.00164187  	0.00107186  	1.31034e-06 	0.0658454   	-5.15423e-05	0.00201853  	0.000480364 	-0.000426706	0.044135    	-6.64023e-05	-0.000684794	-0.000829965	0.0609365   	-3.87507e-05	-1.20116e-05	0.00267487  	-5.07835e-05	3.93043e-05 	-0.00194421 	0.000821977 	-0.000114047	0.0006861   	0.00114972  	0.000177743 	-4.55515e-05	0.042682    	0.000178228 	0.000148934 	-0.000121847	0.000235186 	-0.000321866	0.000472631 
6.375 	-2.22945e-05	-0.00101136 	-0.0170108  	0.0141766   	-0.0001199  	5.32208e-05 	0.00104269  	0.000932396 	-0.00145633 	-3.3433e-05 	0.00412218  	-0.000406897	9.99671e-05 	0.0658289   	0.00117269  	-2.8281e-06 	-0.000103104	0.00286136  	-0.000446666	-0.000139589	0.000302451 	0.00111041  	0.0370995   	0.0622678   	-0.000246979	0.0520044   	0.00105698  	0.000626902 	-6.15609e-05	-0.00875624 	-0.000100393	0.00174809  	4.48732e-06 	0.0326641   	-0.000375038	8.01282e-07 	0.00149342  	0.000211134 	0.00108772  	0.0558693   	0.00163903  	0.000945355 	1.569e-06   	0.070529    	-5.40772e-05	0.00212975  	0.000447762 	-0.000231188	0.0457893   	-5.96919e-05	-0.000662991	-0.000767163	0.0595688   	-3.66302e-05	-1.2286e-05 	0.00271324  	-5.23107e-05	3.93204e-05 	-0.00182031 	0.00103309  	-0.000109423	0.00075822  	0.000903711 	4.76325e-05 	-4.06392e-05	0.0500808   	7.02533e-05 	0.000360226 	-0.000116321	0.000249505 	-0.000182432	0.000636351 
6.385 	-2.82062e-05	-0.000695121	-0.0133007  	0.0127951   	-0.000112918	0.000208325 	0.00102298  	0.00104288  	-0.00141312 	-2.98162e-05	0.00528352  	-0.000464528	0.000199128 	0.0735031   	0.00116591  	-4.21387e-06	-0.000101277	0.00297747  	-0.000291237	-0.00013686 	0.00022559  	0.0011646   	0.0362284   	0.0658118   	-0.000278943	0.0554261   	0.00118047  	0.000622607 	-6.23051e-05	-0.00963711 	-9.70779e-05	0.00178011  	2.6464e-06  	0.0355017   	-0.000477494	7.43851e-06 	0.00151541  	7.06152e-06 	0.00105496  	0.0558339   	0.00162159  	0.000805208 	1.66914e-06 	0.0751582   	-5.68954e-05	0.00221548  	0.000419761 	-4.73719e-05	0.0475924   	-5.30733e-05	-0.000645362	-0.000685599	0.0583743   	-3.46206e-05	-1.26986e-05	0.00272694  	-5.31644e-05	3.84482e-05 	-0.00167793 	0.00123053  	-0.000104068	0.000831469 	0.000635613 	-7.81328e-05	-3.63891e-05	0.0573586   	-2.60021e-05	0.000553359 	-0.000110187	0.000291312 	-7.50462e-05	0.00077853  
6.395 	-3.37132e-05	-0.000361322	-0.00988252 	0.0112507   	-0.000105443	0.000361997 	0.000987865 	0.00113898  	-0.00137    	-2.60989e-05	0.00666702  	-0.000531167	0.00030737  	0.0800701   	0.00113718  	-5.72697e-06	-9.89166e-05	0.00307131  	-0.000128578	-0.000133253	0.000154743 	0.00120595  	0.0350218   	0.06844     	-0.000306272	0.0587042   	0.00130427  	0.000611264 	-6.33682e-05	-0.0110121  	-9.32586e-05	0.00178948  	6.65562e-07 	0.0376737   	-0.000569295	1.27454e-05 	0.00152718  	-0.000193144	0.00100395  	0.0555142   	0.00159036  	0.000650506 	1.57939e-06 	0.079533    	-5.9865e-05 	0.00227197  	0.000396602 	0.000121675 	0.0494998   	-4.67601e-05	-0.000631102	-0.000587982	0.0573337   	-3.29351e-05	-1.34002e-05	0.00271207  	-5.33746e-05	3.66862e-05 	-0.00152596 	0.00140974  	-9.81638e-05	0.000904346 	0.000351871 	-0.000196895	-3.29212e-05	0.0642608   	-0.000110174	0.000721804 	-0.00010362 	0.000356747 	1.21842e-07 	0.000890376 
6.405 	-3.87938e-05	-1.71736e-05	-0.00681081 	0.00946579  	-9.76552e-05	0.000508575 	0.000937233 	0.00121969  	-0.00133279 	-2.24381e-05	0.00815507  	-0.000606309	0.000419484 	0.0853214   	0.00108627  	-7.38117e-06	-9.60699e-05	0.0031389   	3.30095e-05 	-0.000128896	9.09579e-05 	0.00123242  	0.0334019   	0.0700735   	-0.000327785	0.0617517   	0.00142356  	0.000593474 	-6.47007e-05	-0.0127629  	-8.90414e-05	0.00177361  	-1.54441e-06	0.0391199   	-0.000651136	1.65201e-05 	0.00152808  	-0.000388489	0.000934308 	0.0548693   	0.00154663  	0.000480955 	1.26995e-06 	0.0834608   	-6.28549e-05	0.00229641  	0.000378532 	0.000273378 	0.0514659   	-4.0952e-05 	-0.000619212	-0.000477456	0.0564234   	-3.17614e-05	-1.45217e-05	0.00266558  	-5.29896e-05	3.40583e-05 	-0.00137302 	0.00156685  	-9.18992e-05	0.000975483 	5.94955e-05 	-0.000306182	-3.03292e-05	0.0705519   	-0.000182295	0.000859897 	-9.67961e-05	0.000441361 	4.40927e-05 	0.000964469 
