q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
6.135 	-6.73353e-07	0.0377856   	-5.50092e-05	-0.000652894	0.00337922  	0.00640666  	-2.06925e-05	0.0162548   	0.00227769  	0.0107506   	0.0240554   	0.00596608  	0.00177662  	2.02794e-05 	-0.00026763 	0.00225893  	0.00155167  	4.33084e-05 	0.00092618  	0.000537328 	0.0299153   	0.00144994  	0.513163    	0.0612342   	-0.0074188  	0.00252291  	0.00235517  	0.0160236   	0.00182547  	0.00184866  	-3.56429e-05	6.00698e-05 	0.0155988   	0.00833119  	-0.000119694	-0.000318201	0.00194465  	0.0416682   	-0.000265136	0.197644    	-0.0556719  	0.0365917   	0.00133617  	0.00394195  	0.000250331 	-0.0335995  	-6.4495e-05 	0.0011163   	0.00348787  	0.040735    	-1.13366e-05	0.00122556  	-0.0100413  	4.83667e-05 	9.99313e-05 	0.00128457  	-6.46627e-05	1.46826e-05 	-0.0134286  	-0.000449973	-2.93784e-05	0.00156267  	0.000774011 	0.00161771  	0.0690958   	2.515e-05   	0.0947621   	0.000846322 	0.0038913   	5.2605e-05  	0.00210457  	0.00397482  
6.145 	4.06587e-06 	0.0301229   	-6.17644e-05	-0.000756677	0.00350075  	0.00619275  	-2.69331e-05	0.0213751   	0.00216332  	0.0117832   	0.0260375   	0.00582993  	0.00181006  	1.57444e-05 	-0.000177695	0.00187385  	0.00138096  	4.39914e-05 	0.000845785 	0.000535583 	0.030555    	0.00151603  	0.605177    	0.0615432   	-0.000704209	0.00245666  	0.00224037  	0.0196458   	0.00185941  	0.00169972  	-2.88934e-05	6.10359e-05 	0.0174027   	0.0079759   	-0.000272008	-0.000551025	0.00180599  	0.0462232   	-0.000215195	0.307316    	-0.0586185  	0.042167    	0.00158264  	0.00369315  	0.00015431  	-0.0327556  	-6.77842e-05	0.00120628  	0.00361945  	0.0429473   	-1.30864e-05	0.00122293  	-0.00480302 	4.08321e-05 	9.36543e-05 	0.00125586  	-5.56645e-05	5.64645e-06 	-0.0140371  	-0.000562417	-2.24183e-05	0.00146574  	0.00072077  	0.00164072  	0.0687828   	1.71101e-05 	0.0889703   	0.000613839 	0.00398257  	4.40918e-05 	0.00206945  	0.00368908  
6.155 	8.01571e-06 	0.0211076   	-6.81606e-05	-0.000841518	0.00358223  	0.00592347  	-3.39529e-05	0.0260557   	0.00204215  	0.0125662   	0.0271188   	0.00564344  	0.00181348  	1.10298e-05 	-0.000126966	0.001477    	0.00118956  	4.26004e-05 	0.000761168 	0.000503689 	0.0301127   	0.00156434  	0.677661    	0.0616489   	0.00609364  	0.00238126  	0.00211379  	0.0225608   	0.00183119  	0.00152384  	-2.42381e-05	6.04671e-05 	0.0188598   	0.00753048  	-0.000438149	-0.000762768	0.00164014  	0.0505032   	-0.000150364	0.400834    	-0.0618511  	0.0455234   	0.00178207  	0.0033835   	3.47253e-05 	-0.0315784  	-7.18876e-05	0.00129498  	0.00369267  	0.0443042   	-1.67187e-05	0.00117947  	0.00051179  	3.22517e-05 	8.48869e-05 	0.00123176  	-4.59188e-05	-3.42471e-06	-0.0159204  	-0.00067152 	-1.62494e-05	0.00132806  	0.000644949 	0.00164529  	0.0682489   	8.38251e-06 	0.0820229   	0.000428433 	0.00400872  	3.39834e-05 	0.00202352  	0.00342887  
6.165 	1.12172e-05 	0.0111154   	-7.40091e-05	-0.000905133	0.00362443  	0.00560399  	-4.15925e-05	0.0302541   	0.00191745  	0.0130952   	0.0273328   	0.00540823  	0.00178466  	6.33188e-06 	-0.000112413	0.00107709  	0.000981702 	3.91987e-05 	0.000675859 	0.000444662 	0.0287403   	0.00159396  	0.731705    	0.0615614   	0.0129296   	0.00229942  	0.00197974  	0.0247631   	0.00174207  	0.00132755  	-2.17034e-05	5.8435e-05  	0.0199638   	0.00700476  	-0.000613157	-0.000947505	0.00145039  	0.0543515   	-7.33982e-05	0.478858    	-0.0653145  	0.0467777   	0.00193169  	0.00301941  	-0.000104535	-0.029991   	-7.67474e-05	0.00138015  	0.00370911  	0.0449043   	-2.20137e-05	0.00110047  	0.00586043  	2.28514e-05 	7.39327e-05 	0.00121494  	-3.56411e-05	-1.22663e-05	-0.0190206  	-0.000775142	-1.1018e-05 	0.00115472  	0.000548995 	0.00163348  	0.067503    	-8.80411e-07	0.0741004   	0.000290406 	0.00397098  	2.25244e-05 	0.00196817  	0.00319308  
6.175 	1.37275e-05 	0.000552756 	-7.91281e-05	-0.00094573 	0.00362929  	0.00524096  	-4.96661e-05	0.0339382   	0.00179253  	0.0133795   	0.0267433   	0.00512749  	0.00172263  	1.84968e-06 	-0.000129889	0.000682986 	0.000762508 	3.39253e-05 	0.00059339  	0.000362347 	0.0266129   	0.00160426  	0.768991    	0.061297    	0.0197508   	0.00221383  	0.00184264  	0.0262721   	0.0015954   	0.00111796  	-2.12275e-05	5.50624e-05 	0.0207249   	0.00641132  	-0.000791789	-0.00110018 	0.00124131  	0.0576226   	1.26951e-05 	0.542614    	-0.0689374  	0.0461218   	0.00203064  	0.00260919  	-0.000258796	-0.027925   	-8.2268e-05 	0.00145958  	0.00367211  	0.0448578   	-2.86959e-05	0.000992454 	0.0111975   	1.28858e-05 	6.11628e-05 	0.00120784  	-2.50545e-05	-2.06134e-05	-0.0232319  	-0.000871002	-6.82937e-06	0.000951979 	0.000436063 	0.00160783  	0.0665597   	-1.05014e-05	0.0654132   	0.000198761 	0.00387257  	1.00067e-05 	0.00190528  	0.0029798   
6.185 	1.56145e-05 	-0.010157   	-8.335e-05  	-0.000962067	0.00359983  	0.00484224  	-5.79674e-05	0.0370873   	0.00167071  	0.0134412   	0.0254415   	0.0048058   	0.00162766  	-2.22253e-06	-0.000174338	0.000303453 	0.000537743 	2.69859e-05 	0.000517176 	0.000261255 	0.0239218   	0.00159493  	0.791718    	0.060877    	0.0264977   	0.00212715  	0.00170696  	0.0271302   	0.00139645  	0.00090254  	-2.26672e-05	5.05171e-05 	0.021168    	0.00576506  	-0.000968697	-0.00121672 	0.00101851  	0.0601869   	0.000104756 	0.593831    	-0.0726355  	0.0438133   	0.00207989  	0.00216275  	-0.000422781	-0.0253227  	-8.83211e-05	0.00153119  	0.00358654  	0.0442823   	-3.6446e-05 	0.000862869 	0.0164754   	2.62892e-06 	4.70015e-05 	0.00121261  	-1.43836e-05	-2.82108e-05	-0.028405   	-0.000956758	-3.74737e-06	0.000727    	0.000309883 	0.00157121  	0.065439    	-2.02854e-05	0.0561946   	0.000151266 	0.0037185   	-3.24118e-06	0.00183717  	0.00278641  
6.195 	1.69513e-05 	-0.0205897  	-8.65289e-05	-0.000953495	0.00353996  	0.00441662  	-6.62772e-05	0.0396916   	0.00155517  	0.0133143   	0.0235418   	0.00444904  	0.00150128  	-5.70302e-06	-0.000240026	-5.31224e-05	0.000313543 	1.86413e-05 	0.000450415 	0.000146375 	0.0208676   	0.00156597  	0.802502    	0.0603267   	0.0331055   	0.00204181  	0.00157702  	0.0274013   	0.00115219  	0.000688799 	-2.58069e-05	4.5004e-05  	0.0213313   	0.00508263  	-0.00113861 	-0.00129413 	0.000788409 	0.0619359   	0.000199574 	0.634642    	-0.0763138  	0.0401636   	0.00208212  	0.00169125  	-0.000590821	-0.0221399  	-9.47513e-05	0.00159304  	0.00345867  	0.0432983   	-4.49153e-05	0.000719768 	0.0216444   	-7.6355e-06 	3.191e-05   	0.00123095  	-3.84958e-06	-3.48222e-05	-0.0343536  	-0.0010301  	-1.79542e-06	0.000487615 	0.000174616 	0.00152677  	0.0641652   	-3.00276e-05	0.0466928   	0.00014455  	0.0035154   	-1.68669e-05	0.00176654  	0.00260974  
6.205 	1.78119e-05 	-0.0303354  	-8.8547e-05 	-0.000919986	0.0034543   	0.00397347  	-7.43706e-05	0.0417522   	0.00144886  	0.0130427   	0.0211773   	0.0040641   	0.00134619  	-8.42982e-06	-0.000320796	-0.000379005	9.61269e-05 	9.19497e-06 	0.000395987 	2.29786e-05 	0.0176517   	0.00151764  	0.804261    	0.0596743   	0.0395052   	0.00196003  	0.00145688  	0.0271674   	0.000871017 	0.000484043 	-3.03704e-05	3.87558e-05 	0.0212633   	0.00438181  	-0.00129651 	-0.00133055 	0.000557905 	0.062785    	0.000293982 	0.667486    	-0.0798703  	0.0355247   	0.00204153  	0.00120671  	-0.000757073	-0.0183484  	-0.000101382	0.00164341  	0.00329579  	0.042025    	-5.37388e-05	0.000571454 	0.0266532   	-1.76246e-05	1.637e-05   	0.00126413  	6.33496e-06 	-4.02393e-05	-0.0408624  	-0.00108885 	-9.5887e-07 	0.000242019 	3.46995e-05 	0.00147778  	0.0627668   	-3.95212e-05	0.0371622   	0.00017423  	0.00327121  	-3.05068e-05	0.0016963   	0.00244627  
6.215 	1.82659e-05 	-0.0390133  	-8.93202e-05	-0.000862144	0.00334799  	0.00352243  	-8.20246e-05	0.0432797   	0.00135444  	0.0126781   	0.0184939   	0.00365867  	0.00116618  	-1.02674e-05	-0.000410327	-0.000667354	-0.000108484	-1.02136e-06	0.000356378 	-0.000103581	0.0144699   	0.00145054  	0.800093    	0.0589489   	0.0456262   	0.00188365  	0.00135018  	0.0265254   	0.000562384 	0.000295106 	-3.60348e-05	3.2023e-05  	0.0210204   	0.00368088  	-0.00143779 	-0.00132528 	0.000334102 	0.0626774   	0.00038495  	0.69499     	-0.0832     	0.0302735   	0.00196361  	0.000721607 	-0.000915748	-0.013937   	-0.000108024	0.00168081  	0.003106    	0.0405765   	-6.25505e-05	0.000426133 	0.0314499   	-2.70664e-05	8.65447e-07 	0.00131284  	1.59708e-05 	-4.42901e-05	-0.0476961  	-0.00113104 	-1.18839e-06	-1.51268e-06	-0.000105319	0.00142748  	0.0612749   	-4.85659e-05	0.027855    	0.000235069 	0.00299495  	-4.37997e-05	0.0016295   	0.00229229  
6.225 	1.83749e-05 	-0.0462852  	-8.88025e-05	-0.000781188	0.00322645  	0.00307307  	-8.90257e-05	0.044294    	0.0012742   	0.012278    	0.0156446   	0.00324093  	0.000965961 	-1.11123e-05	-0.000502398	-0.000912446	-0.00029474 	-1.1662e-05 	0.000333603 	-0.000228065	0.0115045   	0.00136556  	0.79315     	0.0581799   	0.0513976   	0.00181414  	0.00126007  	0.0255829   	0.000236462 	0.000128125 	-4.24453e-05	2.50631e-05 	0.0206635   	0.00299796  	-0.0015584  	-0.00127876 	0.000123979 	0.0615856   	0.000469667 	0.719844    	-0.0861984  	0.024797    	0.00185487  	0.00024842  	-0.00106134 	-0.00891332 	-0.000114481	0.00170406  	0.00289784  	0.0390583   	-7.09965e-05	0.000291579 	0.0359819   	-3.57099e-05	-1.4134e-05 	0.00137719  	2.48762e-05 	-4.68453e-05	-0.0546087  	-0.00115504 	-2.40437e-06	-0.000234926	-0.000240946	0.001379    	0.059722    	-5.69749e-05	0.0190123   	0.000321149 	0.00269631  	-5.63989e-05	0.00156916  	0.00214408  
6.235 	1.81896e-05 	-0.0518676  	-8.6989e-05 	-0.000678931	0.00309519  	0.00263451  	-9.51772e-05	0.0448224   	0.00120994  	0.0119026   	0.012783    	0.00281931  	0.000751018 	-1.0898e-05 	-0.000591131	-0.00110985 	-0.000457804	-2.23817e-05	0.00032916  	-0.000345538	0.00891833  	0.00126387  	0.786506    	0.0573948   	0.0567505   	0.00175251  	0.00118906  	0.0244544   	-9.62524e-05	-1.1677e-05 	-4.92311e-05	1.81304e-05 	0.0202556   	0.00235035  	-0.00165497 	-0.00119253 	-6.59204e-05	0.0595126   	0.000545612 	0.744685    	-0.0887657  	0.0194764   	0.00172256  	-0.000200787	-0.00118882 	-0.00330425 	-0.000120558	0.00171227  	0.00268     	0.0375644   	-7.87482e-05	0.00017482  	0.0401974   	-4.33336e-05	-2.81895e-05	0.00145666  	3.28907e-05 	-4.78241e-05	-0.0613533  	-0.00115959 	-4.50206e-06	-0.000450665	-0.000367895	0.0013352   	0.0581412   	-6.45824e-05	0.0108564   	0.000426065 	0.00238537  	-6.79849e-05	0.00151817  	0.00199807  
6.245 	1.77473e-05 	-0.0555414  	-8.39173e-05	-0.000557726	0.00295955  	0.00221519  	-0.000100305	0.0448989   	0.00116297  	0.0116122   	0.0100581   	0.00240213  	0.000527375 	-9.59777e-06	-0.000671223	-0.00125657 	-0.000593772	-3.28497e-05	0.000343991 	-0.000451532	0.00684914  	0.00114695  	0.783034    	0.056618    	0.0616201   	0.00169931  	0.00113899  	0.0232564   	-0.000425319	-0.000120155	-5.60212e-05	1.14659e-05 	0.0198582   	0.00175391  	-0.00172491 	-0.00106916 	-0.000229764	0.0564921   	0.000610615 	0.771975    	-0.0908111  	0.0146717   	0.00157432  	-0.000614782	-0.00129386 	0.0028441   	-0.000126068	0.00170488  	0.00246095  	0.0361748   	-8.55139e-05	8.18646e-05 	0.0440459   	-4.97536e-05	-4.09078e-05	0.0015501   	3.9878e-05  	-4.71973e-05	-0.0676921  	-0.0011439  	-7.35713e-06	-0.000641929	-0.000482231	0.00129858  	0.0565645   	-7.12493e-05	0.00358254  	0.000543119 	0.00207221  	-7.82758e-05	0.00147912  	0.00185102  
6.255 	1.70709e-05 	-0.0571594  	-7.9667e-05 	-0.000420408	0.00282452  	0.00182255  	-0.000104266	0.044562    	0.00113407  	0.0114651   	0.00760742  	0.00199736  	0.000301398 	-7.22664e-06	-0.000738142	-0.00135113 	-0.000699836	-4.27617e-05	0.000378468 	-0.000542195	0.00540532  	0.00101654  	0.785294    	0.05587     	0.0659478   	0.00165458  	0.00111096  	0.0221034   	-0.000740728	-0.000194371	-6.24591e-05	5.2879e-06  	0.0195288   	0.00122252  	-0.00176649 	-0.000912132	-0.000362691	0.0525873   	0.000662909 	0.803893    	-0.0922555  	0.0107085   	0.00141787  	-0.000983535	-0.00137296 	0.00946695  	-0.00013084 	0.00168169  	0.0022487   	0.0349541   	-9.10485e-05	1.74751e-05 	0.0474794   	-5.48299e-05	-5.1954e-05 	0.00165579  	4.57287e-05 	-4.49896e-05	-0.073405   	-0.00110769 	-1.08316e-05	-0.000802903	-0.000580498	0.00127118  	0.0550216   	-7.68681e-05	-0.00264685 	0.00066553  	0.0017666   	-8.70367e-05	0.00145423  	0.00170014  
6.265 	1.61686e-05 	-0.0566513  	-7.43589e-05	-0.000270214	0.00269456  	0.00146284  	-0.000106948	0.043854    	0.00112344  	0.0115144   	0.00555267  	0.00161236  	7.95585e-05 	-3.84157e-06	-0.000788279	-0.00139363 	-0.000774411	-5.18514e-05	0.000432394 	-0.000614409	0.00466257  	0.000874674 	0.795431    	0.0551659   	0.0696833   	0.00161794  	0.00110528  	0.0211034   	-0.00103324 	-0.000232677	-6.82179e-05	-2.16117e-07	0.0193185   	0.000767637 	-0.00177882 	-0.00072574 	-0.000461016	0.0478892   	0.000701156 	0.842241    	-0.0930352  	0.00786483  	0.00126074  	-0.00129856 	-0.0014236  	0.0164821   	-0.000134725	0.00164282  	0.00205049  	0.0339507   	-9.51613e-05	-1.50096e-05	0.0504529   	-5.84706e-05	-6.10618e-05	0.00177142  	5.03614e-05 	-4.12791e-05	-0.0782986  	-0.00105123 	-1.47796e-05	-0.000928944	-0.000659822	0.0012545   	0.053539    	-8.13666e-05	-0.0077077  	0.000786632 	0.00147767  	-9.40869e-05	0.00144518  	0.00154321  
6.275 	1.50345e-05 	-0.054025   	-6.81509e-05	-0.000110694	0.00257343  	0.0011409   	-0.000108277	0.0428192   	0.00113071  	0.011806    	0.00399475  	0.00125362  	-0.000131794	4.60024e-07 	-0.000819073	-0.00138571 	-0.000817203	-5.9899e-05 	0.000505022 	-0.000665869	0.00466216  	0.000723615 	0.815095    	0.054515    	0.0727858   	0.00158855  	0.00112149  	0.0203543   	-0.00129472 	-0.000234745	-7.30116e-05	-4.89578e-06	0.0192698   	0.000397848 	-0.00176195 	-0.000514919	-0.000522391	0.0425135   	0.000724473 	0.888368    	-0.0931046  	0.00636179  	0.00110992  	-0.00155319 	-0.00144431 	0.0237918   	-0.000137599	0.00158876  	0.00187257  	0.033196    	-9.7721e-05 	-1.37847e-05	0.0529262   	-6.06354e-05	-6.80411e-05	0.00189417  	5.37241e-05 	-3.61952e-05	-0.0822126  	-0.00097535 	-1.90533e-05	-0.00101672 	-0.000717985	0.00124947  	0.0521387   	-8.47096e-05	-0.011518   	0.00090006  	0.00121364  	-9.93053e-05	0.00145308  	0.00137861  
6.285 	1.36508e-05 	-0.0493661  	-6.12337e-05	5.43895e-05 	0.0024641   	0.000860083 	-0.000108219	0.0415026   	0.00115499  	0.0123768   	0.00301031  	0.000926561 	-0.000326657	5.54326e-06 	-0.000829074	-0.00133049 	-0.000829222	-6.6738e-05 	0.000595089 	-0.000695143	0.00541042  	0.000565862 	0.84538     	0.0539201   	0.0752263   	0.00156517  	0.00115839  	0.0199406   	-0.00151833 	-0.000201557	-7.66063e-05	-8.64288e-06	0.0194147   	0.000118662 	-0.00171677 	-0.000285101	-0.00054591 	0.036597    	0.000732437 	0.943108    	-0.0924374  	0.0063552   	0.000971649 	-0.00174276 	-0.00143474 	0.0312853   	-0.000139369	0.00152031  	0.00171998  	0.0327053   	-9.86591e-05	2.13708e-05 	0.0548644   	-6.13359e-05	-7.27829e-05	0.00202085  	5.5794e-05  	-2.99148e-05	-0.0850259  	-0.000881422	-2.35081e-05	-0.00106429 	-0.000753485	0.00125637  	0.0508374   	-8.68995e-05	-0.0140399  	0.000999932 	0.000981534 	-0.000102633	0.00147837  	0.00120548  
6.295 	1.19895e-05 	-0.0428336  	-5.38249e-05	0.000221161 	0.00236864  	0.000622168 	-0.000106778	0.0399488   	0.00119486  	0.0132526   	0.00264907  	0.000635401 	-0.00049958 	1.12402e-05 	-0.000817966	-0.00123247 	-0.000812744	-7.22591e-05	0.000700864 	-0.000701684	0.00687965  	0.000404109 	0.88679     	0.0533772   	0.076988    	0.00154627  	0.00121406  	0.0199303   	-0.00169881 	-0.000135336	-7.8828e-05 	-1.13944e-05	0.0197742   	-6.76677e-05	-0.00164497 	-4.20415e-05	-0.000532146	0.0302933   	0.000725078 	1.00675     	-0.0910287  	0.00793091  	0.00085119  	-0.0018648  	-0.00139564 	0.0388417   	-0.000139978	0.00143858  	0.00159645  	0.0324788   	-9.797e-05  	8.91105e-05 	0.0562392   	-6.06346e-05	-7.52604e-05	0.00214792  	5.65773e-05 	-2.26564e-05	-0.0866605  	-0.00077135 	-2.80075e-05	-0.00107119 	-0.000765552	0.00127487  	0.0496458   	-8.79755e-05	-0.0152804  	0.001081    	0.000787026 	-0.000104073	0.00152078  	0.00102363  
6.305 	1.0016e-05  	-0.0346535  	-4.61622e-05	0.000385743 	0.00228817  	0.000427376 	-0.000104   	0.038201    	0.00124843  	0.0144473   	0.00293239  	0.000383031 	-0.000645851	1.73558e-05 	-0.000786536	-0.00109735 	-0.000771217	-7.64121e-05	0.000820214 	-0.000685812	0.00901035  	0.000241219 	0.939219    	0.052876    	0.0780679   	0.00153004  	0.00128596  	0.0203732   	-0.00183255 	-3.94442e-05	-7.95677e-05	-1.31333e-05	0.0203569   	-0.000162161	-0.001549   	0.000208352 	-0.000483138	0.0237677   	0.000702857 	1.07903     	-0.0888945  	0.0111025   	0.000752639 	-0.00191902 	-0.00132885 	0.0463331   	-0.0001394  	0.00134496  	0.00150429  	0.0325028   	-9.57091e-05	0.000186599 	0.0570299   	-5.86423e-05	-7.55278e-05	0.00227164  	5.61081e-05 	-1.46729e-05	-0.0870839  	-0.000647507	-3.24271e-05	-0.00103833 	-0.000754143	0.00130405  	0.0485683   	-8.8011e-05 	-0.0152903  	0.0011388   	0.000634273 	-0.000103692	0.00157933  	0.000833591 
6.315 	7.69241e-06 	-0.0251098  	-3.84954e-05	0.000544361 	0.00222289  	0.000274424 	-9.99679e-05	0.0363003   	0.00131343  	0.0159625   	0.00385287  	0.000170967 	-0.000761655	2.36743e-05 	-0.000736604	-0.000931841	-0.000709118	-7.92048e-05	0.000950667 	-0.00064867 	0.0117146   	8.0176e-05  	1.00197     	0.0524002   	0.0784766   	0.00151455  	0.00137099  	0.0212994   	-0.00191771 	8.17681e-05 	-7.87841e-05	-1.38881e-05	0.0211595   	-0.000169023	-0.00143195 	0.000460189 	-0.000402313	0.017192    	0.00066664  	1.15912     	-0.0860718  	0.0158121   	0.000678819 	-0.00190734 	-0.00123719 	0.0536288   	-0.00013765 	0.00124107  	0.00144436  	0.0327524   	-9.19887e-05	0.000309649 	0.0572242   	-5.55131e-05	-7.37156e-05	0.00238821  	5.4446e-05  	-6.2433e-06 	-0.0863092  	-0.000512671	-3.66578e-05	-0.000968015	-0.000719915	0.00134239  	0.047603    	-8.71102e-05	-0.0141613  	0.00116972  	0.000525833 	-0.000101612	0.00165235  	0.000636568 
6.325 	4.98153e-06 	-0.0145333  	-3.10783e-05	0.000693446 	0.0021721   	0.000160636 	-9.47977e-05	0.0342848   	0.00138726  	0.0177865   	0.00537519  	-6.53327e-07	-0.000844195	2.99673e-05 	-0.000670901	-0.000743435	-0.00063177 	-8.06996e-05	0.0010895   	-0.000592139	0.0148806   	-7.5954e-05 	1.07379     	0.0519279   	0.0782385   	0.00149778  	0.00146559  	0.0227187   	-0.00195417 	0.00022314  	-7.65034e-05	-1.37297e-05	0.0221674   	-9.54365e-05	-0.0012974  	0.00070776  	-0.000294347	0.0107387   	0.000617655 	1.2457      	-0.0826174  	0.021934    	0.000631217 	-0.00183379 	-0.00112438 	0.0605987   	-0.000134772	0.00112875  	0.00141611  	0.0331931   	-8.69715e-05	0.000452916 	0.0568191   	-5.14382e-05	-7.00236e-05	0.00249389  	5.16745e-05 	2.33704e-06 	-0.084394   	-0.000369937	-4.06085e-05	-0.000863785	-0.000664166	0.00138791  	0.0467413   	-8.54028e-05	-0.0120221  	0.00117113  	0.000462638 	-9.80055e-05	0.00173748  	0.000434361 
6.335 	1.85058e-06 	-0.00328897 	-2.41601e-05	0.000829731 	0.00213428  	8.21102e-05 	-8.86374e-05	0.0321898   	0.0014671   	0.0198953   	0.00743803  	-0.000133024	-0.000891777	3.60019e-05 	-0.000592922	-0.000540132	-0.000545125	-8.10083e-05	0.00123381  	-0.000518737	0.018378    	-0.000224078	1.15293     	0.051433    	0.0773917   	0.00147776  	0.00156592  	0.024621    	-0.00194349 	0.000378907 	-7.28165e-05	-1.27673e-05	0.023355    	4.87561e-05 	-0.00114935 	0.000945692 	-0.00016499 	0.004576    	0.000557444 	1.33701     	-0.0786057  	0.0292805   	0.00060997  	-0.0017043  	-0.000994835	0.0671171   	-0.000130849	0.00100997  	0.00141765  	0.0337841   	-8.08629e-05	0.000610126 	0.0558214   	-4.66385e-05	-6.47114e-05	0.00258511  	4.78979e-05 	1.07663e-05 	-0.081437   	-0.000222624	-4.42076e-05	-0.000730258	-0.000588757	0.00143819  	0.0459689   	-8.30389e-05	-0.0090328  	0.00114137  	0.000444018 	-9.30913e-05	0.00183181  	0.000229287 
6.345 	-1.7249e-06 	0.00823808  	-1.79772e-05	0.000950331 	0.00210718  	3.39168e-05 	-8.16597e-05	0.0300473   	0.00154997  	0.0222533   	0.00995702  	-0.000228571	-0.000903858	4.15489e-05 	-0.000506736	-0.00033018 	-0.000455518	-8.02847e-05	0.00138061  	-0.000431491	0.0220638   	-0.000361132	1.23722     	0.0508862   	0.0759867   	0.00145264  	0.00166791  	0.0269768   	-0.00188881 	0.000542928 	-6.78734e-05	-1.11421e-05	0.024688    	0.000251457 	-0.000992022	0.00116908  	-2.08344e-05	-0.00113813 	0.000487805 	1.43087     	-0.0741265  	0.037611    	0.000613916 	-0.00152651 	-0.000853549	0.0730669   	-0.000125988	0.00088683  	0.00144587  	0.0344804   	-7.39015e-05	0.000774355 	0.0542479   	-4.1356e-05 	-5.80871e-05	0.00265862  	4.32378e-05 	1.87464e-05 	-0.0775735  	-7.41638e-05	-4.74035e-05	-0.000572944	-0.000496017	0.00149052  	0.0452661   	-8.0182e-05 	-0.00537822 	0.00107984  	0.00046779  	-8.71217e-05	0.00193192  	2.4064e-05  
6.355 	-5.75761e-06	0.0196569   	-1.27451e-05	0.00105282  	0.002088    	1.03377e-05 	-7.40568e-05	0.0278861   	0.00163288  	0.0248143   	0.0128285   	-0.000290817	-0.000881047	4.63913e-05 	-0.000416786	-0.000121793	-0.000369409	-7.87158e-05	0.0015269   	-0.000333801	0.0257885   	-0.000484137	1.32415     	0.0502561   	0.0740853   	0.00142079  	0.00176742  	0.0297397   	-0.0017946  	0.000708917 	-6.18759e-05	-9.02078e-06	0.0261244   	0.000498794 	-0.000829754	0.00137361  	0.000130937 	-0.00626067 	0.000410736 	1.52487     	-0.0692815  	0.0466421   	0.000640685 	-0.00130948 	-0.000705861	0.0783432   	-0.000120326	0.00076149  	0.00149665  	0.0352358   	-6.63488e-05	0.000938311 	0.0521262   	-3.58447e-05	-5.0494e-05 	0.00271159  	3.783e-05   	2.59936e-05 	-0.0729692  	7.20145e-05 	-5.01644e-05	-0.000398018	-0.000388639	0.00154199  	0.0446085   	-7.7003e-05 	-0.00126085 	0.000986902 	0.000530387 	-8.03742e-05	0.00203401  	-0.000178308
6.365 	-1.02455e-05	0.0305853   	-8.6507e-06 	0.00113529  	0.00207348  	5.12251e-06 	-6.60342e-05	0.0257322   	0.00171287  	0.0275233   	0.0159342   	-0.000324201	-0.000825073	5.03323e-05 	-0.000327671	7.71224e-05 	-0.000293119	-7.65121e-05	0.00166975  	-0.000229288	0.0294032   	-0.000590265	1.41102     	0.0495111   	0.0717591   	0.0013809   	0.0018604   	0.0328476   	-0.00166652 	0.000870678 	-5.5068e-05 	-6.58699e-06	0.0276171   	0.000775665 	-0.000666838	0.00155566  	0.000282833 	-0.0106681  	0.000328372 	1.61636     	-0.0641811  	0.0560599   	0.000686842 	-0.0010633  	-0.000557267	0.0828563   	-0.000114016	0.000636112 	0.001565    	0.0360056   	-5.84782e-05	0.00109465  	0.0494937   	-3.03612e-05	-4.22975e-05	0.00274177  	3.18207e-05 	3.22474e-05 	-0.0678129  	0.000212595 	-5.24774e-05	-0.000212077	-0.000269559	0.00158959  	0.0439684   	-7.36727e-05	0.00310725  	0.000863904 	0.000627038 	-7.31407e-05	0.00213403  	-0.000374682
