q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
0.265 	-17.2889    	-120.664    	-868.058    	-727.349    	-15.6926    	-103.149    	-111.87     	-142.245    	-97.8079    	-19.3559    	-734.017    	-101.571    	-490.763    	-588.823    	-115.175    	-16.8659    	-103.3      	-116.983    	-18.8479    	-118.202    	-109.383    	-716.42     	-691.2      	-121.717    	-3015.68    	-483.025    	-640.789    	-101.648    	-115.058    	-19.0915    	-854.814    	-114.576    	-18.7269    	-503.669    	-741.066    	-103.55     	-110.124    	-125.978    	-115.091    	-3002.09    	-605.745    	-104.944    	-103.386    	-704.755    	-16.494     	-107.096    	-106.168    	-141.307    	-653.835    	-18.4278    	-143.859    	-119.4      	-659.937    	-16.3085    	-20.2416    	-114.019    	-16.5921    	-19.5972    	-102.801    	-16.2173    	-105.852    	-120.905    	-117.109    	-485.329    	-16.149     	-622.351    	-100.59     	-118.352    	-18.2058    	-105.691    	-145.19     	-119.719    
0.275 	-16.8194    	-118.607    	-862.397    	-721.412    	-15.2984    	-101.574    	-109.674    	-139.76     	-96.0422    	-18.8405    	-727.49     	-99.1726    	-479.282    	-585.031    	-113.007    	-16.4837    	-101.078    	-114.079    	-18.4731    	-116.528    	-107.421    	-707.562    	-683.445    	-120.422    	-2941.29    	-468.209    	-629.259    	-99.2983    	-113.545    	-18.6563    	-851.589    	-112.364    	-18.4087    	-490.131    	-727.998    	-101.117    	-108.048    	-122.869    	-112.762    	-2924.56    	-599.343    	-102.727    	-100.856    	-692.384    	-16.0231    	-104.836    	-103.741    	-139.042    	-644.162    	-17.9594    	-142.719    	-117.118    	-649.535    	-15.9844    	-19.7916    	-111.394    	-16.1033    	-19.2769    	-101.088    	-15.7072    	-104.332    	-119.527    	-114.756    	-471.05     	-15.74      	-616.332    	-97.7486    	-116.267    	-17.7997    	-102.964    	-143.712    	-117.817    
0.285 	-16.2866    	-116.086    	-854.019    	-713.133    	-14.8443    	-99.6774    	-107.048    	-136.726    	-93.943     	-18.2475    	-718.553    	-96.3881    	-466.279    	-580.173    	-110.391    	-16.0325    	-98.47      	-110.73     	-18.0205    	-114.397    	-105.031    	-696.047    	-673.45     	-118.695    	-2857.35    	-451.71     	-615.768    	-96.5775    	-111.622    	-18.1475    	-845.878    	-109.695    	-18.0188    	-474.975    	-712.033    	-98.2573    	-105.587    	-119.208    	-110.001    	-2839.01    	-591.318    	-100.105    	-97.9825    	-677.606    	-15.4915    	-102.204    	-100.926    	-136.235    	-632.534    	-17.4173    	-141.083    	-114.364    	-636.717    	-15.5993    	-19.2585    	-108.309    	-15.5547    	-18.8768    	-99.0315    	-15.1317    	-102.453    	-117.726    	-111.968    	-455.095    	-15.2663    	-608.655    	-94.5585    	-113.735    	-17.3179    	-99.8145    	-141.72     	-115.43     
0.295 	-15.7008    	-113.157    	-842.999    	-702.616    	-14.3392    	-97.4892    	-104.05     	-133.21     	-91.5474    	-17.589     	-707.367    	-93.2756    	-451.952    	-574.177    	-107.389    	-15.5216    	-95.5314    	-107.004    	-17.4998    	-111.853    	-102.264    	-682.114    	-661.402    	-116.567    	-2765.4     	-433.852    	-600.533    	-93.5438    	-109.327    	-17.5748    	-837.686    	-106.63     	-17.5656    	-458.506    	-693.556    	-95.0367    	-102.788    	-115.087    	-106.867    	-2747.12    	-581.705    	-97.1318    	-94.8176    	-660.706    	-14.9086    	-99.2483    	-97.7784    	-132.948    	-619.123    	-16.8113    	-138.973    	-111.202    	-621.742    	-15.1606    	-18.654     	-104.829    	-14.9564    	-18.4055    	-96.6635    	-14.5021    	-100.248    	-115.53     	-108.801    	-437.776    	-14.7373    	-599.384    	-91.0813    	-110.814    	-16.7708    	-96.3082    	-139.245    	-112.613    
0.305 	-15.0728    	-109.878    	-829.452    	-689.995    	-13.7926    	-95.0436    	-100.741    	-129.285    	-88.8959    	-16.8779    	-694.121    	-89.8965    	-436.517    	-566.991    	-104.068    	-14.961     	-92.3208    	-102.974    	-16.9214    	-108.945    	-99.1719    	-666.031    	-647.508    	-114.076    	-2667.06    	-414.973    	-583.789    	-90.2582    	-106.702    	-16.9488    	-827.05     	-103.231    	-17.0575    	-441.043    	-672.984    	-91.5236    	-99.7027    	-110.604    	-103.419    	-2650.65    	-570.564    	-93.8644    	-91.4156    	-641.995    	-14.2849    	-96.0189    	-94.3578    	-129.249    	-604.124    	-16.1519    	-136.42     	-107.698    	-604.893    	-14.6761    	-17.9904    	-101.024    	-14.3193    	-17.8726    	-94.0197    	-13.8302    	-97.7531    	-112.973    	-105.314    	-419.419    	-14.163     	-588.604    	-87.3808    	-107.566    	-16.1694    	-92.5155    	-136.324    	-109.427    
0.315 	-14.4136    	-106.311    	-813.525    	-675.431    	-13.2143    	-92.3779    	-97.1866    	-125.025    	-86.0319    	-16.127     	-679.027    	-86.3147    	-420.203    	-558.585    	-100.495    	-14.3611    	-88.8988    	-98.7143    	-16.2962    	-105.726    	-95.8137    	-648.09     	-631.994    	-111.263    	-2564.04    	-395.415    	-565.786    	-86.7835    	-103.792    	-16.2806    	-814.047    	-99.5651    	-16.5038    	-422.908    	-650.745    	-87.7885    	-96.3828    	-105.86     	-99.7238    	-2551.3     	-557.983    	-90.3631    	-87.8324    	-621.796    	-13.6309    	-92.5699    	-90.7258    	-125.209    	-587.75     	-15.4502    	-133.459    	-103.922    	-586.475    	-14.1543    	-17.2804    	-96.9665    	-13.6542    	-17.2881    	-91.1398    	-13.1283    	-95.0089    	-110.095    	-101.571    	-400.355    	-13.5535    	-576.423    	-83.5219    	-104.053    	-15.5253    	-88.5085    	-133.001    	-105.933    
0.325 	-13.7343    	-102.519    	-795.4      	-659.113    	-12.6142    	-89.5314    	-93.4499    	-120.507    	-83         	-15.3494    	-662.317    	-82.594     	-403.248    	-548.95     	-96.7366    	-13.7324    	-85.3263    	-94.2978    	-15.6352    	-102.251    	-92.2484    	-628.6      	-615.099    	-108.173    	-2458.02    	-375.517    	-546.784    	-83.1827    	-100.646    	-15.581     	-798.786    	-95.6993    	-15.9136    	-404.42     	-627.275    	-83.902     	-92.8835    	-100.95     	-95.8444    	-2450.76    	-544.074    	-86.6888    	-84.1246    	-600.437    	-12.9571    	-88.9564    	-86.9446    	-120.901    	-570.229    	-14.7172    	-130.131    	-99.944     	-566.803    	-13.6037    	-16.5367    	-92.7277    	-12.9722    	-16.6623    	-88.066     	-12.4084    	-92.0575    	-106.938    	-97.6353    	-380.917    	-12.9194    	-562.966    	-79.5689    	-100.34     	-14.8498    	-84.3596    	-129.322    	-102.199    
0.335 	-13.0456    	-98.5659    	-775.286    	-641.248    	-12.0019    	-86.5448    	-89.5945    	-115.807    	-79.8457    	-14.5577    	-644.234    	-78.7975    	-385.892    	-538.107    	-92.8576    	-13.0854    	-81.6633    	-89.7955    	-14.9494    	-98.5764    	-88.5357    	-607.879    	-597.067    	-104.851    	-2350.68    	-355.609    	-527.044    	-79.5172    	-97.3118    	-14.8611    	-781.409    	-91.6993    	-15.296     	-385.886    	-603.002    	-79.9333    	-89.2596    	-95.9703    	-91.8448    	-2350.61    	-528.971    	-82.9019    	-80.3476    	-578.247    	-12.274     	-85.2333    	-83.0756    	-116.396    	-551.796    	-13.9642    	-126.481    	-95.8321    	-546.199    	-13.033     	-15.772     	-88.3794    	-12.2839    	-16.0055    	-84.8425    	-11.6824    	-88.9427    	-103.545    	-93.5699    	-361.426    	-12.2709    	-548.372    	-75.5842    	-96.4901    	-14.1544    	-80.1396    	-125.341    	-98.2874    
0.345 	-12.3579    	-94.5141    	-753.42     	-622.064    	-11.3868    	-83.4591    	-85.681     	-110.997    	-76.6139    	-13.7638    	-625.031    	-74.9857    	-368.373    	-526.099    	-88.919     	-12.4304    	-77.9676    	-85.2747    	-14.2492    	-94.7601    	-84.7349    	-586.246    	-578.146    	-101.347    	-2243.65    	-336        	-506.829    	-75.8457    	-93.8372    	-14.1314    	-762.089    	-87.629     	-14.66      	-367.595    	-578.339    	-75.9482    	-85.5648    	-91.0072    	-87.7862    	-2252.32    	-512.834    	-79.0609    	-76.5547    	-555.546    	-11.5914    	-81.4546    	-79.1776    	-111.764    	-532.69     	-13.2018    	-122.557    	-91.6528    	-524.984    	-12.4508    	-14.9984    	-83.9902    	-11.5994    	-15.3279    	-81.5144    	-10.9615    	-85.7087    	-99.9658    	-89.436     	-342.188    	-11.6178    	-532.798    	-71.6264    	-92.5634    	-13.4496    	-75.9162    	-121.111    	-94.262     
0.355 	-11.6807    	-90.4234    	-730.056    	-601.8      	-10.7778    	-80.3154    	-81.7663    	-106.146    	-73.3482    	-12.9789    	-604.965    	-71.2154    	-350.923    	-512.999    	-84.9768    	-11.7771    	-74.293     	-80.7971    	-13.5449    	-90.8572    	-80.903     	-564.018    	-558.58     	-97.7085    	-2138.43    	-316.973    	-486.391    	-72.223     	-90.2696    	-13.4019    	-741.027    	-83.5482    	-14.014     	-349.811    	-553.673    	-72.0082    	-81.8507    	-86.1411    	-83.7263    	-2157.21    	-495.837    	-75.2215    	-72.7961    	-532.637    	-10.9188    	-77.6717    	-75.3063    	-107.073    	-513.15     	-12.4403    	-118.407    	-87.4679    	-503.469    	-11.8651    	-14.227     	-79.6243    	-10.928     	-14.6393    	-78.1266    	-10.2563    	-82.3992    	-96.2459    	-85.2916    	-323.483    	-10.9694    	-516.409    	-67.7498    	-88.6172    	-12.7458    	-71.7527    	-116.687    	-90.1827    
0.365 	-11.0225    	-86.3495    	-705.468    	-580.705    	-10.1827    	-77.1532    	-77.9019    	-101.319    	-70.0902    	-12.2128    	-584.29     	-67.5384    	-333.763    	-498.904    	-81.0814    	-11.1344    	-70.6889    	-76.4183    	-12.8455    	-86.921     	-77.0939    	-541.499    	-538.604    	-93.9826    	-2036.42    	-298.783    	-465.973    	-68.6986    	-86.6543    	-12.6816    	-718.448    	-79.5117    	-13.3659    	-332.77     	-529.361    	-68.1689    	-78.1658    	-81.4423    	-79.7178    	-2066.42    	-478.173    	-71.4351    	-69.1174    	-509.804    	-10.2647    	-73.9331    	-71.5125    	-102.384    	-493.409    	-11.6893    	-114.085    	-83.3341    	-481.952    	-11.2839    	-13.4683    	-75.3403    	-10.2783    	-13.9489    	-74.7235    	-9.5762     	-79.0566    	-92.4334    	-81.1904    	-305.565    	-10.3342    	-499.38     	-64.003     	-84.7036    	-12.052     	-67.7064    	-112.126    	-86.1054    
0.375 	-10.391     	-82.3437    	-679.937    	-559.029    	-9.6088     	-74.0105    	-74.1337    	-96.5719    	-66.8787    	-11.4743    	-563.253    	-64.0008    	-317.095    	-483.937    	-77.2761    	-10.5105    	-67.1991    	-72.1865    	-12.1594    	-83.0018    	-73.3574    	-518.979    	-518.444    	-90.2155    	-1938.87    	-281.646    	-445.803    	-65.3162    	-83.0335    	-11.9787    	-694.598    	-75.5689    	-12.7228    	-316.672    	-505.718    	-64.4792    	-74.5544    	-76.9705    	-75.808     	-1980.89    	-460.047    	-67.748     	-65.5597    	-487.307    	-9.63655    	-70.2829    	-67.8417    	-97.7523    	-473.691    	-10.9574    	-109.64     	-79.3015    	-460.711    	-10.7142    	-12.7314    	-71.1904    	-9.65765    	-13.265     	-71.3473    	-8.92952    	-75.7213    	-88.5744    	-77.1808    	-288.654    	-9.71979    	-481.892    	-60.4281    	-80.8689    	-11.3763    	-63.8279    	-107.483    	-82.0806    
0.385 	-9.7925     	-78.4513    	-653.753    	-537.025    	-9.06217    	-70.9226    	-70.501     	-91.9553    	-63.7488    	-10.7706    	-542.093    	-60.6421    	-301.107    	-468.244    	-73.597     	-9.91244    	-63.8613    	-68.1419    	-11.4939    	-79.1455    	-69.738     	-496.726    	-498.309    	-86.4507    	-1846.85    	-265.742    	-426.088    	-62.1126    	-79.4461    	-11.3003    	-669.738    	-71.7619    	-12.0909    	-301.682    	-483.016    	-60.9804    	-71.0562    	-72.7734    	-72.0375    	-1901.36    	-441.672    	-64.2006    	-62.1581    	-465.375    	-9.04085    	-66.7604    	-64.333     	-93.2282    	-454.208    	-10.2522    	-105.125    	-75.4133    	-439.998    	-10.1624    	-12.0241    	-67.2196    	-9.07226    	-12.5952    	-68.0382    	-8.32326    	-72.431     	-84.7137    	-73.3051    	-272.933    	-9.13272    	-464.129    	-57.0602    	-77.1532    	-10.7258    	-60.1601    	-102.812    	-78.1531    
0.395 	-9.23216    	-74.7112    	-627.205    	-514.938    	-8.54787    	-67.9219    	-67.0359    	-87.5107    	-60.7317    	-10.1077    	-521.032    	-57.4948    	-285.96     	-451.989    	-70.0729    	-9.34627    	-60.7064    	-64.3163    	-10.855     	-75.3932    	-66.2746    	-474.982    	-478.392    	-82.7282    	-1761.26    	-251.207    	-407.016    	-59.1178    	-75.927     	-10.6524    	-644.139    	-68.1261    	-11.4757    	-287.926    	-461.48     	-57.7058    	-67.7054    	-68.8869    	-68.44      	-1828.38    	-423.265    	-60.8272    	-58.9419    	-444.206    	-8.48288    	-63.3997    	-61.0187    	-88.8528    	-435.155    	-9.5801     	-100.589    	-71.7048    	-420.039    	-9.63391    	-11.3529    	-63.4644    	-8.52714    	-11.9459    	-64.8327    	-7.76297    	-69.2198    	-80.8929    	-69.5994    	-258.543    	-8.5784     	-446.273    	-53.9269    	-73.5894    	-10.1061    	-56.7378    	-98.1638    	-74.3609    
0.405 	-8.71379    	-71.1557    	-600.577    	-493.005    	-8.06983    	-65.0369    	-63.7633    	-83.2715    	-57.8542    	-9.48971    	-500.276    	-54.5839    	-271.792    	-435.355    	-66.7246    	-8.81673    	-57.7584    	-60.7331    	-10.2475    	-71.7806    	-62.9998    	-453.958    	-458.864    	-79.0848    	-1682.78    	-238.137    	-388.749    	-56.3541    	-72.5064    	-10.0396    	-618.08     	-64.6891    	-10.8815    	-275.488    	-441.283    	-54.6803    	-64.5305    	-65.3344    	-65.042     	-1762.27    	-405.044    	-57.6552    	-55.934     	-423.964    	-7.96666    	-60.2289    	-57.9243    	-84.6599    	-416.708    	-8.9463     	-96.0786    	-68.2034    	-401.025    	-9.13348    	-10.7226    	-59.9535    	-8.02596    	-11.3227    	-61.7639    	-7.25279    	-66.1183    	-77.1508    	-66.0924    	-245.588    	-8.06109    	-428.506    	-51.0485    	-70.2033    	-9.52153    	-53.5871    	-93.5856    	-70.735     
0.415 	-8.23989    	-67.8097    	-574.144    	-471.45     	-7.63082    	-62.2926    	-60.7006    	-79.2623    	-55.1385    	-8.91957    	-480.009    	-51.9269    	-258.715    	-418.537    	-63.5655    	-8.32741    	-55.0341    	-57.4076    	-9.67516    	-68.3376    	-59.9396    	-433.836    	-439.875    	-75.5524    	-1611.93    	-226.586    	-371.426    	-53.8366    	-69.2102    	-9.46521    	-591.836    	-61.4709    	-10.3118    	-264.418    	-422.548    	-51.9208    	-61.5538    	-62.1273    	-61.8625    	-1703.18    	-387.223    	-54.7051    	-53.1509    	-404.78     	-7.49499    	-57.2701    	-55.0678    	-80.6751    	-399.024    	-8.35476    	-91.6373    	-64.9285    	-383.117    	-8.66475    	-10.1367    	-56.7068    	-7.57113    	-10.7298    	-58.8605    	-6.79535    	-63.1524    	-73.5219    	-62.8062    	-234.127    	-7.58384    	-411.001    	-48.4377    	-67.0135    	-8.97516    	-50.7256    	-89.1207    	-67.2993    
0.425 	-7.81172    	-64.6911    	-548.163    	-450.477    	-7.23248    	-59.7094    	-57.8582    	-75.4995    	-52.6017    	-8.39861    	-460.394    	-49.5341    	-246.812    	-401.738    	-60.6022    	-7.88065    	-52.5436    	-54.3468    	-9.14028    	-65.0877    	-57.1129    	-414.763    	-421.552    	-72.1587    	-1549.01    	-216.566    	-355.158    	-51.5731    	-66.059     	-8.93155    	-565.681    	-58.4841    	-9.76929    	-254.722    	-405.349    	-49.4358    	-58.7916    	-59.2657    	-58.9134    	-1651.06    	-370.006    	-51.9905    	-50.603     	-386.749    	-7.06944    	-54.5393    	-52.4603    	-76.9159    	-382.233    	-7.80818    	-87.3052    	-61.8916    	-366.439    	-8.23039    	-9.59722    	-53.7363    	-7.16382    	-10.1704    	-56.1462    	-6.39189    	-60.3439    	-70.0365    	-59.7556    	-224.182    	-7.14853    	-393.924    	-46.1001    	-64.0315    	-8.46874    	-48.1624    	-84.8075    	-64.0704    
0.435 	-7.42932    	-61.8106    	-522.873    	-430.271    	-6.87536    	-57.3034    	-55.2397    	-71.9912    	-50.2564    	-7.92685    	-441.566    	-47.4085    	-236.138    	-385.164    	-57.8347    	-7.47758    	-50.2904    	-51.5505    	-8.64408    	-62.0484    	-54.532     	-396.85     	-404        	-68.9259    	-1494.12    	-208.051    	-340.031    	-49.5643    	-63.0686    	-8.43958    	-539.877    	-55.734     	-9.2555     	-246.377    	-389.71     	-47.226     	-56.2541    	-56.7391    	-56.1997    	-1605.71    	-353.583    	-49.5185    	-48.2945    	-369.936    	-6.69038    	-52.0466    	-50.1058    	-73.3922    	-366.445    	-7.30802    	-83.1173    	-59.0968    	-351.079    	-7.83214    	-9.1048     	-51.0457    	-6.80399    	-9.64658    	-53.6401    	-6.04223    	-57.7097    	-66.72      	-56.9488    	-215.734    	-6.75592    	-377.429    	-44.0345    	-61.2619    	-8.00283    	-45.8988    	-80.6786    	-61.0579    
0.445 	-7.09159    	-59.1722    	-498.491    	-410.993    	-6.55898    	-55.0862    	-52.8424    	-68.7379    	-48.1102    	-7.50306    	-423.638    	-45.5465    	-226.719    	-369.021    	-55.2574    	-7.11821    	-48.2716    	-49.0119    	-8.18668    	-59.231     	-52.2026    	-380.177    	-387.299    	-65.8717    	-1447.21    	-200.981    	-326.105    	-47.8049    	-60.2502    	-7.98919    	-514.667    	-53.2196    	-8.77128    	-239.324    	-375.611    	-45.2853    	-53.9455    	-54.5278    	-53.7199    	-1566.76    	-338.13     	-47.2897    	-46.2241    	-354.371    	-6.35711    	-49.7962    	-48.0023    	-70.1065    	-351.744    	-6.85459    	-79.1041    	-56.5413    	-337.091    	-7.47077    	-8.65874    	-48.6318    	-6.4905     	-9.15939    	-51.3558    	-5.74494    	-55.2619    	-63.5929    	-54.3876    	-208.731    	-6.40567    	-361.655    	-42.2336    	-58.7033    	-7.57684    	-43.9284    	-76.7609    	-58.2651    
0.455 	-6.79647    	-56.7735    	-475.202    	-392.778    	-6.28195    	-53.0647    	-50.6581    	-65.7333    	-46.1662    	-7.12496    	-406.695    	-43.9385    	-218.556    	-353.506    	-52.8599    	-6.80148    	-46.4792    	-46.7185    	-7.76718    	-56.6406    	-50.124     	-364.787    	-371.509    	-63.0081    	-1408.02    	-195.264    	-313.414    	-46.2835    	-57.6103    	-7.57927    	-490.278    	-50.9334    	-8.3167     	-233.477    	-362.993    	-43.601     	-51.8648    	-52.6042    	-51.4669    	-1533.74    	-323.798    	-45.2992    	-44.3852    	-340.058    	-6.06789    	-47.7867    	-46.1415    	-67.0546    	-338.186    	-6.4471     	-75.2902    	-54.216     	-324.495    	-7.14619    	-8.25722    	-46.4843    	-6.22126    	-8.70887    	-49.3019    	-5.49744    	-53.0082    	-60.6702    	-52.068     	-203.087    	-6.09654    	-346.726    	-40.6849    	-56.3485    	-7.18924    	-42.2382    	-73.0753    	-55.6889    
0.465 	-6.54104    	-54.6064    	-453.164    	-375.733    	-6.04204    	-51.2417    	-48.6739    	-62.9652    	-44.4231    	-6.78932    	-390.796    	-42.5697    	-211.62     	-338.806    	-50.6281    	-6.52539    	-44.8999    	-44.653     	-7.38381    	-54.2769    	-48.2896    	-350.69     	-356.665    	-60.3424    	-1376.19    	-190.782    	-301.971    	-44.984     	-55.1511    	-7.20786    	-466.909    	-48.863     	-7.8912     	-228.727    	-351.762    	-42.1552    	-50.0057    	-50.9343    	-49.4284    	-1506.09    	-310.716    	-43.5367    	-42.7671    	-326.975    	-5.82012    	-46.0119    	-44.5104    	-64.2265    	-325.809    	-6.08382    	-71.695     	-52.1067    	-313.28     	-6.85746    	-7.89743    	-44.5874    	-5.99332    	-8.29416    	-47.4817    	-5.29615    	-50.9515    	-57.9622    	-49.9808    	-198.69     	-5.82639    	-332.747    	-39.3712    	-54.1859    	-6.83762    	-40.8092    	-69.6363    	-53.3212    
